concept:name,case:concept:name
A,0
A,1
D,0
B,1
F,0
A,3
C,1
A,4
B,3
E,0
A,5
A,1
B,4
C,3
G,0
A,6
C,4
B,1
B,5
H,0
A,7
A,3
B,6
C,1
A,8
A,4
C,5
D,7
D,3
A,9
C,6
A,1
B,8
A,5
B,4
F,7
A,10
F,3
B,9
A,6
B,1
C,4
A,11
C,8
D,10
D,5
E,3
C,9
B,6
A,12
E,2
D,11
A,4
C,1
A,8
F,5
F,10
A,13
G,3
C,6
G,2
F,11
A,9
D,12
B,4
A,1
A,14
D,8
E,10
E,5
B,13
I,3
A,6
E,11
D,9
I,2
D,1
C,4
B,14
F,12
F,8
G,10
A,16
C,13
J,3
G,5
D,6
F,9
F,1
G,11
J,2
C,14
A,4
A,17
E,12
H,10
E,8
B,16
A,13
H,5
K,3
F,6
A,14
A,18
E,1
L,2
D,4
H,11
E,9
D,17
C,16
G,8
G,12
A,19
B,13
M,3
E,6
B,14
D,18
G,1
F,17
M,2
F,4
A,20
G,9
A,16
I,12
C,13
I,8
D,19
N,3
G,6
F,18
C,14
E,17
B,20
O,2
I,1
I,9
E,4
A,13
B,16
J,12
J,8
F,19
A,22
H,6
E,18
C,20
J,9
G,17
A,14
B,13
J,1
A,23
G,4
C,16
L,12
K,8
E,19
B,22
A,24
A,20
K,9
E,15
G,18
I,17
D,14
H,4
L,1
B,23
C,13
A,16
M,12
C,22
M,8
A,25
G,19
D,24
G,15
M,9
D,20
J,17
I,18
C,23
M,1
F,14
A,13
N,12
A,22
D,16
N,8
B,25
F,24
N,9
I,15
A,27
I,19
A,23
F,20
O,1
J,18
K,17
E,14
B,13
F,16
D,22
C,25
A,28
E,24
J,19
J,15
B,27
E,20
K,18
D,23
M,17
E,16
G,14
F,22
C,13
A,25
D,28
G,24
L,19
C,27
L,15
G,20
M,18
F,23
O,17
G,16
E,22
D,25
A,31
I,14
A,13
F,28
M,19
H,24
A,27
I,20
M,15
N,18
A,32
E,23
G,22
B,31
I,16
F,25
J,14
O,19
D,13
E,28
D,27
J,20
G,23
O,15
D,32
I,22
E,25
L,14
J,16
C,31
F,13
G,28
F,27
A,26
I,23
F,32
L,20
G,25
M,14
J,22
A,31
K,16
E,13
D,30
E,27
H,28
J,23
N,14
E,32
D,26
H,25
K,22
M,20
C,21
D,31
M,16
G,13
F,30
G,27
K,23
G,32
O,20
F,26
M,22
A,21
F,31
I,13
N,16
I,27
E,30
M,23
E,26
H,32
N,22
J,13
D,21
J,27
E,31
N,23
G,30
G,26
F,21
K,13
K,27
G,31
H,30
H,26
M,13
E,21
M,27
H,31
G,21
O,13
N,27
C,29
I,21
A,29
J,21
D,29
L,21
F,29
M,21
E,29
N,21
G,29
I,29
J,29
L,29
M,29
N,29
A,33
A,34
F,33
D,33
B,34
A,37
C,34
E,33
A,38
F,37
G,33
A,34
A,39
F,38
D,37
A,40
H,33
B,34
E,36
F,39
A,41
D,38
B,40
C,34
E,37
G,36
D,39
E,38
F,41
C,40
A,34
A,43
G,37
H,36
E,39
D,41
A,44
A,40
G,38
J,35
F,34
F,43
H,37
A,45
G,39
E,41
B,44
I,38
B,40
L,35
D,34
D,43
A,46
B,45
I,39
C,44
C,40
A,47
G,41
J,38
M,35
E,34
E,43
B,46
A,48
C,45
F,42
J,39
F,47
A,40
A,44
H,41
L,38
G,43
G,34
D,35
A,49
D,42
C,46
F,48
A,45
L,39
A,50
B,44
B,40
M,38
D,47
B,49
H,43
E,35
I,34
E,42
B,45
A,46
A,51
D,48
C,44
D,38
M,39
J,34
C,40
B,50
E,47
O,35
A,52
C,49
G,42
B,51
F,46
C,45
E,48
G,47
E,38
A,44
D,39
A,53
K,34
A,40
C,50
B,52
C,51
D,46
A,49
