concept:name,case:concept:name
A,0
A,1
D,0
A,2
D,1
A,3
F,0
D,2
A,4
F,1
B,3
E,0
F,2
A,5
E,1
D,4
A,6
C,3
G,0
D,5
E,2
F,4
G,1
A,7
A,3
D,6
G,2
A,8
H,0
F,5
E,4
D,7
I,1
D,3
F,6
A,9
H,2
D,8
E,5
G,4
A,10
F,7
J,1
F,3
D,9
E,6
A,11
F,8
I,4
G,5
B,10
L,1
E,3
E,7
F,9
A,12
G,6
D,11
J,4
I,5
E,8
A,13
C,10
M,1
G,3
D,12
G,7
E,9
I,6
F,11
A,14
K,4
J,5
B,13
A,10
G,8
O,1
I,3
J,6
F,12
G,9
I,7
B,14
K,5
M,4
C,13
D,10
I,8
A,16
J,3
E,12
H,9
J,7
K,6
A,17
N,4
K,3
F,10
A,13
C,14
B,16
M,5
J,8
G,12
K,7
A,18
M,6
D,17
C,16
A,14
E,10
O,5
M,3
B,13
I,12
A,19
K,8
M,7
O,6
D,18
C,13
F,17
A,20
A,16
J,12
G,10
B,14
N,3
M,8
B,19
N,7
F,18
A,13
K,12
B,20
B,16
H,10
E,17
C,14
C,19
N,8
E,18
M,12
A,23
B,13
C,16
A,14
G,17
C,20
A,19
G,18
A,24
B,23
A,16
O,12
C,13
B,14
A,20
I,17
A,25
B,19
B,24
H,18
C,23
A,13
A,26
B,16
C,14
J,17
D,20
B,25
D,21
C,19
A,27
A,23
C,24
B,13
C,16
D,26
A,14
L,17
C,25
F,20
F,21
A,19
D,27
C,13
A,16
A,24
D,23
F,26
M,17
A,29
B,14
I,22
A,25
E,21
F,27
E,20
D,19
A,30
A,13
F,23
E,26
B,16
O,17
B,29
D,24
J,22
A,31
G,20
C,14
F,19
G,21
B,25
E,23
E,27
B,13
B,30
C,29
C,16
A,32
G,26
A,15
F,24
A,14
L,22
D,31
I,20
G,23
H,21
C,25
E,19
C,13
C,30
A,29
G,27
B,15
E,24
A,16
D,32
I,26
D,14
M,22
I,23
F,31
J,20
A,25
A,30
G,19
A,13
D,29
H,27
J,26
B,16
G,24
C,15
F,32
N,22
F,14
J,23
L,20
B,25
E,31
H,19
D,30
B,13
F,29
I,24
K,26
E,32
A,15
C,16
L,23
E,14
C,25
F,30
M,20
C,13
J,24
G,31
E,29
D,15
M,26
G,32
A,16
G,14
A,25
M,23
A,13
O,20
F,15
H,32
G,29
D,16
K,24
H,31
O,26
F,28
N,23
B,13
I,14
D,25
E,15
I,29
F,16
M,24
E,28
F,25
J,14
C,13
G,15
J,29
N,24
G,28
E,16
E,25
A,13
K,14
I,28
L,29
I,15
G,16
G,25
D,13
M,14
J,28
J,15
I,16
M,29
I,25
F,13
N,14
L,28
J,16
O,29
K,15
E,13
J,25
M,28
K,16
M,15
L,25
G,13
O,15
O,28
M,16
M,25
H,13
N,16
O,25
A,33
A,34
B,33
A,35
D,34
A,36
C,33
D,35
A,37
F,34
A,33
B,36
F,35
A,38
D,37
A,39
E,34
C,36
D,38
D,33
A,40
F,37
G,34
B,39
F,38
A,36
A,41
F,33
D,40
E,37
C,39
H,34
D,41
B,36
E,38
F,40
A,43
G,37
P,34
A,39
F,41
G,38
A,44
C,36
E,40
B,43
H,37
B,39
A,45
E,41
D,44
I,38
A,36
G,40
C,43
A,46
D,45
C,39
P,37
F,44
G,41
A,47
B,36
D,46
J,38
H,40
A,43
D,42
F,45
A,48
A,39
E,44
H,41
D,47
F,46
B,43
P,40
C,36
K,38
A,49
E,45
F,42
B,48
B,39
G,44
A,50
P,41
C,43
E,46
F,47
A,36
E,42
M,38
D,49
G,45
A,51
I,44
B,50
C,48
C,39
E,47
A,43
G,42
G,46
A,52
D,36
N,38
F,49
I,45
B,51
J,44
C,50
A,48
A,39
A,53
B,43
