concept:name,case:concept:name
A,0
A,1
D,0
A,2
B,1
A,3
F,0
B,2
A,4
C,1
E,0
D,3
C,2
A,5
D,4
A,1
A,6
G,0
F,3
A,2
B,5
A,7
D,1
F,4
B,6
E,3
H,0
C,5
D,2
A,8
B,7
F,1
E,4
A,9
C,6
G,3
B,8
A,5
F,2
C,7
A,10
E,1
D,9
G,4
H,3
C,8
A,6
E,2
A,11
B,5
A,7
D,10
G,1
F,9
A,12
I,4
A,8
B,6
G,2
B,11
C,5
F,10
D,7
I,1
A,13
E,9
J,4
D,12
B,8
A,14
A,5
I,2
C,11
C,6
E,10
B,13
F,7
J,1
G,9
A,15
L,4
F,12
B,5
J,2
C,8
G,10
D,14
C,13
A,11
L,1
A,16
A,6
E,7
I,9
D,15
M,4
E,12
A,8
M,1
A,17
C,5
A,13
B,11
F,14
H,10
K,2
B,16
D,6
G,7
F,15
J,9
A,18
N,4
N,1
G,12
A,5
B,8
C,11
B,13
D,17
M,2
E,14
C,16
A,19
I,7
L,9
F,6
D,18
E,15
H,12
B,5
C,8
A,11
F,17
A,20
C,13
O,2
G,14
A,16
E,6
D,19
M,9
C,5
G,15
A,21
J,7
F,18
A,8
D,11
B,20
A,13
E,17
H,14
B,16
A,22
F,19
A,5
G,6
N,9
H,15
K,7
D,21
D,8
G,17
C,20
F,11
E,18
A,23
B,13
D,22
D,5
C,16
H,6
E,19
I,17
F,21
A,24
M,7
F,8
A,20
E,11
G,18
F,22
C,13
B,23
A,16
A,25
F,5
J,17
G,19
E,21
E,8
D,24
D,20
O,7
B,16
A,26
G,11
H,18
C,23
E,22
A,13
L,17
E,5
D,25
A,27
G,21
F,24
I,19
G,8
C,16
F,20
A,23
I,11
D,26
G,22
D,13
A,28
M,17
G,5
F,25
H,21
J,19
B,27
E,24
A,16
I,8
E,20
A,29
I,22
D,23
J,11
F,26
F,13
D,28
O,17
I,5
E,25
C,27
K,19
G,24
A,30
J,8
D,16
G,20
B,29
F,23
J,22
E,13
K,11
E,26
A,31
F,28
G,25
A,27
M,19
B,30
L,8
J,5
H,24
H,20
F,16
C,29
A,32
G,13
L,22
B,31
G,26
E,23
M,11
E,28
H,25
K,5
B,27
O,19
A,33
M,8
C,30
A,29
H,13
E,16
D,32
M,22
H,26
G,23
O,11
A,34
C,31
C,27
G,28
N,8
M,5
G,16
O,22
A,30
D,29
B,33
A,35
F,32
H,23
A,31
B,34
I,28
A,36
A,27
O,5
B,30
H,16
C,33
F,29
E,32
D,35
B,31
A,37
C,34
J,28
B,36
B,27
C,30
E,29
A,33
G,32
F,35
A,38
C,31
D,37
A,34
C,36
C,27
A,39
B,33
A,30
K,28
G,29
E,35
H,32
B,38
A,40
F,37
A,31
A,36
M,28
A,27
D,34
C,33
D,30
H,29
B,39
C,38
A,41
G,35
D,36
B,31
E,37
D,40
D,27
A,42
F,34
O,28
F,30
A,38
A,33
C,39
H,35
B,41
A,43
C,31
F,36
F,40
F,27
B,42
E,34
G,37
B,38
E,30
A,44
A,39
B,33
C,41
A,31
E,36
B,43
E,40
C,42
A,45
E,27
G,34
C,38
D,44
G,30
I,37
D,39
A,41
C,33
A,46
G,36
B,31
C,43
G,40
G,27
B,45
A,42
F,44
J,37
I,34
A,38
H,30
B,41
A,47
F,39
A,33
D,46
A,43
H,40
C,31
I,36
I,27
D,42
C,45
A,48
E,44
L,37
C,41
J,34
B,38
B,47
E,39
B,33
F,46
B,43
A,49
J,36
A,31
F,42
J,27
G,44
D,48
M,37
A,45
A,41
A,50
L,34
G,39
C,38
D,49
E,46
C,47
C,33
C,43
E,42
L,36
B,31
B,41
F,48
N,37
A,51
H,44
B,45
L,27
D,50
M,34
A,43
I,39
A,33
A,38
A,47
G,46
