concept:name,case:concept:name
A,0
A,1
B,0
A,2
B,1
A,3
C,0
D,2
C,1
A,4
B,3
A,0
A,5
F,2
A,1
D,4
C,3
A,6
B,0
B,5
B,1
F,4
A,7
A,3
C,0
C,5
D,6
A,8
C,1
E,4
D,7
B,3
A,9
A,5
F,6
A,0
A,1
D,8
A,10
C,3
F,7
G,4
D,9
E,6
B,0
D,5
A,11
F,8
D,1
D,10
A,3
E,7
I,4
A,12
C,0
G,6
F,9
F,5
E,8
B,11
F,1
B,3
F,10
A,13
G,7
J,4
B,12
E,5
E,9
A,0
G,8
A,14
C,11
E,1
D,13
C,3
H,7
E,10
C,12
K,4
G,5
A,15
I,8
G,9
D,0
A,11
B,14
F,13
A,16
A,3
G,10
G,1
M,4
A,12
H,5
D,15
F,0
J,8
H,9
D,11
A,17
C,14
B,3
E,13
B,12
D,16
I,1
O,4
I,10
F,15
E,0
A,18
L,8
F,11
A,14
C,3
G,13
B,17
C,12
F,16
J,1
J,10
G,0
E,15
B,18
M,8
E,11
A,20
A,3
C,17
D,14
I,13
E,16
C,18
A,12
G,15
K,10
L,1
I,0
G,11
N,8
D,3
A,17
B,20
F,14
A,22
J,13
G,16
B,12
A,18
M,1
M,10
J,0
I,15
F,3
H,11
A,23
D,17
C,20
L,13
E,14
D,22
E,19
I,16
N,10
N,1
A,24
L,0
D,18
J,15
C,12
E,3
M,13
B,23
A,20
F,17
A,25
J,16
F,22
G,14
D,24
G,19
F,18
K,15
A,12
M,0
A,26
G,3
O,13
D,20
C,23
E,17
B,25
E,22
L,16
H,14
E,18
H,19
F,24
M,15
A,27
O,0
D,12
A,23
B,26
I,3
F,20
C,25
A,28
G,22
G,17
O,15
M,16
G,18
F,12
B,27
E,24
C,26
B,23
A,29
J,3
E,20
A,25
B,28
H,22
O,16
I,17
I,18
A,30
C,27
E,12
G,24
C,23
E,21
A,26
D,29
K,3
G,20
A,31
C,28
D,25
J,17
D,30
A,27
J,18
D,26
G,21
G,12
A,23
F,29
I,24
A,32
M,3
D,31
I,20
A,28
F,25
K,17
F,30
D,27
K,18
F,26
B,23
J,24
E,29
B,32
I,21
O,3
H,12
F,31
E,25
J,20
D,28
A,34
M,17
E,30
M,18
L,24
C,23
F,27
G,29
C,32
A,35
J,21
E,26
G,25
B,34
E,31
K,20
F,28
N,17
A,36
M,24
G,30
E,27
O,18
H,29
A,23
L,21
B,35
A,32
H,25
G,26
E,28
C,34
M,20
G,31
D,36
O,24
M,21
H,30
G,27
B,32
B,23
A,38
C,35
A,34
I,26
G,28
O,20
I,27
F,36
H,31
C,32
O,21
B,38
C,23
A,35
B,34
I,28
A,40
J,26
J,27
A,32
E,36
C,38
A,23
A,41
D,35
C,34
J,28
D,40
K,26
B,32
E,37
L,27
A,42
G,36
B,41
A,38
B,23
F,35
A,34
L,28
F,40
M,26
A,43
C,32
G,37
M,27
D,42
C,41
I,36
C,23
B,38
E,35
A,44
B,34
E,40
M,28
N,26
A,32
F,42
F,33
B,43
A,41
H,37
A,45
A,23
O,27
J,36
C,38
D,44
G,35
G,40
C,34
O,28
A,46
B,32
C,43
D,41
E,33
D,23
B,45
A,38
I,35
F,44
K,36
A,47
A,34
H,40
B,46
C,32
A,43
A,48
G,33
F,23
B,38
F,41
M,36
E,44
C,45
J,35
D,47
B,34
C,46
A,49
A,32
D,43
I,33
C,38
E,23
E,41
D,48
A,45
K,35
O,36
G,44
A,50
F,47
C,34
A,46
D,32
D,49
F,43
J,33
M,35
A,38
D,45
G,41
I,44
F,48
D,50
F,39
G,23
E,47
A,34
B,46
F,32
A,52
E,43
F,49
O,35
L,33
H,41
F,50
D,38
J,44
E,39
E,48
I,23
F,45
G,47
A,53
B,34
C,46
E,32
