concept:name,case:concept:name
A,0
A,1
B,0
A,2
B,1
C,0
A,3
B,2
A,4
C,1
A,0
B,3
A,5
C,2
D,4
A,1
B,0
A,6
C,3
D,5
A,2
D,1
A,7
C,0
F,4
A,3
D,6
A,8
F,5
F,1
A,0
D,7
D,2
E,4
A,9
B,3
F,6
B,8
F,7
E,1
F,2
A,10
E,5
D,0
G,4
E,6
C,3
D,9
A,11
G,1
E,7
G,5
C,8
E,2
B,10
F,0
I,4
G,6
A,12
A,3
F,9
D,11
I,1
G,7
A,8
C,10
A,13
I,5
G,2
E,0
I,6
D,3
J,4
D,12
E,9
B,8
A,14
J,1
F,11
H,7
B,13
I,2
A,10
J,5
J,6
F,3
F,12
G,9
G,0
L,4
A,15
B,14
C,8
L,1
E,11
C,13
D,10
K,5
A,16
J,2
L,6
M,4
H,0
H,9
E,3
E,12
B,15
C,14
M,1
A,8
A,17
F,10
A,13
M,5
G,11
L,2
D,16
M,6
O,4
G,3
A,18
G,12
C,15
E,10
D,8
B,17
A,14
O,1
B,13
I,11
O,5
F,16
M,2
A,19
H,3
H,12
N,6
A,15
G,10
D,18
F,8
C,17
A,20
D,14
O,2
J,11
C,13
E,16
D,19
A,21
H,10
D,15
F,18
B,20
E,8
A,17
G,16
F,14
L,11
A,22
F,19
A,13
F,15
D,21
E,18
G,8
H,16
B,17
C,20
E,14
B,22
M,11
B,13
E,19
E,15
A,24
F,21
H,8
G,18
A,20
G,14
C,22
C,17
A,25
N,11
C,13
D,24
G,15
G,19
E,21
I,18
A,26
A,22
B,20
H,14
D,25
A,17
A,13
I,15
H,19
F,24
A,27
G,21
J,18
B,22
B,26
C,20
D,17
F,25
A,28
J,15
B,13
D,27
E,24
H,21
C,26
C,22
L,18
A,20
A,29
F,17
E,25
D,28
L,15
G,24
A,30
C,13
F,27
D,29
M,18
A,26
I,23
A,22
B,20
E,17
F,28
G,25
A,31
M,15
H,24
B,30
A,13
N,18
J,23
F,29
B,22
A,32
G,17
B,26
C,20
E,28
B,31
I,25
C,30
O,15
A,33
D,13
E,29
C,22
K,23
C,26
C,31
B,32
G,28
H,17
J,25
A,20
A,34
A,30
D,33
F,13
A,22
G,29
A,35
M,23
A,26
C,32
A,31
K,25
B,20
H,28
B,22
F,33
B,30
B,34
A,36
E,13
H,29
N,23
B,35
M,25
C,20
A,32
B,31
D,26
A,37
E,33
C,34
C,22
B,36
C,30
G,13
A,38
C,35
C,31
A,20
B,32
F,26
O,25
C,36
G,33
A,34
B,37
A,22
A,39
I,13
A,30
A,35
D,38
A,31
C,32
D,20
A,40
E,26
A,36
C,37
B,34
B,22
I,33
J,13
B,39
B,35
D,30
F,38
B,31
G,26
B,40
A,32
F,20
A,37
B,36
C,34
C,22
A,42
C,39
K,13
J,33
C,35
F,30
E,38
C,31
D,37
I,26
A,43
C,40
C,36
E,20
D,32
A,22
D,42
A,34
A,39
A,35
L,33
M,13
E,30
G,38
F,37
A,31
A,36
G,20
A,40
J,26
B,43
F,32
B,34
A,45
B,22
B,39
F,42
B,35
M,33
G,30
O,13
I,38
E,37
D,31
I,20
A,46
B,36
B,40
L,26
D,45
E,32
E,42
I,30
C,34
C,43
C,35
C,39
C,22
O,33
A,47
G,37
J,20
F,31
B,46
J,38
C,40
C,36
M,26
F,45
A,34
G,32
I,41
G,42
A,48
E,44
A,35
J,30
A,22
C,46
A,43
A,39
I,37
K,20
D,47
E,31
A,40
A,49
O,26
A,36
K,38
E,45
H,32
I,42
D,34
J,41
A,46
G,44
K,30
B,22
D,43
B,35
B,48
J,37
F,47
D,39
M,20
B,40
D,36
G,31
M,38
B,49
J,42
A,51
F,34
G,45
B,46
E,47
C,22
H,44
C,35
K,41
M,30
F,43
F,39
