concept:name,case:concept:name
Activity A,0
Activity CC,0
Activity B,0
Activity A,1
Activity CD,1
Activity CE,1
Activity B,1
Activity A,2
Activity CD,2
Activity CE,2
Activity B,2
Activity A,3
Activity C,3
Activity AI,3
Activity AK,3
Activity Q,3
Activity AB,3
Activity E,3
Activity AD,3
Activity AC,3
Activity R,3
Activity AJ,3
Activity P,3
Activity N,3
Activity O,3
Activity A,4
Activity G,3
Activity AP,4
Activity K,3
Activity AQ,4
Activity M,3
Activity AY,4
Activity H,3
Activity BB,4
Activity F,3
Activity BA,4
Activity D,3
Activity AZ,4
Activity B,3
Activity AR,4
Activity B,4
Activity A,5
Activity CC,5
Activity B,5
Activity A,6
Activity CD,6
Activity CE,6
Activity B,6
Activity A,7
Activity AP,7
Activity AQ,7
Activity AV,7
Activity AW,7
Activity AR,7
Activity B,7
Activity A,8
Activity CD,8
Activity CE,8
Activity B,8
Activity A,9
Activity CD,9
Activity CE,9
Activity B,9
Activity A,10
Activity AP,10
Activity AQ,10
Activity AX,10
Activity AR,10
Activity B,10
Activity A,11
Activity BC,11
Activity BH,11
Activity BF,11
Activity BN,11
Activity BP,11
Activity BE,11
Activity BI,11
Activity BQ,11
Activity BO,11
Activity BK,11
Activity BM,11
Activity BL,11
Activity BJ,11
Activity BG,11
Activity BD,11
Activity BR,11
Activity BV,11
Activity BX,11
Activity BZ,11
Activity BW,11
Activity BY,11
Activity BT,11
Activity BU,11
Activity BS,11
Activity B,11
Activity A,12
Activity CC,12
Activity B,12
Activity A,13
Activity CD,13
Activity CE,13
Activity B,13
Activity A,14
Activity BC,14
Activity BP,14
Activity BN,14
Activity BQ,14
Activity BI,14
Activity BM,14
Activity BL,14
Activity BO,14
Activity BK,14
Activity BH,14
Activity BF,14
Activity BG,14
Activity A,15
Activity CC,15
Activity BE,14
Activity B,15
Activity BJ,14
Activity BD,14
Activity BR,14
Activity BT,14
Activity BX,14
Activity CA,14
Activity BV,14
Activity BY,14
Activity BU,14
Activity BW,14
Activity BS,14
Activity B,14
Activity A,16
Activity BC,16
Activity BH,16
Activity BF,16
Activity BN,16
Activity BG,16
Activity BE,16
Activity BI,16
Activity BO,16
Activity BL,16
Activity BP,16
Activity BK,16
Activity BQ,16
Activity BM,16
Activity BJ,16
Activity BD,16
Activity BR,16
Activity BV,16
Activity BW,16
Activity BT,16
Activity BX,16
Activity BU,16
Activity CB,16
Activity BY,16
Activity BS,16
Activity B,16
Activity A,17
Activity C,17
Activity AI,17
Activity AK,17
Activity E,17
Activity P,17
Activity N,17
Activity G,17
Activity I,17
Activity Q,17
Activity AG,17
Activity O,17
Activity AH,17
Activity H,17
Activity R,17
Activity A,18
Activity AJ,17
Activity C,18
Activity M,17
Activity AI,18
Activity F,17
Activity AL,18
Activity E,18
Activity D,17
Activity B,17
Activity AO,18
Activity G,18
Activity A,19
Activity J,18
Activity CC,19
Activity AM,18
Activity B,19
Activity Q,18
Activity AB,18
Activity AF,18
Activity N,18
Activity O,18
Activity H,18
Activity P,18
Activity AC,18
Activity M,18
Activity AJ,18
Activity R,18
Activity F,18
Activity D,18
Activity B,18
Activity A,20
Activity BC,20
