concept:name,case:concept:name
Activity A,0
Activity C,0
Activity D,0
Activity B,0
Activity A,1
Activity C,1
Activity D,1
Activity B,1
Activity A,2
Activity AR,2
Activity AX,2
Activity A,3
Activity AZ,2
Activity E,3
Activity BA,2
Activity P,3
Activity Q,3
Activity AY,2
Activity F,3
Activity BB,2
Activity T,3
Activity V,3
Activity BH,2
Activity U,3
Activity BD,2
Activity AF,3
Activity BG,2
Activity BE,2
Activity AH,3
Activity BF,2
Activity AI,3
Activity AJ,3
Activity BC,2
Activity AK,3
Activity AS,2
Activity CI,2
Activity AM,3
Activity AO,3
Activity CK,2
Activity AP,3
Activity AQ,3
Activity CN,2
Activity AN,3
Activity CP,2
Activity CO,2
Activity AL,3
Activity CM,2
Activity AG,3
Activity CL,2
Activity B,3
Activity CQ,2
Activity CR,2
Activity CJ,2
Activity CS,2
Activity CV,2
Activity CX,2
Activity CU,2
Activity CW,2
Activity CT,2
Activity A,4
Activity CY,2
Activity E,4
Activity B,2
Activity G,4
Activity M,4
Activity K,4
Activity L,4
Activity I,4
Activity J,4
Activity A,5
Activity H,4
Activity C,5
Activity F,4
Activity D,5
Activity T,4
Activity B,5
Activity W,4
Activity X,4
Activity U,4
Activity AF,4
Activity AH,4
Activity AI,4
Activity AJ,4
Activity AK,4
Activity AQ,4
Activity AN,4
Activity AM,4
Activity AP,4
Activity AO,4
Activity AL,4
Activity AG,4
Activity B,4
Activity A,6
Activity C,6
Activity A,7
Activity D,6
Activity E,7
Activity B,6
Activity P,7
Activity Q,7
Activity F,7
Activity T,7
Activity V,7
Activity U,7
Activity AF,7
Activity AI,7
Activity AJ,7
Activity AK,7
Activity AH,7
Activity AM,7
Activity AP,7
Activity AQ,7
Activity AO,7
Activity AN,7
Activity AL,7
Activity AG,7
Activity B,7
Activity A,8
Activity C,8
Activity D,8
Activity B,8
Activity A,9
Activity AR,9
Activity AT,9
Activity A,10
Activity AU,9
Activity E,10
Activity AV,9
Activity N,10
Activity AS,9
Activity O,10
Activity CI,9
Activity F,10
Activity T,10
Activity CK,9
Activity AB,10
Activity CN,9
Activity AD,10
Activity CP,9
Activity AE,10
Activity CM,9
Activity CO,9
Activity AC,10
Activity CQ,9
Activity U,10
Activity CR,9
Activity AF,10
Activity CL,9
Activity AI,10
Activity AH,10
Activity CJ,9
Activity AJ,10
Activity CS,9
Activity AK,10
Activity CW,9
Activity AO,10
Activity CU,9
Activity AN,10
Activity CX,9
Activity AQ,10
Activity CV,9
Activity AP,10
Activity AM,10
Activity CT,9
Activity CY,9
Activity AL,10
Activity B,9
Activity AG,10
Activity B,10
Activity A,11
Activity AR,11
Activity AW,11
Activity AS,11
Activity CI,11
Activity CQ,11
Activity CR,11
Activity CK,11
Activity CO,11
Activity CN,11
Activity CM,11
Activity CP,11
Activity CL,11
Activity CJ,11
Activity CS,11
Activity CV,11
Activity CX,11
Activity CW,11
Activity CU,11
Activity CT,11
Activity CY,11
Activity B,11
Activity A,12
Activity E,12
Activity P,12
Activity Q,12
Activity F,12
Activity T,12
Activity W,12
Activity A,13
Activity X,12
Activity E,13
Activity U,12
Activity R,13
Activity AF,12
Activity S,13
Activity F,13
Activity AI,12
Activity T,13
Activity AJ,12
Activity V,13
Activity AH,12
Activity U,13
Activity AK,12
Activity AF,13
Activity AN,12
Activity AI,13
Activity AP,12
Activity AH,13
Activity AQ,12
Activity AJ,13
Activity AO,12
Activity AK,13
Activity AM,12
Activity AO,13
Activity AL,12
Activity AM,13
Activity AN,13
Activity AG,12
Activity AQ,13
Activity B,12
Activity AP,13
