concept:name,case:concept:name
A,0
A,1
F,0
A,2
F,1
D,0
A,3
F,2
D,1
A,4
E,0
F,3
D,2
A,5
E,1
B,4
G,0
D,3
A,6
F,5
E,2
G,1
C,4
A,7
H,0
E,3
G,2
B,6
A,4
D,5
A,8
I,1
F,7
G,3
A,9
J,1
B,8
E,5
C,6
F,4
D,7
A,10
H,3
B,9
D,4
L,1
A,6
C,8
G,5
B,10
E,7
A,12
C,9
M,1
B,6
G,7
E,4
A,8
C,10
I,5
A,13
B,12
A,9
C,6
B,8
G,4
N,1
I,7
A,10
J,5
F,13
A,15
C,12
C,8
A,6
F,9
I,4
J,7
B,10
L,5
D,13
A,16
A,12
F,15
A,17
D,9
A,8
F,6
C,10
E,13
M,5
F,16
K,7
J,4
B,12
A,18
D,15
E,9
D,6
F,8
A,10
B,17
O,5
G,13
K,4
M,7
D,16
C,12
F,14
F,18
E,15
D,8
G,9
C,17
A,20
B,10
E,6
I,13
E,11
M,4
E,16
O,7
A,21
D,14
G,15
H,9
E,8
D,18
A,17
J,13
F,20
C,10
G,6
N,4
G,11
A,22
G,16
H,15
B,21
B,17
E,18
E,14
G,8
D,20
A,23
K,13
I,6
A,10
I,11
F,22
I,16
C,21
A,24
G,18
G,14
I,8
C,17
E,20
M,13
B,23
B,10
J,11
J,6
A,25
J,16
D,22
H,18
F,24
A,21
A,17
G,20
H,14
O,13
C,23
J,8
A,26
L,11
C,10
B,25
L,6
I,19
L,16
E,22
F,21
A,27
B,17
D,24
L,8
I,20
F,26
A,10
M,11
A,23
M,6
A,28
C,25
J,19
G,22
M,16
F,27
E,24
B,10
D,26
M,8
D,21
J,20
C,17
A,29
F,23
O,6
N,11
A,25
L,19
I,22
O,16
B,28
C,10
D,27
A,30
G,24
N,8
E,21
E,26
F,29
A,17
D,23
K,20
J,22
A,31
M,19
F,25
C,28
H,24
E,27
G,26
A,10
F,17
D,29
B,30
G,21
A,32
M,20
F,31
E,23
N,19
K,22
D,25
A,28
I,26
G,27
A,33
D,17
C,30
E,29
B,10
F,32
I,21
O,20
D,31
A,34
G,23
M,22
B,28
E,25
J,26
B,33
E,17
A,30
J,21
A,35
E,31
C,10
D,32
G,29
I,23
B,34
C,28
G,25
N,22
G,17
A,36
C,33
K,26
B,30
B,35
G,31
K,21
A,10
J,23
C,34
I,29
E,32
A,37
H,25
A,28
H,17
A,33
M,26
F,36
M,21
C,30
A,38
C,35
I,31
L,23
A,34
B,10
J,29
G,32
F,37
B,28
A,39
N,21
D,36
N,26
F,33
A,35
M,23
A,30
J,31
C,10
B,38
K,29
D,37
A,40
I,32
F,34
C,28
B,39
E,36
D,33
B,30
N,23
F,35
A,41
A,10
C,38
E,37
M,29
J,32
K,31
A,28
B,40
C,39
D,34
A,42
G,36
A,38
D,35
E,33
C,30
F,10
F,41
L,32
M,31
N,29
G,37
A,43
C,40
B,28
B,42
H,36
A,39
E,34
G,33
B,38
A,30
A,44
D,41
O,31
D,10
B,43
A,40
M,32
C,42
C,28
A,45
F,39
C,38
H,33
G,34
F,30
B,44
B,40
E,41
E,10
C,43
A,46
A,28
A,42
H,34
N,32
A,38
D,39
B,45
C,44
D,30
C,40
A,47
G,41
A,43
G,10
F,46
B,28
C,45
F,42
B,38
E,39
E,30
A,44
H,41
F,47
F,43
A,40
H,10
C,28
D,46
A,49
D,42
G,39
A,45
C,38
G,30
D,47
A,50
B,44
D,43
B,49
F,40
E,46
A,28
H,39
I,30
E,42
F,45
A,51
A,38
F,50
E,43
C,44
E,47
C,49
F,28
G,46
D,40
J,30
F,51
G,42
D,45
F,38
D,50
A,44
G,47
A,53
G,43
A,49
D,28
H,42
H,46
L,30
E,40
F,48
D,51
A,54
E,45
D,38
E,50
