concept:name,case:concept:name
A,0
A,1
D,0
A,2
B,1
A,3
F,0
B,2
A,4
C,1
E,0
D,3
A,5
C,2
D,4
A,1
G,0
F,3
A,6
D,5
F,4
A,2
A,7
D,1
B,6
I,0
E,3
F,5
A,8
D,2
E,4
B,7
F,1
G,3
J,0
C,6
A,9
E,5
C,7
B,8
G,4
F,2
A,10
I,3
A,6
G,5
E,1
K,0
D,9
A,7
A,11
H,4
C,8
B,10
E,2
M,0
H,5
J,3
A,12
G,1
F,9
B,7
B,11
A,8
C,10
A,13
K,3
O,0
B,12
G,2
E,9
I,1
C,7
A,14
B,8
C,11
A,10
M,3
B,13
H,2
C,12
G,9
A,15
D,14
J,1
A,7
A,11
O,3
A,16
C,13
D,10
C,8
D,15
A,12
H,9
K,1
B,7
F,14
A,17
D,16
A,8
D,11
A,13
B,12
F,10
F,15
A,18
M,1
C,7
F,16
E,14
B,17
B,8
F,11
A,19
D,13
B,18
C,12
E,15
O,1
A,7
A,20
E,16
G,14
C,17
C,8
E,11
B,19
F,13
C,18
A,12
A,21
G,15
D,7
D,20
G,16
I,14
A,17
A,22
A,8
G,11
E,13
C,19
B,12
A,18
D,21
I,15
F,7
A,23
F,20
H,16
B,22
J,14
B,17
D,8
H,11
G,13
A,19
C,12
B,18
A,24
F,21
J,15
E,7
E,20
D,23
B,19
A,25
L,14
C,17
F,8
A,12
I,13
C,22
E,21
L,15
C,18
G,7
D,24
G,20
A,26
F,23
D,25
E,8
A,17
M,14
C,19
B,12
A,22
J,13
A,18
G,21
A,27
H,7
M,15
F,24
H,20
D,26
F,25
E,23
G,8
A,28
O,14
A,19
D,17
C,12
D,22
B,27
O,15
D,18
L,13
I,21
E,24
A,29
F,26
H,8
E,25
F,17
G,23
D,28
D,19
A,12
F,18
F,22
M,13
A,30
G,24
C,27
J,21
D,29
E,26
F,28
A,31
E,17
G,25
H,23
D,12
N,13
E,18
F,19
I,24
B,30
A,27
F,29
K,21
A,32
G,26
B,31
E,28
G,17
I,25
J,24
E,19
G,18
F,12
A,33
D,27
C,30
E,29
B,32
M,21
G,28
I,26
C,31
A,34
G,19
I,18
E,12
I,17
D,33
L,24
A,30
J,25
F,27
G,29
C,32
A,35
O,21
H,28
J,26
D,34
A,31
H,19
J,18
K,25
E,27
J,17
M,24
F,33
A,36
G,12
I,29
A,32
B,30
B,35
K,26
A,37
F,34
B,31
M,25
E,33
K,18
K,17
O,24
D,32
G,27
J,29
B,36
I,12
C,35
C,30
A,38
M,26
E,34
C,31
G,33
O,25
M,18
D,37
L,29
F,32
M,17
A,39
C,36
J,12
H,27
A,35
A,30
D,38
N,26
A,40
G,34
A,31
O,18
F,37
H,33
E,32
B,39
M,29
O,17
D,35
K,12
A,36
B,30
A,41
F,38
H,34
G,32
B,31
D,40
C,39
E,37
A,42
N,29
D,36
F,35
M,12
B,41
E,38
C,30
C,31
A,43
I,32
G,37
D,42
A,39
F,36
F,40
C,41
N,12
E,35
A,44
G,38
A,30
B,43
A,31
I,37
J,32
B,39
E,40
F,42
A,41
E,36
A,45
G,35
I,38
B,44
C,43
B,31
A,46
C,39
J,37
D,30
K,32
G,40
E,42
D,41
B,45
G,36
J,38
H,35
A,47
C,44
A,43
F,30
B,46
M,32
C,31
K,37
I,40
A,39
G,42
A,48
C,45
H,36
F,41
K,38
A,44
D,47
E,30
B,43
A,49
N,32
A,31
M,37
J,40
C,46
H,42
D,39
B,48
A,45
E,41
M,38
A,50
F,47
D,44
B,49
G,30
C,43
D,31
O,37
L,40
A,46
C,48
F,39
D,50
B,45
G,41
E,47
O,38
F,44
A,43
F,31
I,30
C,49
A,52
M,40
A,48
E,39
C,45
F,50
B,46
E,44
H,41
G,47
A,53
J,30
