concept:name,case:concept:name
A,0
A,1
B,0
A,2
D,1
C,0
A,3
B,2
F,1
A,4
D,3
A,0
A,5
C,2
E,1
B,4
F,3
A,6
D,5
D,0
A,2
G,1
A,7
C,4
D,6
E,3
F,5
F,0
A,8
D,2
I,1
B,7
A,4
F,6
A,9
G,3
E,5
E,0
D,8
F,2
J,1
C,7
E,6
A,10
D,4
F,8
D,9
H,3
G,5
G,0
A,11
G,6
A,7
K,1
B,10
E,2
F,4
E,8
A,12
F,9
I,5
B,11
H,0
H,6
M,1
D,7
A,13
G,2
C,10
E,4
E,9
D,12
G,8
J,5
C,11
A,14
F,7
O,1
D,13
I,2
A,15
A,10
F,12
G,9
G,4
H,8
A,11
L,5
E,7
D,14
A,16
J,2
F,13
H,9
B,15
I,4
D,10
B,11
E,12
M,5
G,7
A,17
K,2
F,14
D,16
C,15
A,18
F,10
E,13
J,4
G,12
C,11
D,17
O,5
E,14
M,2
H,7
A,19
F,16
E,10
L,4
F,17
B,18
A,15
H,12
G,13
A,11
O,2
G,14
A,20
B,19
E,16
E,17
G,10
M,4
C,18
B,15
A,21
H,13
I,14
D,11
B,20
C,19
G,16
A,22
G,17
H,10
D,21
A,18
J,14
N,4
C,15
A,23
F,11
C,20
A,19
H,16
D,22
D,18
H,17
L,14
A,24
A,15
F,21
D,23
E,11
D,19
A,20
A,25
F,22
M,14
F,18
B,24
D,15
E,21
F,23
A,26
G,11
F,19
E,22
D,20
B,25
O,14
G,21
C,24
A,27
F,15
E,18
B,26
E,23
I,11
G,22
F,20
C,25
A,28
E,19
E,15
B,27
H,21
G,18
A,24
J,11
A,29
C,26
G,23
A,25
E,20
G,19
H,22
B,28
G,15
A,30
C,27
L,11
D,24
I,18
A,26
I,23
B,29
G,20
B,25
A,31
H,19
A,27
H,15
C,28
B,30
J,18
M,11
F,24
A,32
J,23
B,26
C,29
I,20
C,25
D,31
A,28
A,33
D,27
O,11
K,18
E,24
C,30
K,23
B,32
J,20
C,26
A,25
A,34
F,31
A,29
F,27
D,28
D,33
M,18
G,24
M,23
A,35
C,32
A,30
L,20
D,25
A,26
E,31
D,34
D,29
F,28
E,27
A,36
F,33
O,18
I,24
D,30
D,35
F,25
N,23
M,20
D,26
A,32
A,37
F,34
G,31
E,28
G,27
F,29
E,33
B,36
F,35
E,25
A,38
F,30
J,24
F,26
D,32
O,20
B,37
E,34
H,31
E,29
G,28
G,33
A,39
I,27
C,36
E,35
F,32
G,25
E,26
K,24
B,38
C,37
E,30
A,40
G,34
I,28
B,39
I,33
J,27
A,36
G,29
G,35
E,32
A,41
C,38
H,25
M,24
B,40
A,37
G,26
H,34
G,30
J,28
L,27
A,42
C,39
I,29
J,33
B,36
A,38
G,32
H,35
D,41
C,40
N,24
D,37
H,26
I,30
A,43
J,29
A,39
M,27
C,36
K,28
L,33
D,42
A,40
F,37
A,44
B,38
F,41
I,32
J,30
D,43
D,39
M,28
K,29
O,27
A,45
A,36
M,33
E,37
B,44
B,40
J,32
E,41
F,42
C,38
K,30
A,46
F,43
F,39
O,28
D,45
B,36
M,29
N,33
C,44
G,37
C,40
E,42
L,32
A,47
G,41
M,30
A,38
D,46
E,39
E,43
C,36
F,45
A,48
O,29
G,42
I,37
M,32
A,40
D,47
N,30
A,44
I,41
F,46
B,38
A,49
G,43
G,39
A,36
E,45
D,48
J,37
H,42
A,50
F,47
O,32
B,40
J,41
B,44
H,39
E,46
H,43
C,38
D,36
D,49
A,51
G,45
K,37
F,48
E,47
K,41
D,50
C,40
C,44
G,46
A,38
F,36
A,52
F,49
M,37
D,51
E,48
I,45
A,40
A,44
M,41
A,53
G,47
F,50
B,38
I,46
E,49
B,52
E,36
F,51
O,37
A,54
J,45
D,40
