concept:name,case:concept:name
A,0
A,1
D,0
A,2
D,1
F,0
A,3
D,2
F,1
A,4
E,0
B,3
A,5
F,2
E,1
B,4
G,0
A,6
C,3
B,5
E,2
G,1
A,7
C,4
A,3
B,6
H,0
C,5
A,8
H,1
G,2
B,7
D,3
A,4
A,5
A,9
C,6
B,8
I,2
C,7
A,10
F,3
B,4
D,5
A,6
B,9
C,8
A,7
A,11
J,2
D,10
E,3
C,4
F,5
A,12
D,6
C,9
D,7
L,2
D,11
A,8
F,10
A,13
G,3
A,4
E,5
B,12
F,6
A,9
F,7
A,14
M,2
D,8
B,13
F,11
E,10
H,3
D,4
G,5
A,15
C,12
B,9
E,6
E,7
B,14
G,10
N,2
C,13
E,11
F,8
A,16
F,4
I,5
D,15
A,12
C,9
G,6
C,14
A,17
G,7
A,13
I,10
E,8
G,11
B,16
E,4
J,5
A,9
A,18
D,12
F,15
H,6
A,14
D,13
J,10
I,7
B,17
C,16
A,19
G,8
H,11
G,4
B,9
L,5
F,12
B,18
E,15
D,14
J,7
K,10
A,20
F,13
C,17
A,16
D,19
H,8
H,4
C,9
E,12
M,5
A,21
F,14
G,15
C,18
K,7
M,10
E,13
A,17
B,20
A,22
B,16
F,19
O,5
A,9
I,15
E,14
G,12
A,18
M,7
B,21
G,13
A,23
N,10
D,17
C,20
E,19
C,16
D,22
D,9
J,15
I,12
G,14
A,24
I,13
C,21
D,18
O,7
D,23
F,22
G,19
F,17
A,20
A,25
K,15
J,12
F,9
A,16
J,13
D,24
H,14
F,23
A,21
F,18
A,26
E,22
H,19
D,20
E,17
B,25
E,9
M,15
L,13
K,12
B,16
A,27
E,23
F,24
D,21
E,18
D,26
G,17
G,22
F,20
C,25
A,28
N,15
G,9
M,12
M,13
D,27
E,24
C,16
G,23
F,21
F,26
A,29
G,18
A,25
I,22
B,28
H,17
E,20
I,9
N,12
A,30
N,13
A,16
F,27
G,24
E,21
I,23
H,18
E,26
D,29
C,28
J,22
D,25
G,20
A,31
J,9
I,24
B,30
B,16
J,23
E,27
G,21
F,29
G,26
A,32
L,22
F,25
A,28
D,31
H,20
J,24
L,9
K,23
C,16
A,33
E,29
C,30
G,27
I,21
I,26
B,32
E,25
M,22
F,31
D,28
K,24
A,34
M,23
G,29
M,9
A,16
B,33
A,30
H,27
J,21
J,26
G,25
A,35
C,32
E,31
O,22
F,28
M,24
B,34
N,23
H,29
C,33
B,30
N,9
A,36
B,16
L,21
L,26
G,31
D,35
A,32
H,25
N,24
E,28
A,37
C,34
B,36
A,33
C,16
M,21
C,30
M,26
H,31
A,38
F,35
G,28
B,32
D,37
C,36
A,34
B,33
A,16
A,39
O,21
A,30
D,38
N,26
E,35
I,28
A,36
C,32
F,37
A,40
B,34
D,16
C,33
D,39
D,30
F,38
G,35
A,41
D,36
A,32
J,28
B,40
E,37
A,33
F,39
C,34
A,42
F,16
F,30
E,38
H,35
D,41
F,36
K,28
A,43
G,37
D,32
C,40
A,34
E,30
E,39
B,33
B,42
E,16
G,38
A,44
F,41
E,36
D,43
M,28
A,40
I,37
F,32
B,34
G,30
A,45
G,39
H,38
C,33
C,42
G,16
E,41
D,44
F,43
G,36
A,46
J,37
C,34
B,40
E,32
O,28
I,30
H,39
D,45
A,33
A,42
G,41
A,47
I,16
F,44
E,43
C,40
I,36
D,46
L,37
A,34
J,30
G,32
A,48
F,45
B,47
D,33
J,16
D,42
E,44
G,43
H,41
A,49
J,36
A,40
B,34
M,37
E,45
F,46
K,30
C,47
D,48
H,32
F,33
G,44
L,16
A,50
F,42
I,43
K,36
D,49
N,37
A,47
C,34
G,45
D,40
E,46
M,30
A,51
E,33
B,50
F,48
H,44
M,16
E,42
J,43
A,52
M,36
D,47
F,49
