concept:name,case:concept:name
A,0
A,1
F,0
B,1
A,3
D,0
C,1
A,4
B,3
E,0
A,5
F,4
A,1
C,3
A,6
G,0
F,5
D,4
A,7
F,1
A,3
F,6
F,2
D,5
I,0
A,8
E,4
D,1
F,3
F,7
A,9
D,2
D,6
J,0
E,5
G,4
F,8
A,10
E,1
D,7
D,3
F,9
L,0
H,4
E,2
A,11
G,5
D,8
G,1
E,3
E,7
D,9
F,10
A,12
M,0
G,2
B,11
H,5
I,1
G,7
A,13
E,8
G,3
E,9
D,10
F,12
N,0
C,11
H,2
A,14
H,7
G,8
J,1
B,13
G,9
I,3
A,15
E,10
D,12
A,11
F,14
I,9
A,16
C,13
L,1
H,8
J,3
G,10
F,15
E,12
B,11
D,14
A,17
A,13
M,1
F,16
L,3
I,10
J,9
A,18
E,14
D,15
C,11
G,12
F,17
A,19
D,16
O,1
M,3
K,9
J,10
E,15
B,18
G,14
D,17
H,12
A,11
A,20
F,19
E,16
M,9
N,3
L,10
C,18
A,21
G,15
H,14
E,17
F,11
F,20
G,16
D,19
O,9
A,22
A,18
B,21
H,15
M,10
A,23
G,17
D,20
D,11
I,16
E,19
F,22
F,18
A,24
C,21
N,10
H,17
B,23
E,20
E,11
G,19
A,25
J,16
D,18
D,22
A,21
F,24
C,23
A,26
G,20
I,19
E,22
L,16
D,24
E,18
G,11
F,25
B,21
A,27
H,20
B,26
A,23
G,22
A,28
E,24
J,19
G,18
M,16
C,21
D,25
H,11
F,27
C,26
A,29
B,23
I,22
B,28
G,24
O,16
I,18
L,19
E,25
A,21
A,30
D,27
A,26
C,23
F,29
C,28
J,22
I,24
A,31
G,25
M,19
F,21
E,27
J,18
F,30
B,26
A,32
A,23
D,29
A,28
L,22
J,24
F,31
H,25
L,18
D,21
D,30
O,19
G,27
C,26
F,32
E,29
B,23
M,22
L,24
F,28
D,31
M,18
E,21
E,30
A,26
I,27
D,32
C,23
O,22
M,24
G,29
D,28
E,31
N,18
G,21
B,26
G,30
J,27
E,32
A,23
E,28
O,24
H,29
H,21
G,31
L,27
C,26
G,32
I,30
B,23
G,28
M,27
I,31
H,32
J,30
C,23
I,28
J,31
N,27
K,30
A,23
J,28
L,31
M,30
B,23
K,28
M,31
C,23
O,30
M,28
N,31
A,23
N,28
B,23
C,23
A,23
F,23
D,23
E,23
G,23
H,23
A,33
A,34
B,33
A,35
B,34
C,33
C,34
B,35
A,37
A,33
A,38
C,35
A,34
D,37
B,33
B,38
A,35
D,34
A,40
F,37
C,33
C,38
A,41
B,35
F,34
D,40
E,37
A,33
A,42
A,38
E,34
B,41
C,35
G,37
F,40
A,43
D,33
D,42
D,38
A,35
C,41
G,34
H,37
F,33
E,40
B,43
F,38
F,42
A,45
D,35
A,36
A,41
L,34
E,33
A,46
C,43
F,39
G,40
B,45
E,42
E,38
A,47
D,41
D,36
F,35
G,33
D,46
M,34
I,40
C,45
A,43
E,39
G,42
A,48
G,38
D,47
F,41
F,36
E,35
H,33
A,49
F,46
N,34
A,45
D,43
J,40
G,39
F,47
B,48
D,44
H,38
A,50
G,35
E,41
E,36
E,46
B,49
F,43
K,40
B,45
A,51
L,39
E,47
F,44
C,48
B,50
H,35
G,41
G,36
G,46
A,52
C,49
M,40
E,43
D,51
C,45
G,47
A,48
M,39
E,44
A,53
C,50
H,36
I,46
H,41
D,52
A,49
O,40
F,51
A,54
A,45
B,48
G,43
K,47
G,44
O,39
D,53
A,50
J,46
F,52
A,55
D,45
D,49
D,54
E,51
C,48
M,47
I,43
D,50
L,46
H,44
F,53
B,55
F,45
F,54
F,49
A,57
J,43
G,51
A,48
F,50
N,47
M,46
E,53
C,55
A,58
E,45
D,57
E,49
B,48
L,43
E,54
H,51
E,50
