concept:name,case:concept:name
A,0
A,1
F,0
A,2
F,1
D,0
A,3
F,2
A,4
D,1
E,0
F,3
A,5
E,1
D,2
B,4
G,0
A,6
B,5
D,3
E,2
G,1
A,7
C,4
H,0
F,6
C,5
A,8
B,7
E,3
A,4
H,1
G,2
D,6
A,9
A,5
B,8
G,3
C,7
F,4
A,10
H,2
E,6
B,9
B,5
A,11
D,4
C,8
A,7
I,3
G,6
F,10
C,9
A,12
C,5
B,11
F,7
A,8
E,4
J,3
A,13
A,9
H,6
D,10
B,12
G,4
D,7
A,5
A,14
C,11
F,8
K,3
B,13
B,9
E,10
A,15
B,5
C,12
E,7
I,4
D,8
A,11
B,14
A,16
C,13
M,3
G,10
C,9
B,15
G,7
A,12
A,17
C,5
J,4
E,8
C,14
F,11
A,13
B,16
O,3
H,10
A,18
C,15
A,9
B,12
H,7
F,17
D,11
A,14
A,5
K,4
G,8
A,19
B,13
C,16
F,18
A,15
B,9
F,5
F,14
A,20
E,11
M,4
I,8
C,12
D,17
B,19
C,13
A,16
D,18
A,21
F,15
D,5
C,9
G,11
J,8
A,12
D,14
B,20
E,17
N,4
C,19
A,22
F,16
A,13
E,18
E,5
D,15
K,8
F,21
A,9
I,11
A,23
A,19
E,14
C,20
G,17
B,12
F,22
D,16
B,13
G,18
A,24
E,15
G,5
D,21
M,8
F,9
H,17
G,14
J,11
C,12
A,20
F,23
E,16
D,22
F,19
A,25
C,13
G,15
H,18
H,5
G,16
E,21
N,8
F,24
I,14
A,26
D,9
A,12
E,22
D,23
B,20
L,11
D,19
F,25
H,15
G,21
A,27
A,13
I,16
D,24
E,9
F,26
G,22
J,14
F,12
C,20
E,19
E,23
M,11
D,25
A,28
H,21
B,27
J,16
E,24
A,20
D,12
A,29
G,9
D,26
K,14
I,22
B,13
N,11
G,19
G,23
E,25
F,28
A,30
L,16
C,27
G,24
C,13
E,26
I,9
E,12
F,29
F,20
J,22
M,14
H,19
D,28
H,23
A,31
G,25
A,27
M,16
H,24
B,30
J,9
G,12
K,22
A,32
G,26
D,20
D,29
O,14
A,13
F,31
E,28
I,25
N,16
A,33
F,27
C,30
I,12
I,26
M,22
F,32
K,9
E,20
E,29
D,31
A,34
B,13
J,25
G,28
B,33
A,30
D,27
J,12
A,35
J,26
M,9
N,22
D,32
G,29
E,31
G,20
H,28
C,13
B,34
F,30
L,25
C,33
E,27
A,36
K,12
I,29
N,9
F,35
E,32
L,26
H,20
G,31
A,37
C,34
G,27
A,13
D,30
A,33
M,25
B,36
M,12
A,38
J,29
M,26
D,35
G,32
I,31
A,34
B,37
E,30
H,27
B,33
B,13
N,25
A,39
C,36
N,12
B,38
O,26
L,29
E,35
C,37
A,40
J,31
H,32
B,34
G,30
C,33
C,13
A,36
F,39
A,41
G,35
C,38
C,34
M,29
L,31
A,37
F,40
I,30
A,33
A,13
A,42
B,36
D,39
F,41
H,35
A,38
N,29
D,40
A,43
M,31
A,34
B,37
J,30
B,13
F,33
C,36
E,39
F,42
D,41
A,44
B,38
F,43
E,40
L,30
F,34
C,37
O,31
G,39
A,45
D,33
D,42
A,36
C,13
E,41
B,44
C,38
D,43
A,46
G,40
M,30
A,37
E,33
A,13
D,34
B,45
H,39
E,42
G,41
B,36
A,47
A,38
C,44
E,43
F,46
F,37
E,34
H,40
F,13
G,33
O,30
A,48
C,45
C,36
G,42
I,41
B,38
F,47
G,43
A,44
D,46
D,37
G,34
D,13
A,45
I,33
F,48
I,42
C,38
J,41
A,36
I,43
D,47
B,44
A,50
E,46
J,33
I,34
B,45
E,37
J,42
E,13
A,51
B,36
A,38
D,48
B,50
L,41
J,43
C,44
E,47
G,46
A,52
C,45
G,37
K,33
J,34
G,13
F,51
F,38
L,42
