concept:name,case:concept:name
A,0
A,1
D,0
A,2
B,1
F,0
A,3
B,2
C,1
A,4
E,0
B,3
A,5
A,1
C,2
D,4
G,0
A,6
C,3
D,5
B,1
F,4
A,2
A,7
H,0
D,6
A,3
A,8
C,1
F,5
E,4
B,2
D,7
A,9
B,3
F,6
B,8
E,5
A,1
G,4
A,10
F,7
C,2
D,9
B,1
C,3
C,8
A,11
E,6
G,5
I,4
E,7
B,10
A,2
A,12
F,9
B,11
J,4
A,3
C,1
G,6
H,5
A,8
A,13
B,2
G,7
C,10
D,12
L,4
C,11
E,9
A,14
I,6
A,1
D,3
B,8
B,13
A,10
C,2
F,12
H,7
M,4
A,15
A,11
G,9
J,6
D,14
B,1
F,3
C,13
C,8
A,16
A,2
B,10
E,12
O,4
D,11
B,15
I,9
L,6
E,3
A,17
C,1
F,14
A,13
B,2
D,16
A,8
C,10
G,12
A,18
G,3
J,9
F,11
C,15
M,6
A,1
E,14
B,17
C,2
B,13
F,16
A,19
A,10
D,8
B,18
K,9
I,12
I,3
E,11
D,1
A,15
G,14
A,20
E,16
C,17
C,13
N,6
A,2
F,8
B,19
B,10
J,3
C,18
M,9
A,21
J,12
G,11
B,15
I,14
B,20
F,1
A,17
G,16
A,13
D,2
E,8
A,22
C,19
C,10
L,3
O,9
L,12
A,18
B,21
J,14
H,11
D,17
E,1
C,20
C,15
A,23
D,13
H,16
F,2
A,19
B,22
A,10
G,8
M,3
A,24
M,12
L,14
F,17
C,21
B,18
D,23
A,15
G,1
F,13
A,20
C,22
A,25
E,2
B,19
H,8
D,10
O,3
M,14
I,1
B,24
E,17
A,21
N,12
F,23
C,18
B,15
B,20
A,26
E,13
A,22
B,25
C,19
G,2
F,10
O,14
C,24
A,27
J,1
G,17
A,18
C,15
B,21
G,13
E,23
C,20
B,22
B,26
C,25
A,28
A,19
I,2
L,1
E,10
B,27
B,18
A,24
C,21
H,17
A,15
C,26
C,22
A,29
A,25
G,23
H,13
A,20
D,19
D,28
J,2
C,27
G,10
M,1
A,21
A,30
A,22
D,15
C,18
B,29
B,24
I,23
A,26
D,25
D,20
F,19
A,31
F,28
H,10
A,27
K,2
N,1
B,21
B,22
F,15
A,18
B,30
C,24
C,29
B,26
J,23
A,32
F,25
F,20
E,28
E,19
B,31
B,27
C,21
M,2
A,33
B,18
A,29
E,15
C,22
C,30
C,26
A,24
D,32
K,23
E,25
A,34
C,31
C,18
G,19
C,27
G,28
E,20
A,21
O,2
A,30
B,33
B,24
B,29
A,22
G,15
A,26
F,32
A,35
G,25
M,23
B,34
I,28
A,27
A,31
A,18
G,20
D,21
A,36
H,19
B,30
C,29
C,33
C,24
B,26
B,22
I,15
B,35
E,32
N,23
J,28
I,25
C,34
A,37
B,27
D,31
I,20
F,21
B,18
A,29
A,33
C,30
C,35
C,22
D,36
A,24
G,32
C,26
J,15
K,28
A,38
A,34
D,37
J,25
F,31
C,27
J,20
A,30
F,36
E,21
A,35
A,39
B,29
C,18
A,26
D,24
A,22
D,33
H,32
L,15
D,38
D,34
M,28
F,37
E,31
A,27
A,40
L,25
L,20
E,36
B,35
B,30
B,26
B,39
G,21
A,18
F,24
C,29
F,33
D,22
A,41
F,38
F,34
M,15
G,31
O,28
M,20
B,40
B,27
E,37
M,25
G,36
C,39
A,42
C,35
H,21
C,30
C,26
D,18
E,33
A,29
D,41
E,38
E,24
O,15
F,22
E,34
C,40
H,31
C,27
N,20
G,37
A,43
N,25
A,39
H,36
A,35
A,30
F,18
A,26
B,42
F,41
G,33
A,44
E,22
G,34
D,29
G,38
G,24
I,37
A,40
A,27
B,43
D,39
A,45
D,35
D,26
D,44
E,18
E,41
D,30
C,42
G,22
I,34
I,33
H,24
F,29
B,40
