concept:name,case:concept:name
Activity A,0
Activity C,0
Activity D,0
Activity B,0
Activity A,1
Activity AR,1
Activity BV,1
Activity CH,1
Activity CA,1
Activity BX,1
Activity BY,1
Activity BZ,1
Activity CE,1
Activity CF,1
Activity CG,1
Activity CC,1
Activity CD,1
Activity CB,1
Activity BW,1
Activity AS,1
Activity CI,1
Activity CK,1
Activity CQ,1
Activity CM,1
Activity CR,1
Activity CP,1
Activity CO,1
Activity CN,1
Activity CL,1
Activity CJ,1
Activity CS,1
Activity CX,1
Activity CU,1
Activity CV,1
Activity CW,1
Activity CT,1
Activity CY,1
Activity B,1
Activity A,2
Activity E,2
Activity R,2
Activity S,2
Activity F,2
Activity T,2
Activity AB,2
Activity AD,2
Activity AE,2
Activity AC,2
Activity U,2
Activity AF,2
Activity AI,2
Activity AH,2
Activity AJ,2
Activity AK,2
Activity AQ,2
Activity AP,2
Activity AO,2
Activity AM,2
Activity AN,2
Activity AL,2
Activity AG,2
Activity B,2
Activity A,3
Activity C,3
Activity D,3
Activity A,4
Activity B,3
Activity C,4
Activity D,4
Activity B,4
Activity A,5
Activity C,5
Activity D,5
Activity B,5
Activity A,6
Activity AR,6
Activity AT,6
Activity AU,6
Activity AV,6
Activity AS,6
Activity CI,6
Activity CK,6
Activity CO,6
Activity CN,6
Activity CM,6
Activity CP,6
Activity CQ,6
Activity CR,6
Activity CL,6
Activity CJ,6
Activity CS,6
Activity CV,6
Activity CX,6
Activity CW,6
Activity CU,6
Activity A,7
Activity C,7
Activity CT,6
Activity D,7
Activity CY,6
Activity B,7
Activity B,6
Activity A,8
Activity E,8
Activity P,8
Activity Q,8
Activity F,8
Activity T,8
Activity AB,8
Activity AE,8
Activity AD,8
Activity AC,8
Activity U,8
Activity AF,8
Activity AI,8
Activity AH,8
Activity AJ,8
Activity AK,8
Activity AQ,8
Activity AN,8
Activity AP,8
Activity AO,8
Activity AM,8
Activity AL,8
Activity AG,8
Activity B,8
Activity A,9
Activity AR,9
Activity BI,9
Activity BN,9
Activity BL,9
Activity BO,9
Activity BP,9
Activity BK,9
Activity BM,9
Activity BJ,9
Activity BQ,9
Activity BS,9
Activity BU,9
Activity BT,9
Activity BR,9
Activity AS,9
Activity A,10
Activity CI,9
Activity E,10
Activity G,10
Activity CQ,9
Activity CK,9
Activity M,10
Activity CR,9
Activity L,10
Activity J,10
Activity CM,9
Activity K,10
Activity CO,9
Activity I,10
Activity CP,9
Activity CN,9
Activity H,10
Activity F,10
Activity CL,9
Activity T,10
Activity W,10
Activity CJ,9
Activity X,10
Activity CS,9
Activity U,10
Activity AF,10
Activity CW,9
Activity CU,9
Activity AH,10
Activity CV,9
Activity AI,10
Activity CX,9
Activity AJ,10
Activity A,11
Activity AK,10
Activity C,11
Activity CT,9
Activity D,11
Activity CY,9
Activity AO,10
Activity B,11
Activity B,9
Activity AP,10
Activity AM,10
Activity AN,10
Activity AQ,10
Activity AL,10
Activity AG,10
Activity B,10
Activity A,12
Activity C,12
Activity D,12
Activity B,12
Activity A,13
Activity C,13
Activity D,13
Activity B,13
Activity A,14
Activity E,14
Activity P,14
Activity Q,14
Activity F,14
Activity T,14
Activity V,14
Activity U,14
Activity AF,14
Activity AH,14
Activity AI,14
Activity AJ,14
Activity AK,14
Activity AO,14
Activity AM,14
Activity AP,14
Activity AQ,14
Activity AN,14
Activity AL,14
Activity AG,14
Activity B,14
Activity A,15
Activity E,15
Activity R,15
Activity S,15
Activity F,15
Activity T,15
Activity W,15
Activity X,15
Activity U,15
Activity AF,15
Activity AI,15
