concept:name,case:concept:name
A,0
A,1
D,0
A,2
D,1
A,3
F,0
D,2
F,1
A,4
B,3
E,0
F,2
A,5
E,1
D,4
C,3
A,6
G,0
B,5
G,1
E,2
A,7
F,4
I,0
D,6
A,3
C,5
A,8
G,2
I,1
D,7
E,4
A,9
A,5
B,3
J,0
F,6
D,8
J,1
I,2
A,10
F,7
G,4
D,5
B,9
C,3
L,0
A,11
E,6
F,8
K,1
J,2
D,10
E,7
H,4
A,3
A,12
F,5
C,9
M,0
K,2
D,11
G,6
E,8
F,10
M,1
A,13
G,7
B,3
A,9
D,12
N,0
E,5
F,11
H,6
A,14
M,2
E,10
G,8
O,1
B,13
H,7
D,9
F,12
A,15
C,3
G,5
E,11
B,14
H,8
G,10
C,13
N,2
A,16
F,9
H,5
E,12
A,3
G,11
C,14
D,15
A,17
H,10
A,13
G,12
D,16
E,9
A,18
I,11
A,14
D,3
F,15
B,17
D,13
A,19
H,12
F,16
J,11
D,18
B,14
G,9
F,3
E,15
A,20
C,17
F,13
D,19
E,16
A,21
C,14
I,9
L,11
F,18
E,3
G,15
D,20
A,17
E,13
A,22
G,16
B,21
J,9
F,19
A,14
E,18
F,20
M,11
H,15
G,3
A,23
G,13
B,17
B,22
I,16
C,21
L,9
A,24
E,19
E,20
B,14
O,11
H,3
G,18
D,23
I,13
C,22
C,17
J,16
M,9
G,20
A,21
B,24
G,19
C,14
I,18
A,26
A,22
F,23
J,13
A,17
N,9
D,21
K,16
C,24
H,19
A,27
H,20
A,14
D,22
D,26
J,18
E,23
K,13
A,28
D,17
M,16
A,24
F,21
D,27
F,26
B,14
A,29
K,18
M,13
F,22
G,23
D,28
F,17
O,16
B,24
E,21
A,30
F,27
C,14
D,29
E,26
M,18
F,28
N,13
E,22
I,23
C,24
A,31
E,17
B,30
E,27
F,29
G,21
G,26
A,14
A,32
G,22
A,24
N,18
E,28
G,17
J,23
B,31
G,27
A,33
C,30
E,29
I,22
H,21
D,32
B,14
H,26
G,28
A,34
B,24
H,17
L,23
C,31
H,27
A,30
B,33
G,29
J,22
C,14
F,32
A,35
H,28
B,34
M,23
C,24
A,31
A,36
D,30
I,29
K,22
C,33
E,32
D,35
A,14
A,24
A,37
F,25
O,23
C,34
B,31
M,22
F,30
D,36
B,14
G,32
J,29
A,33
F,35
A,38
A,34
D,24
D,37
E,25
N,22
E,30
A,39
C,14
C,31
F,36
B,33
E,35
I,32
K,29
B,38
D,34
F,24
A,40
F,37
G,25
D,39
A,14
G,35
M,29
E,36
J,32
G,30
C,33
A,31
A,41
C,38
E,37
F,34
B,40
E,24
I,25
A,42
N,29
F,39
K,32
G,36
I,30
D,14
H,35
D,31
B,41
A,33
E,34
G,37
G,24
A,38
A,43
C,40
J,25
D,42
E,39
I,36
F,14
M,32
J,30
C,41
F,31
A,44
D,33
G,34
D,43
I,37
I,24
B,38
A,40
F,42
K,25
A,45
G,39
A,41
J,36
N,32
E,14
L,30
E,31
F,33
B,44
I,34
D,40
F,43
J,37
A,46
C,38
M,25
J,24
D,45
E,42
I,39
L,36
D,41
G,14
C,44
M,30
A,47
G,31
E,33
J,34
F,40
L,37
E,43
L,24
B,46
A,38
N,25
F,45
M,36
A,48
G,42
O,30
F,41
J,39
H,14
A,44
D,47
E,40
H,31
K,34
G,33
G,43
C,46
E,45
A,49
M,24
D,38
M,37
O,36
D,48
E,41
L,39
I,42
A,50
F,47
G,40
B,44
H,43
M,34
A,46
H,33
B,49
O,37
G,45
N,24
F,38
G,41
A,51
M,39
F,48
D,50
J,42
I,40
N,34
E,47
C,44
D,46
A,52
C,49
I,45
E,38
D,51
N,39
E,48
I,41
F,50
L,42
A,53
J,40
G,47
A,44
F,46
A,49
D,52
J,45
