concept:name,case:concept:name
A,0
A,1
F,0
A,2
B,1
A,3
D,0
F,2
A,4
C,1
E,0
B,3
A,5
D,2
F,4
A,1
G,0
A,6
C,3
B,5
D,4
A,7
B,1
E,2
H,0
F,6
C,5
A,8
A,3
E,4
G,2
C,1
B,7
A,9
D,6
B,3
B,8
A,5
A,1
I,2
G,4
C,7
A,10
E,6
B,9
A,11
F,5
J,2
F,1
C,3
A,7
C,8
F,10
H,4
A,12
G,6
C,9
D,5
D,1
F,11
F,7
L,2
A,3
D,10
A,13
A,8
F,12
I,6
A,9
A,14
E,5
E,1
D,7
F,3
M,2
D,11
E,10
F,8
B,13
D,12
A,15
J,6
E,7
F,14
G,5
G,1
F,9
E,11
N,2
G,10
D,8
D,3
K,6
C,13
E,12
H,5
B,15
G,7
D,14
A,17
H,1
D,9
H,10
G,11
E,3
E,8
A,13
M,6
A,18
H,7
G,12
E,14
B,17
C,15
E,9
H,11
G,3
A,19
G,8
B,13
B,18
O,6
H,12
G,14
C,17
A,20
A,15
G,9
F,19
I,3
H,8
C,18
A,21
C,13
A,17
H,14
F,15
F,20
J,3
D,19
H,9
A,22
A,18
A,13
F,21
F,17
A,23
D,20
D,15
E,19
K,3
I,16
B,22
B,13
F,18
A,24
D,21
D,17
E,20
B,23
C,22
J,16
M,3
E,15
G,19
C,13
A,25
D,18
E,21
E,17
F,24
C,23
A,26
G,15
G,20
L,16
A,13
I,19
O,3
B,25
A,22
G,21
E,18
G,17
A,27
F,26
A,23
D,24
H,20
I,15
F,13
M,16
C,25
J,19
A,28
F,22
B,27
H,21
G,18
H,17
B,23
D,26
A,29
E,24
D,13
J,15
D,22
A,25
L,19
O,16
B,28
H,18
A,30
C,27
F,29
C,23
E,26
G,24
E,22
E,13
K,15
B,25
A,31
C,28
M,19
A,27
F,30
D,29
A,23
A,32
I,24
G,13
G,26
C,25
M,15
G,22
F,31
O,19
A,28
F,27
A,33
D,30
E,29
F,32
B,23
H,13
J,24
H,26
D,31
F,28
A,34
H,22
A,25
N,15
D,27
F,33
E,30
G,29
D,32
A,35
C,23
D,28
L,24
F,25
D,33
F,34
E,27
I,29
A,36
B,35
G,30
E,32
A,23
D,25
E,28
E,33
A,37
M,24
D,34
F,36
G,27
I,30
J,29
G,32
C,35
F,23
A,38
G,33
F,37
G,28
N,24
E,25
K,29
J,30
I,27
E,34
D,36
A,39
I,32
D,23
A,35
H,33
D,37
F,38
H,28
A,40
G,25
M,29
K,30
J,27
E,36
G,34
F,39
A,41
D,38
J,32
E,37
E,23
F,35
O,29
B,40
I,25
M,30
G,36
A,42
K,27
I,34
E,38
D,39
L,32
G,23
D,35
B,41
G,37
A,43
J,25
C,40
H,36
O,30
F,42
J,34
M,27
E,39
A,44
H,23
M,32
E,35
I,37
C,41
G,38
F,43
A,40
D,42
L,25
A,45
K,34
O,27
G,39
F,44
N,32
J,37
G,35
A,46
A,41
H,38
D,43
F,40
M,25
F,45
E,42
D,44
M,34
A,47
H,39
F,46
B,41
I,35
K,37
D,40
N,25
E,43
G,42
A,48
D,45
N,34
E,44
D,46
B,47
C,41
M,37
A,49
J,35
I,42
G,43
E,40
B,48
E,45
G,44
C,47
A,50
E,46
A,41
L,35
B,49
I,43
J,42
O,37
C,48
G,40
A,51
G,45
H,44
F,50
A,47
G,46
M,35
A,52
F,41
J,43
C,49
L,42
A,48
H,40
H,45
B,51
F,47
A,53
D,50
I,46
B,52
D,41
K,43
N,35
A,49
M,42
F,48
A,54
D,47
C,51
F,53
J,46
E,50
B,49
E,41
D,48
C,52
A,55
N,42
M,43
E,47
B,54
D,53
A,51
A,56
G,50
L,46
G,41
E,48
A,52
C,49
G,47
F,55
O,43
A,57
C,54
E,53
B,51
