concept:name,case:concept:name
A,0
A,1
B,0
A,2
D,1
A,3
C,0
B,2
A,4
F,1
A,0
D,3
C,2
A,5
B,4
E,1
A,6
D,0
F,3
A,2
D,5
G,1
A,7
C,4
D,6
F,0
D,2
A,8
H,1
F,5
E,3
D,7
A,4
A,9
F,6
E,0
D,8
F,2
E,5
G,3
D,4
A,10
F,7
D,9
G,0
G,5
E,6
E,2
F,8
A,11
H,3
D,10
F,4
E,7
H,0
A,12
F,9
E,8
D,11
G,2
G,6
H,5
A,13
F,10
E,4
G,7
E,9
F,11
B,12
G,8
I,2
H,6
A,14
B,13
I,7
G,4
G,9
E,10
A,15
E,11
C,12
H,8
J,2
D,14
C,13
A,16
H,4
J,7
G,11
A,12
G,10
H,9
B,15
K,2
A,17
F,14
A,13
I,11
B,16
D,12
I,10
K,7
A,18
E,14
D,17
C,15
B,13
M,2
A,19
C,16
D,18
J,10
M,7
F,12
J,11
G,14
F,17
A,20
A,15
C,13
O,2
B,19
F,18
K,10
E,12
A,21
A,16
L,11
N,7
A,13
B,15
D,20
E,17
H,14
A,22
C,19
G,12
E,18
M,10
D,21
M,11
B,16
D,13
C,15
A,23
F,20
G,17
A,19
D,22
I,12
G,18
F,21
A,24
O,10
C,16
F,13
O,11
B,23
A,15
I,17
E,20
D,19
A,25
F,22
I,18
J,12
E,13
B,24
B,15
E,21
A,16
C,23
A,26
G,20
J,17
F,19
E,22
B,25
L,12
J,18
A,27
C,24
C,15
A,23
G,13
G,21
B,16
D,26
H,20
L,17
E,19
G,22
A,28
M,12
K,18
C,25
B,27
C,16
A,15
B,23
I,21
I,13
F,26
A,24
A,29
G,19
M,17
B,28
H,22
M,18
N,12
C,27
A,16
A,30
A,25
C,23
J,13
J,21
D,29
D,24
B,15
E,26
O,17
I,19
A,31
C,28
D,16
B,25
B,30
O,18
A,27
L,21
F,29
G,26
K,13
A,23
F,24
A,32
C,15
J,19
D,31
A,28
C,30
F,16
D,27
C,25
M,21
A,33
E,24
M,13
E,29
D,23
H,26
L,19
A,15
D,32
F,31
A,34
D,28
A,30
E,16
F,27
G,24
A,25
G,29
O,13
B,33
N,21
M,19
B,15
F,23
A,35
F,32
E,31
D,34
D,30
F,28
E,27
G,16
I,24
A,36
C,33
B,25
I,29
C,15
O,19
D,35
E,23
E,32
F,34
F,30
A,37
G,31
E,28
I,16
B,36
C,25
A,33
J,24
G,27
A,15
F,35
G,23
J,29
A,38
E,30
G,28
E,34
B,37
J,16
G,32
I,31
C,36
A,25
L,24
A,39
I,27
B,33
B,15
K,29
E,35
H,23
D,38
G,30
I,28
A,40
G,34
H,32
A,36
C,37
L,16
B,39
J,31
D,25
J,27
M,24
C,33
C,15
G,35
H,30
M,29
F,38
A,41
M,16
H,34
J,28
D,36
B,40
A,37
C,39
L,31
A,42
F,25
A,33
E,38
H,35
K,27
O,29
A,15
D,41
O,24
N,16
K,28
A,43
C,40
B,37
F,36
A,39
B,42
B,33
E,25
M,31
G,38
M,27
A,44
B,15
F,41
D,43
M,28
D,39
C,37
A,40
C,42
E,36
A,45
O,31
C,33
H,38
C,15
G,25
O,27
D,44
E,41
F,43
N,28
A,46
F,39
D,40
A,37
G,36
A,42
D,45
A,15
A,47
F,44
A,33
H,25
G,41
E,43
D,42
B,46
E,39
B,37
F,45
F,40
I,36
A,48
D,15
E,44
D,47
B,33
H,41
A,49
F,42
C,46
G,43
G,39
C,37
E,45
J,36
E,40
F,15
D,48
G,44
A,50
C,33
D,49
F,47
E,42
A,37
H,43
G,45
A,46
L,36
I,39
G,40
A,51
E,15
F,48
B,50
I,44
D,37
E,47
A,33
G,42
A,52
F,49
J,39
M,36
D,51
B,46
I,40
I,45
G,15
E,48
A,53
B,33
