concept:name,case:concept:name
A,0
A,1
B,0
A,2
B,1
A,3
C,0
B,2
C,1
A,4
A,0
C,2
D,3
A,5
A,1
B,0
D,4
A,6
A,2
F,3
D,5
B,1
A,7
B,6
C,0
F,4
E,3
B,2
F,5
A,8
C,1
D,7
E,4
A,0
C,2
C,6
A,9
G,3
D,8
A,1
E,5
F,7
A,10
B,0
G,4
A,6
A,2
B,1
B,9
I,3
F,8
G,5
A,11
B,10
E,7
H,4
C,0
A,12
D,6
B,2
E,8
C,9
C,1
D,11
J,3
I,5
G,7
C,10
A,13
A,0
B,12
C,2
F,6
A,1
A,9
L,3
G,8
F,11
A,14
J,5
D,0
H,7
D,13
A,10
C,12
A,2
A,15
H,8
D,1
D,9
M,3
E,6
E,11
L,5
D,14
F,13
F,0
D,10
B,2
F,9
A,12
F,1
G,6
F,14
O,3
B,15
M,5
A,17
G,11
E,13
E,0
F,10
E,9
C,2
I,6
D,12
E,14
N,5
E,1
I,11
C,15
B,17
G,13
G,0
A,19
E,10
G,9
F,12
G,14
A,2
J,6
J,11
G,1
A,20
A,15
I,13
C,17
B,19
H,0
G,10
I,9
E,12
I,14
D,2
A,21
K,6
L,11
D,20
H,1
A,17
J,13
C,19
D,15
A,22
H,10
J,9
G,12
J,14
F,2
F,20
M,11
D,21
M,6
L,13
A,23
B,17
F,15
A,19
D,22
K,14
I,16
I,12
A,24
L,9
E,2
E,20
N,6
N,11
M,13
F,21
D,23
C,17
E,15
A,25
B,19
J,16
F,22
M,14
J,12
M,9
I,18
G,2
B,24
O,13
A,26
G,20
F,23
A,17
E,21
G,15
K,16
K,12
B,25
O,14
O,9
C,19
A,27
H,2
C,24
J,18
G,21
B,26
H,20
E,23
B,17
I,15
M,16
C,25
A,19
M,12
D,27
A,24
I,21
K,18
C,26
A,29
G,23
C,17
J,15
N,16
D,19
O,12
F,27
B,24
A,30
A,25
A,26
J,21
D,29
A,17
M,18
I,23
K,15
A,31
E,27
F,19
B,25
C,24
D,26
D,30
B,17
F,29
L,21
O,18
A,32
E,28
B,31
J,23
G,27
C,25
M,15
E,19
C,17
A,24
F,26
M,21
E,29
B,32
F,30
C,31
O,15
G,28
H,27
A,25
K,23
A,17
G,19
D,24
E,26
C,32
G,29
O,21
A,31
H,28
M,23
D,25
F,24
B,17
H,19
H,29
G,26
A,32
B,31
F,25
E,24
C,17
N,23
I,26
D,32
C,31
E,25
A,17
G,24
J,26
F,32
A,31
G,25
H,24
D,17
K,26
E,32
D,31
H,25
F,17
M,26
G,32
F,31
E,17
O,26
H,32
E,31
G,17
G,31
H,17
I,31
J,31
K,31
M,31
N,31
A,33
A,34
B,33
A,35
B,34
C,33
A,36
B,35
C,34
A,37
A,33
F,36
C,35
A,38
A,34
F,37
D,36
B,33
A,39
A,35
B,38
F,34
A,40
E,36
D,37
C,33
F,39
B,35
A,41
C,38
D,34
G,36
B,40
D,39
A,42
E,37
A,33
F,41
C,35
A,38
E,34
A,43
H,36
C,40
F,42
G,37
E,39
F,33
A,35
D,41
A,44
F,38
F,43
G,34
A,40
I,37
D,42
D,33
A,45
E,41
G,39
F,44
D,38
B,35
D,43
H,34
A,46
B,40
E,42
J,37
E,33
B,45
H,39
G,41
D,44
A,47
E,43
E,38
F,46
C,35
C,40
G,33
L,37
G,42
A,48
C,45
H,41
B,47
G,43
E,44
A,40
A,35
G,38
D,46
A,49
F,48
I,33
A,45
I,42
K,37
C,47
I,43
G,44
A,50
F,40
F,35
I,38
E,46
B,49
D,48
B,45
J,33
A,51
A,47
M,37
J,43
J,42
D,40
D,35
J,38
B,50
I,44
G,46
C,49
A,52
E,48
C,45
L,33
B,51
L,43
N,37
F,47
L,42
E,40
A,53
E,35
C,50
L,38
