concept:name,case:concept:name
A,0
A,1
B,0
A,2
B,1
C,0
A,3
B,2
C,1
A,4
D,3
A,0
C,2
A,5
D,4
A,1
D,0
F,3
A,6
A,2
D,5
F,4
A,7
F,0
B,6
D,1
E,3
D,2
A,8
E,4
F,5
B,7
E,0
C,6
F,1
A,9
G,3
F,2
B,8
G,4
E,5
C,7
A,10
A,6
B,9
G,0
E,1
E,2
H,3
C,8
A,11
D,10
I,4
C,9
G,5
A,7
B,6
G,1
G,2
A,12
I,0
D,11
A,9
A,8
F,10
H,5
A,13
B,7
J,4
C,6
I,2
D,12
H,1
J,0
D,9
A,14
D,8
E,10
F,11
C,7
J,2
D,13
A,6
F,12
L,4
A,15
L,0
F,9
B,14
E,11
M,4
F,8
G,10
E,12
A,16
A,7
F,13
K,2
B,6
D,15
M,0
E,9
A,17
C,14
G,11
G,12
O,4
D,16
D,7
E,13
I,10
E,8
C,6
F,15
M,2
A,18
G,9
O,0
A,14
D,17
H,11
F,16
H,12
G,8
G,13
J,10
A,19
F,7
A,6
O,2
B,18
I,9
E,15
B,14
A,20
F,17
D,19
I,13
E,7
H,8
E,16
L,10
A,21
B,6
J,9
B,20
C,18
G,15
J,13
E,17
C,14
F,19
G,7
G,16
A,22
M,10
B,21
C,6
K,9
A,18
C,20
A,23
K,13
A,14
H,15
G,17
E,19
D,22
O,10
H,7
C,21
I,16
A,6
M,9
A,24
D,18
A,20
B,23
M,13
G,19
B,14
H,17
A,21
J,16
A,25
F,22
D,6
F,18
N,9
D,24
D,20
C,23
C,14
A,26
O,13
H,19
B,25
D,21
L,16
E,22
F,6
E,18
F,20
A,27
A,23
F,24
A,14
B,26
C,25
D,27
F,21
A,28
M,16
G,22
E,6
G,18
E,20
B,23
E,24
C,26
A,29
B,14
A,25
B,28
N,16
F,27
H,22
E,21
G,6
A,30
G,24
H,18
D,29
C,14
G,20
C,23
A,26
B,25
C,28
A,31
G,21
E,27
I,6
B,30
H,24
F,29
B,26
A,32
A,23
A,14
C,25
I,20
D,31
A,28
H,21
G,27
C,30
J,6
E,29
D,14
C,26
A,25
D,23
D,32
J,20
F,31
D,28
H,27
F,14
K,6
A,30
G,29
D,25
A,26
F,32
F,23
K,20
E,31
F,28
M,6
B,30
E,14
D,26
H,29
E,23
F,25
M,20
E,32
G,31
E,28
O,6
C,30
G,14
F,26
N,20
G,23
E,25
G,32
I,31
G,28
H,14
A,30
E,26
H,23
G,25
H,32
I,28
J,31
G,26
D,30
J,28
K,31
I,25
F,30
H,26
L,28
J,25
M,31
E,30
M,28
O,31
K,25
G,30
H,30
M,25
O,28
O,25
A,33
A,34
B,33
A,35
F,34
A,36
C,33
F,35
A,37
D,34
A,33
D,35
B,36
A,38
F,37
E,34
A,39
B,33
E,35
C,36
F,38
A,40
G,34
F,39
D,37
C,33
G,35
A,36
D,38
A,41
H,34
B,40
D,39
E,37
A,42
H,35
E,38
A,33
F,36
F,41
C,40
A,43
E,39
B,42
G,37
B,33
D,36
A,44
G,38
D,41
F,43
G,39
A,40
I,37
C,42
A,45
C,33
E,36
B,44
D,43
E,41
I,38
H,39
B,40
A,46
J,37
A,42
B,45
A,33
A,47
J,38
G,36
C,44
G,41
E,43
C,40
F,46
K,37
B,42
A,48
C,45
K,38
A,44
F,47
A,40
I,36
F,33
G,43
I,41
D,46
A,49
M,37
C,42
B,48
M,38
A,45
F,40
A,50
I,43
B,44
J,36
D,33
J,41
D,47
B,49
E,46
C,48
N,37
A,51
A,42
N,38
J,43
D,40
F,45
F,50
K,36
C,44
E,33
E,47
A,52
K,41
G,46
A,48
C,49
F,42
B,51
D,45
D,50
A,53
E,40
G,33
L,43
M,36
A,44
G,47
M,41
F,52
A,49
F,48
C,51
