concept:name,case:concept:name
A,0
A,1
F,0
A,2
B,1
A,3
D,0
F,2
A,4
C,1
D,2
F,3
E,0
A,5
B,4
A,1
A,6
E,2
D,3
G,0
B,5
C,4
A,7
F,1
I,0
F,6
E,3
G,2
A,8
A,4
C,5
D,1
F,7
A,9
J,0
D,6
G,3
H,2
F,4
F,8
A,5
A,10
E,1
D,7
B,9
K,0
E,6
I,3
D,4
A,11
D,8
G,1
F,5
B,10
E,7
C,9
J,3
A,12
M,0
G,6
B,11
E,4
I,1
E,8
G,7
A,13
C,10
D,5
A,9
B,12
L,3
O,0
H,6
A,14
C,11
G,4
B,13
H,7
G,8
J,1
A,10
C,12
E,5
A,15
F,9
M,3
F,14
I,4
A,11
A,16
I,8
B,10
C,13
L,1
D,9
A,12
G,5
N,3
B,15
J,4
A,17
D,14
B,11
J,8
F,16
C,10
M,1
E,9
A,13
C,15
A,18
B,12
I,5
K,4
C,11
B,17
E,14
D,16
K,8
A,19
A,10
G,9
N,1
B,13
J,5
F,18
A,15
C,12
M,4
A,20
G,14
C,17
A,11
B,19
M,8
E,16
D,18
B,10
C,13
H,9
A,21
K,5
F,15
B,11
N,4
A,17
A,12
H,14
F,20
G,16
C,19
N,8
A,22
C,10
D,15
E,18
A,13
B,21
M,5
B,17
C,11
D,20
A,23
B,12
I,16
A,19
B,22
E,15
G,18
A,10
A,24
N,5
C,21
B,13
C,17
A,11
E,20
C,12
B,23
J,16
B,19
C,22
A,25
B,10
H,18
G,15
F,24
A,21
C,13
G,20
A,26
A,17
A,12
F,11
A,22
L,16
C,23
F,25
C,19
C,10
A,27
B,21
I,15
A,13
H,20
B,26
D,24
M,16
B,12
D,11
F,22
B,17
A,10
D,25
A,28
A,23
A,19
J,15
F,27
C,21
E,24
C,26
A,29
B,13
C,17
B,28
E,11
C,12
N,16
D,22
L,15
F,23
F,19
B,10
D,27
E,25
G,24
A,30
A,21
A,26
C,28
B,29
C,13
E,22
A,17
A,12
G,11
C,10
A,31
D,19
G,25
M,15
D,23
E,27
B,30
H,24
F,21
A,28
C,29
A,32
B,26
O,15
A,13
G,22
H,11
F,17
A,10
B,12
E,19
E,23
F,31
H,25
A,33
C,30
G,27
D,21
C,26
A,29
F,28
B,13
D,17
I,22
F,32
G,19
C,12
A,34
B,10
D,31
G,23
F,33
A,30
F,29
A,26
E,21
H,27
D,28
C,13
J,22
E,17
A,35
D,32
I,19
A,12
B,34
C,10
I,23
E,31
F,30
D,33
D,29
G,21
B,35
E,28
A,13
E,32
G,17
J,19
K,22
B,26
B,12
A,37
E,33
C,34
A,10
J,23
D,30
E,29
G,31
H,21
C,35
G,28
I,17
K,19
B,13
G,32
M,22
C,26
B,37
C,12
G,33
A,34
E,30
F,10
A,39
G,29
H,31
A,35
L,23
M,19
I,28
J,17
H,32
C,13
O,22
A,26
C,37
I,33
A,40
A,12
B,34
D,10
F,39
M,23
H,29
F,35
G,30
N,19
J,28
A,13
L,17
A,41
J,33
A,37
B,26
F,12
F,40
C,34
E,10
D,39
O,23
A,42
I,30
F,13
D,35
K,28
F,41
F,37
M,17
K,33
D,12
D,40
A,43
C,26
A,34
G,10
E,39
E,35
J,30
F,42
I,36
D,13
M,28
O,17
A,44
D,37
E,12
D,41
M,33
A,26
E,40
F,43
G,39
F,34
H,10
G,35
J,36
L,30
D,42
E,13
E,37
N,28
F,44
G,12
N,33
E,41
F,26
G,40
A,46
I,39
D,34
D,43
M,30
K,36
H,35
E,42
G,37
G,13
A,47
F,46
D,44
H,12
H,40
E,34
D,26
J,39
G,41
E,43
O,30
A,48
G,42
I,37
M,36
H,13
B,47
E,44
D,46
K,39
E,26
A,49
G,34
I,41
F,48
G,43
J,37
C,47
H,42
B,38
