concept:name,case:concept:name
A,0
A,1
B,0
A,2
B,1
C,0
A,3
F,2
C,1
A,4
A,0
B,3
A,5
D,2
A,1
F,4
F,0
C,3
A,6
E,2
B,5
F,1
A,7
D,4
A,3
D,0
F,6
G,2
C,5
D,1
A,8
E,4
E,0
B,7
B,3
D,6
A,9
A,5
H,2
E,1
F,8
A,10
G,4
G,0
C,3
C,7
F,9
E,6
B,5
A,11
D,8
B,10
G,1
I,0
I,4
D,9
A,7
A,3
A,12
C,5
G,6
B,11
C,10
E,8
H,1
J,4
A,13
J,0
E,9
F,3
A,5
B,7
B,12
C,11
I,6
A,14
A,10
G,8
K,4
F,13
G,9
L,0
D,3
B,5
C,7
A,15
B,10
C,12
A,11
J,6
I,8
F,14
M,4
I,9
A,16
M,0
E,3
A,7
D,13
C,5
F,15
A,12
K,6
C,10
B,11
A,17
J,8
J,9
B,16
O,0
D,14
G,3
F,7
N,4
E,13
F,12
A,18
D,15
A,5
A,10
M,6
B,17
C,11
L,8
E,14
A,19
K,9
H,3
C,16
D,7
G,13
B,18
D,12
E,15
B,5
N,6
F,10
A,20
A,11
C,17
M,8
G,14
M,9
F,19
C,18
E,7
A,16
I,13
A,21
E,12
G,15
D,10
O,8
C,5
B,11
A,17
B,20
O,9
H,14
A,22
B,16
D,19
G,7
A,18
I,15
F,21
J,13
G,12
E,10
A,23
A,5
C,20
C,11
F,17
B,18
F,22
C,16
I,7
E,19
J,15
D,21
I,12
K,13
A,24
B,23
G,10
F,5
A,20
A,11
D,17
C,18
A,25
D,22
J,7
A,16
G,19
E,21
F,24
K,15
J,12
M,13
H,10
A,26
C,23
D,5
E,17
B,20
B,11
E,22
A,18
B,25
M,15
G,21
K,12
K,7
D,24
B,16
A,27
H,19
N,13
A,23
E,5
G,17
C,11
B,26
C,20
G,22
A,28
N,15
F,18
C,25
C,16
I,21
M,12
M,7
E,24
B,23
B,27
G,5
A,29
H,17
A,11
C,26
A,20
A,25
D,18
F,28
A,16
O,7
I,22
N,12
C,23
G,24
A,30
J,21
C,27
H,5
B,29
F,11
A,26
F,25
D,28
B,20
E,18
A,31
B,30
B,16
J,22
I,24
A,27
A,23
K,21
A,32
C,29
C,20
D,11
D,25
E,28
G,18
B,26
B,31
C,30
C,16
L,22
F,27
A,33
J,24
M,21
F,23
B,32
A,20
E,11
G,28
A,29
C,26
A,30
A,34
E,25
C,31
H,18
A,16
D,27
M,22
K,24
F,33
D,23
O,21
C,32
A,35
F,20
H,28
F,30
G,25
G,11
A,26
B,34
F,29
A,31
F,16
M,24
D,33
N,22
E,27
A,36
E,23
A,32
B,35
D,30
D,20
B,26
I,25
A,37
D,29
D,16
C,34
I,11
F,31
E,33
G,27
F,36
N,24
G,23
C,35
A,38
F,32
E,30
E,20
C,26
F,37
D,31
J,25
E,16
J,11
E,29
A,34
I,27
G,33
A,39
D,36
G,30
F,38
I,23
D,32
A,35
A,26
K,25
G,20
G,16
E,31
D,37
A,40
K,11
F,34
G,29
J,27
E,36
H,33
B,39
I,30
J,23
B,35
D,38
E,32
A,41
B,26
I,16
H,20
M,25
G,31
M,11
E,37
D,34
B,40
L,27
H,29
A,42
C,39
G,36
C,35
E,38
B,41
K,23
G,32
N,25
J,16
J,30
C,26
C,40
I,31
E,34
A,43
O,11
G,37
I,36
A,39
B,42
M,27
G,38
A,35
A,44
C,41
M,23
L,16
H,32
K,30
A,40
A,26
J,31
J,36
G,34
I,37
F,43
A,45
N,27
F,39
C,42
H,38
F,35
F,44
B,40
O,23
A,41
M,16
B,26
L,36
K,31
A,46
M,30
I,34
J,37
A,42
D,43
F,45
D,35
D,39
C,40
A,47
F,41
D,44
N,16
M,36
M,31
C,26
N,30
B,46
J,34
E,43
