concept:name,case:concept:name
A,0
A,1
F,0
A,2
F,1
D,0
A,3
F,2
A,4
D,1
F,3
E,0
D,2
A,5
E,1
B,4
E,2
D,3
A,6
G,0
B,5
C,4
A,7
G,1
E,3
F,6
G,2
H,0
C,5
A,8
F,7
A,4
D,6
H,2
G,3
A,9
H,1
A,5
F,8
D,7
E,6
A,10
F,4
I,3
F,9
F,5
A,11
D,8
F,10
G,6
E,7
D,4
J,3
A,12
D,5
D,9
E,8
B,11
G,7
I,6
A,13
D,10
L,3
E,5
E,9
F,12
A,14
G,8
C,11
J,6
M,3
I,7
E,10
F,13
G,5
A,15
G,9
D,12
H,8
A,11
B,14
J,7
K,6
N,3
G,10
D,13
F,15
H,9
E,12
I,5
A,17
C,14
L,7
F,11
M,6
I,10
E,13
D,15
A,18
G,12
J,5
F,17
A,14
O,6
D,11
M,7
A,19
G,13
J,10
E,15
F,18
I,12
K,5
B,14
D,17
A,20
E,11
B,19
O,7
I,13
L,10
G,15
D,18
A,21
M,5
J,12
C,14
E,17
B,20
C,19
G,11
A,22
M,10
I,15
J,13
B,21
O,5
E,18
G,17
A,14
A,23
L,12
I,11
A,19
C,20
I,16
B,22
K,13
J,15
O,10
C,21
I,17
B,23
G,18
B,14
M,12
F,19
J,11
C,22
J,16
A,20
A,25
K,15
M,13
A,21
C,23
J,17
I,18
A,26
D,19
O,12
K,11
C,14
L,16
A,22
B,20
B,25
M,15
O,13
F,21
A,27
A,23
B,26
A,14
L,17
J,18
M,11
M,16
A,28
C,20
C,25
F,22
B,27
D,21
O,15
B,23
C,26
M,17
F,14
A,29
K,18
O,11
F,28
O,16
A,20
D,22
C,27
A,25
E,21
A,30
C,23
A,26
D,14
B,29
N,17
M,18
A,31
D,28
B,20
I,24
A,27
E,22
F,25
G,21
A,23
F,30
E,14
B,26
A,32
C,29
O,18
C,20
J,24
F,27
E,28
G,22
F,31
I,21
D,25
D,30
F,23
G,14
F,32
C,26
A,29
L,24
I,22
G,28
D,31
J,21
A,20
E,25
D,27
E,30
D,23
A,26
I,14
D,32
B,29
M,24
G,30
E,27
G,25
L,21
B,20
J,22
E,31
H,28
J,14
E,23
F,26
C,29
E,32
O,24
I,30
G,27
H,25
G,31
M,21
K,22
C,20
G,23
K,14
A,29
D,26
G,32
I,27
J,30
M,22
N,21
H,31
M,14
I,23
A,20
B,29
E,26
I,32
J,27
L,30
N,22
N,14
J,23
C,29
B,20
G,26
L,27
J,32
M,30
A,29
C,20
K,23
I,26
M,27
L,32
N,30
B,29
A,20
J,26
M,23
M,32
N,27
C,29
B,20
L,26
O,23
O,32
A,29
C,20
M,26
A,20
F,29
O,26
D,29
F,20
E,29
D,20
G,29
E,20
H,29
G,20
I,20
J,20
K,20
M,20
O,20
A,33
A,34
D,33
A,35
B,34
F,33
A,36
D,35
D,36
E,33
C,34
A,38
F,35
F,36
A,39
G,33
A,34
D,38
E,35
A,40
B,39
E,36
H,33
B,34
F,38
A,41
G,35
B,40
C,39
A,42
G,36
C,34
B,41
E,38
C,40
H,35
A,43
A,39
B,42
G,38
A,34
C,41
M,36
A,44
A,40
B,43
D,39
C,42
M,38
A,45
D,44
A,41
B,34
B,40
K,36
C,43
A,46
A,37
A,42
L,38
D,45
F,39
C,34
F,44
D,41
I,36
A,47
C,40
A,43
B,42
D,37
B,46
A,48
F,45
I,38
E,39
E,44
D,47
A,34
A,40
J,36
F,41
C,42
F,37
C,46
D,43
E,45
B,48
G,44
J,38
F,47
G,39
B,34
D,40
N,36
A,50
E,41
A,42
A,46
E,37
F,43
M,44
A,51
G,45
C,48
O,38
E,47
C,34
H,39
F,40
B,50
B,42
G,41
A,52
G,37
D,46
E,43
A,48
G,47
D,51
L,44
H,45
