concept:name,case:concept:name
A,0
A,1
F,0
A,2
B,1
A,3
D,0
B,2
C,1
A,4
B,3
E,0
C,2
A,5
A,1
F,4
C,3
A,6
G,0
A,2
F,5
D,4
F,1
A,7
A,3
B,6
H,0
F,2
A,8
D,5
D,1
B,7
B,3
E,4
C,6
A,9
D,2
E,1
E,5
G,4
C,7
F,8
C,3
A,10
A,6
F,9
E,2
A,11
G,1
A,3
I,4
G,5
D,8
A,7
F,10
B,6
D,9
A,12
G,2
F,11
H,1
H,5
J,4
F,3
E,8
A,13
B,7
C,6
D,10
B,12
E,9
H,2
A,14
D,3
L,4
D,11
G,8
F,13
E,10
C,7
C,12
A,6
A,15
G,9
E,3
E,11
M,4
I,8
F,14
A,16
D,13
G,10
A,7
F,6
A,12
F,15
H,9
A,17
G,3
G,11
N,4
D,14
J,8
F,16
B,7
D,6
I,10
E,13
F,12
A,18
D,15
E,14
F,17
I,11
I,3
L,8
D,16
A,19
C,7
E,6
J,10
D,12
G,13
D,17
E,15
J,11
F,18
A,20
G,14
J,3
M,8
G,6
A,7
F,19
E,12
E,16
L,10
H,13
L,11
A,21
E,17
D,18
F,20
G,15
K,3
H,14
F,7
H,6
A,22
O,8
D,19
G,12
M,10
G,16
M,11
F,21
D,20
E,18
G,17
I,15
M,3
A,23
D,7
B,22
E,19
I,12
H,16
N,10
A,24
O,11
E,20
D,21
I,17
G,18
B,23
O,3
J,15
C,22
E,7
A,25
G,19
J,12
B,24
J,17
E,21
C,23
H,18
G,20
A,26
K,15
H,19
B,25
G,7
A,22
L,12
C,24
A,27
G,21
L,17
I,20
A,23
F,26
M,15
F,22
C,25
M,12
I,7
A,24
A,28
F,27
B,23
I,21
J,20
M,17
D,26
N,15
A,29
J,7
N,12
F,24
B,28
D,22
A,25
C,23
D,27
A,30
K,20
O,17
J,21
F,29
E,26
E,22
D,24
L,7
A,31
F,25
C,28
A,23
B,30
E,27
L,21
M,20
D,29
A,32
G,22
G,26
B,31
M,7
E,24
D,25
A,28
F,23
G,27
A,33
C,30
M,21
E,29
O,20
H,26
H,22
C,31
B,32
O,7
E,25
A,34
D,23
I,27
G,24
B,28
O,21
G,29
A,30
B,33
A,35
A,31
B,34
C,32
G,25
J,27
E,23
F,30
H,24
A,36
H,29
C,28
C,33
B,35
C,34
A,32
A,37
B,31
I,25
L,27
G,23
D,30
A,28
B,36
A,34
A,33
A,38
C,35
C,31
B,32
I,23
F,37
J,25
M,27
C,36
A,39
F,28
E,30
F,38
B,34
F,33
A,35
C,32
D,37
J,23
A,40
N,27
A,31
A,36
K,25
B,39
G,30
D,28
D,38
A,41
L,23
C,34
F,35
D,33
E,37
A,32
B,40
B,36
F,31
M,25
A,42
E,28
C,39
H,30
M,23
E,38
G,37
D,35
E,33
A,34
B,41
B,32
A,43
F,42
C,40
C,36
O,25
G,28
A,39
D,31
O,23
E,35
A,44
G,38
G,33
I,37
C,41
B,34
C,32
B,43
D,42
A,40
A,36
A,45
H,28
F,39
I,38
E,31
G,35
I,33
J,37
A,41
B,44
C,34
A,32
C,43
A,46
E,42
B,36
B,40
J,38
F,45
D,39
G,31
B,41
J,33
A,47
A,34
K,37
C,44
D,46
I,35
A,43
F,32
C,40
E,39
L,38
C,36
G,42
D,45
A,48
H,31
F,47
K,33
C,41
B,34
J,35
A,44
M,37
F,46
F,43
D,32
A,49
A,36
A,40
M,38
E,45
G,39
F,48
I,42
C,34
M,33
A,50
K,35
A,41
D,47
E,32
B,44
F,49
E,46
N,37
D,43
B,40
N,38
B,36
J,42
G,45
A,51
D,48
I,39
A,34
M,35
E,47
O,33
B,50
B,41
C,44
G,46
D,49
G,32
A,52
C,40
E,43
C,36
J,39
L,42
D,51
I,45
E,48
