concept:name,case:concept:name
A,0
A,1
B,0
A,2
B,1
A,3
C,0
B,2
A,4
C,1
B,3
A,0
A,5
D,4
C,2
A,1
A,6
C,3
B,5
D,0
A,2
D,1
A,7
F,4
B,6
C,5
B,2
A,3
A,8
F,0
E,4
F,1
D,7
C,6
A,9
D,3
A,5
D,8
C,2
E,0
E,1
A,10
G,4
F,7
F,3
D,5
A,6
B,9
A,2
G,0
A,11
F,8
G,1
D,10
H,4
F,5
E,3
E,7
A,12
B,6
E,8
B,11
C,9
D,2
H,0
F,10
A,13
I,1
D,12
E,5
G,7
G,3
C,6
G,8
C,11
A,14
A,9
F,2
D,13
J,1
E,10
I,7
H,3
F,12
A,15
G,5
H,8
A,6
D,9
A,11
E,2
D,14
F,13
A,16
L,1
G,10
J,7
E,12
I,5
D,15
B,6
D,11
F,9
F,14
A,17
G,2
E,13
D,16
K,7
M,1
G,12
I,10
A,18
C,6
J,5
D,17
F,15
F,11
E,14
E,9
G,13
H,2
A,19
M,7
N,1
F,16
I,12
J,10
F,17
A,6
D,18
L,5
E,15
G,14
G,9
A,20
E,11
I,13
N,7
B,19
K,10
B,6
E,16
J,12
F,18
A,21
M,5
E,17
G,11
G,15
I,9
H,14
B,20
J,13
C,6
A,22
G,16
N,5
M,10
L,12
E,18
C,19
D,21
G,17
I,11
A,23
H,15
C,20
A,6
H,16
L,13
J,9
D,22
N,10
G,18
A,19
H,17
A,24
M,12
F,21
D,23
J,11
M,13
D,6
L,9
A,20
F,22
A,25
H,18
F,23
D,19
O,12
B,24
L,11
O,13
F,6
B,25
M,9
B,20
E,22
F,19
A,27
E,23
M,11
C,24
E,6
N,9
C,25
A,28
G,22
C,20
E,19
O,11
B,27
G,23
A,29
A,24
A,25
D,28
G,6
A,20
H,22
A,30
G,19
I,23
C,27
D,29
D,25
D,24
D,20
A,31
F,28
H,6
A,27
B,30
H,19
F,29
J,23
F,25
A,32
F,20
F,24
E,28
B,31
B,27
A,33
E,29
C,30
E,25
L,23
D,32
C,31
E,24
A,34
E,20
G,28
C,27
G,29
B,33
A,30
G,25
A,35
M,23
A,31
F,32
B,34
H,28
G,24
G,20
I,29
A,27
A,36
C,33
D,30
D,35
I,25
O,23
H,24
E,32
C,34
B,31
A,37
J,29
H,20
D,36
D,27
F,30
A,33
J,25
F,35
A,38
G,32
A,34
D,37
F,27
K,29
C,31
F,36
A,39
D,33
E,30
E,35
D,38
L,25
A,40
D,34
I,32
M,29
E,27
F,37
A,31
D,39
F,33
G,35
E,36
G,30
A,41
F,38
M,25
B,26
F,34
G,27
E,37
D,31
O,29
D,40
J,32
A,42
F,39
E,33
G,36
H,35
N,25
I,30
D,41
E,38
E,34
C,26
A,43
F,31
I,27
F,40
G,37
B,42
K,32
G,33
G,38
J,30
H,36
F,41
E,39
A,44
B,43
G,34
J,27
E,31
A,26
I,37
E,40
M,32
C,42
A,45
H,38
H,33
E,41
L,30
G,39
C,43
D,44
A,46
H,34
G,31
J,37
K,27
B,26
A,42
D,45
N,32
G,40
G,41
M,30
I,39
A,47
A,43
F,44
B,46
C,26
M,27
I,31
L,37
A,48
H,40
H,41
N,30
F,45
B,42
J,39
D,47
D,43
C,46
E,44
A,49
J,31
A,26
M,37
N,27
D,48
E,45
C,42
F,47
K,39
A,50
F,43
A,46
G,44
K,31
B,49
G,45
N,37
D,26
A,42
A,51
F,48
M,39
B,50
E,43
E,47
B,46
I,44
C,49
A,52
H,45
M,31
F,26
B,42
E,48
B,51
A,53
O,39
C,46
J,44
G,43
G,47
A,49
C,50
D,52
O,31
E,26
C,42
A,54
C,51
G,48
B,49
H,43
D,53
L,44
A,46
H,47
A,50
F,52
A,55
A,42
G,26
H,48
A,51
B,54
A,56
