concept:name,case:concept:name
A,0
A,1
D,0
A,2
B,1
A,3
F,0
B,2
A,4
C,1
D,3
C,2
E,0
A,5
D,4
A,1
A,2
F,3
A,6
G,0
D,5
A,7
B,6
F,4
D,2
D,1
E,3
I,0
A,8
F,5
B,7
F,2
C,6
E,4
F,1
A,9
G,3
J,0
D,8
E,5
A,10
E,2
C,7
A,6
G,4
D,9
E,1
H,3
F,8
K,0
A,11
G,5
G,2
D,10
A,7
D,6
H,4
A,12
F,9
G,1
B,11
M,0
E,8
H,5
A,13
B,7
H,2
F,10
F,6
B,12
E,9
I,1
G,8
C,11
A,14
O,0
B,13
C,7
G,9
E,6
A,15
C,12
J,1
A,11
I,8
B,14
C,13
A,7
G,6
I,9
B,15
D,11
C,14
L,1
A,12
J,8
A,17
A,13
I,6
B,7
J,9
C,15
A,18
A,14
F,11
M,1
B,17
D,12
K,8
B,13
A,15
C,7
A,19
J,6
L,9
D,18
C,17
D,14
E,11
N,1
M,8
A,20
C,13
F,12
B,19
D,15
A,7
K,6
F,18
M,9
A,21
G,11
A,17
F,14
N,8
D,20
E,12
A,13
C,19
F,15
A,22
E,18
M,6
D,7
O,9
B,21
H,11
D,17
E,14
A,23
G,12
E,15
I,16
F,20
D,13
A,19
B,22
F,7
G,18
N,6
A,24
C,21
F,17
G,14
D,23
G,15
E,20
J,16
H,12
H,18
C,22
F,13
E,7
A,25
B,19
B,24
E,17
A,21
F,23
A,26
G,20
A,22
I,14
H,15
L,16
G,7
C,19
D,25
E,13
C,24
A,27
G,17
E,23
J,14
M,16
B,21
I,20
B,22
D,26
I,7
A,19
A,28
F,25
G,13
A,24
D,27
H,17
C,21
J,20
K,14
G,23
A,29
O,16
C,22
D,28
F,26
B,19
J,7
B,24
F,27
E,25
A,30
I,13
L,20
A,21
D,29
I,23
M,14
A,22
F,28
E,26
C,19
A,31
C,24
E,27
L,7
G,25
J,13
D,30
J,23
M,20
F,29
A,32
B,22
D,21
O,14
E,28
G,26
G,27
A,19
B,31
A,24
M,7
H,25
K,13
A,33
F,30
O,20
C,22
B,32
E,29
L,23
F,21
I,26
G,28
I,27
C,31
D,19
N,7
D,24
A,34
B,33
E,30
M,13
C,32
G,29
I,28
A,35
A,22
M,23
E,21
J,27
J,26
B,34
A,31
F,19
F,24
C,33
N,13
A,36
G,30
N,23
H,29
J,28
G,21
D,35
A,32
B,22
L,27
L,26
C,34
A,37
E,19
D,31
E,24
D,36
A,33
I,30
D,32
M,27
C,22
L,28
A,38
M,26
I,21
F,35
A,34
D,37
F,31
G,19
G,24
B,33
A,39
F,36
J,30
F,32
A,22
M,28
J,21
N,26
D,38
D,34
N,27
E,35
A,40
E,31
F,37
H,19
B,39
I,24
E,36
C,33
L,30
E,32
N,28
A,41
K,21
D,22
F,38
F,34
D,40
G,35
G,31
E,37
G,36
C,39
J,24
A,33
A,42
M,30
G,32
M,21
D,41
E,38
F,22
E,34
F,40
A,43
I,31
A,39
G,37
B,42
B,33
K,24
N,30
I,32
F,41
A,44
O,21
G,34
G,38
E,22
E,40
C,33
H,37
J,31
D,43
D,39
C,42
A,45
M,24
D,44
E,41
J,32
I,34
G,22
A,46
A,33
G,40
F,43
K,31
D,45
F,39
O,24
A,42
F,44
G,41
K,32
J,34
A,47
D,46
D,33
H,22
F,45
E,44
E,39
A,48
E,43
D,42
H,41
M,31
B,47
L,34
M,32
F,33
F,46
G,44
A,49
E,45
O,31
F,42
G,39
G,43
D,48
A,50
N,32
C,47
M,34
E,33
D,49
E,46
G,45
I,39
A,51
F,48
E,42
A,47
D,50
G,33
O,34
F,49
A,52
G,46
G,42
H,45
J,39
D,51
D,47
H,33
F,50
A,53
E,49
B,52
H,46
L,39
A,54
H,42
