concept:name,case:concept:name
A,0
A,1
B,0
A,2
B,1
A,3
C,0
D,2
A,4
C,1
A,0
D,3
F,2
A,5
A,1
D,4
A,6
F,3
B,0
E,2
B,5
A,7
F,4
B,1
E,3
B,6
C,0
A,8
G,2
C,5
C,1
B,7
E,4
G,3
A,9
C,6
A,0
H,2
B,8
A,5
C,7
A,1
A,10
H,3
B,9
G,4
B,0
A,6
A,11
C,8
D,1
B,5
A,7
D,10
C,9
A,12
C,0
B,6
A,8
B,11
B,7
C,5
F,1
F,10
A,13
A,9
B,12
A,0
A,14
C,6
B,13
C,7
A,5
B,8
C,11
E,10
E,1
B,9
A,15
D,0
C,12
D,14
A,6
A,7
C,13
A,11
D,5
C,8
G,10
G,1
A,16
C,9
F,0
B,15
F,14
A,12
D,6
A,17
A,13
B,11
D,7
F,5
A,8
I,10
D,16
I,1
A,9
A,18
C,15
E,0
D,12
E,14
D,13
C,11
F,6
E,5
D,17
F,7
B,8
J,10
J,1
A,19
F,16
A,15
B,9
B,18
G,0
F,12
F,13
A,20
A,11
G,14
G,5
E,6
F,17
E,7
C,8
K,1
K,10
E,16
D,15
D,19
C,9
C,18
A,21
H,0
D,20
E,12
B,11
E,13
I,14
H,5
G,6
G,7
E,17
A,9
G,16
A,22
F,19
M,10
M,1
A,18
A,8
F,15
D,21
G,12
C,11
G,13
F,20
I,7
J,14
A,23
G,17
I,6
D,9
D,8
I,16
B,22
N,1
B,18
O,10
F,21
E,15
E,19
A,24
H,12
E,20
L,14
H,17
A,11
B,23
I,13
J,7
C,18
F,9
J,6
F,8
C,22
J,16
A,25
E,21
G,15
D,24
G,20
G,19
J,13
M,14
A,26
C,23
B,11
K,7
L,6
A,18
E,9
E,8
K,16
A,22
B,25
G,21
F,24
I,19
A,27
N,14
I,20
H,15
K,13
B,26
C,11
M,7
A,23
M,6
B,18
M,16
C,25
G,9
D,22
A,28
G,8
I,21
J,20
E,24
J,19
D,27
C,26
C,18
A,29
D,23
O,6
A,11
M,13
O,7
A,25
H,9
N,16
F,22
H,8
J,21
B,28
L,19
A,30
K,20
G,24
F,27
F,23
B,29
A,18
O,13
D,25
A,26
E,22
L,21
B,11
A,31
C,28
B,30
M,20
M,19
H,24
C,29
E,23
E,27
B,18
A,32
F,25
D,26
M,21
D,31
G,22
C,11
A,28
O,20
C,30
A,33
N,19
A,29
G,23
D,32
G,27
C,18
F,26
E,25
A,11
B,28
O,21
I,22
A,34
F,31
A,30
D,29
D,33
H,23
H,27
A,18
A,35
F,32
E,26
D,11
C,28
G,25
J,22
D,34
B,30
E,31
A,36
F,33
F,29
E,32
D,35
B,18
G,26
A,28
H,25
F,11
A,37
K,22
F,34
C,30
G,31
E,29
E,33
G,32
B,36
C,18
F,35
D,28
I,26
B,37
E,11
M,22
H,31
A,30
E,34
A,39
H,32
G,29
C,36
G,33
A,18
E,35
J,26
C,37
F,28
N,22
A,40
G,11
G,34
D,30
B,39
I,33
A,36
A,41
L,26
A,37
H,29
E,28
B,18
B,40
G,35
I,11
I,34
F,30
A,42
C,39
J,33
D,36
D,41
M,26
B,37
C,18
G,28
H,35
C,40
J,11
A,43
J,34
A,39
D,42
E,30
K,33
F,41
A,44
C,37
F,36
I,28
N,26
D,43
A,18
L,34
K,11
A,40
B,39
F,42
A,45
G,30
E,41
M,33
B,18
E,36
J,28
D,40
B,44
M,34
F,43
A,37
C,39
A,46
M,11
E,42
B,45
I,30
E,38
O,33
G,41
A,47
G,36
C,18
C,44
O,34
F,40
A,39
D,46
B,37
K,28
E,43
G,42
O,11
J,30
C,45
A,48
I,36
G,38
A,18
D,47
H,41
F,46
A,44
G,43
C,37
A,49
I,42
B,39
L,30
M,28
B,48
A,45
J,36
A,50
