concept:name,case:concept:name
A,0
A,1
B,0
A,2
B,1
A,3
C,0
D,2
A,4
C,1
A,0
B,3
A,5
F,2
A,1
B,4
A,6
B,0
C,3
B,5
E,2
A,7
C,4
D,1
D,6
A,3
C,0
C,5
A,8
G,2
B,7
F,1
A,4
F,6
A,9
B,3
H,2
A,0
D,8
A,5
A,10
D,4
C,7
E,1
E,6
C,3
B,9
B,5
A,11
F,8
B,0
F,4
D,10
G,1
A,7
G,6
A,12
A,3
C,9
C,5
D,11
E,8
C,0
I,1
B,7
A,13
F,10
E,4
B,3
I,6
B,12
F,11
A,5
A,9
G,8
A,14
A,0
C,7
B,13
E,10
J,1
G,4
C,3
J,6
C,12
B,9
E,11
D,5
D,14
I,8
A,7
B,0
C,13
G,10
K,1
A,16
H,4
A,3
L,6
G,11
A,12
C,9
F,5
A,17
F,14
D,7
J,8
D,16
M,1
C,0
I,10
A,13
B,3
D,12
H,11
M,6
A,18
D,17
A,9
E,5
F,7
L,8
E,14
A,0
F,16
N,1
J,10
C,3
A,19
D,13
F,12
O,6
D,18
F,17
D,9
G,5
E,7
B,0
A,20
K,10
G,14
B,19
E,16
M,8
F,13
A,3
A,21
G,7
E,12
F,9
E,17
F,18
C,0
I,5
M,10
B,20
G,16
I,14
E,13
A,22
N,8
C,19
D,3
G,12
B,21
H,7
E,9
G,17
J,5
A,0
O,10
E,18
A,23
C,20
J,14
G,13
H,16
B,22
A,19
F,3
C,21
H,12
A,24
E,15
K,5
G,9
H,17
B,0
L,14
D,23
G,18
I,13
A,20
C,22
D,19
A,25
E,3
A,21
M,5
G,15
D,24
H,9
M,14
H,18
C,0
F,23
J,13
A,22
D,20
F,19
G,3
B,25
N,5
B,21
I,15
A,27
F,24
N,14
A,0
L,13
F,20
B,22
E,19
C,25
A,28
J,15
I,3
C,21
B,27
E,24
D,0
M,13
E,20
A,29
C,22
A,25
D,28
A,21
G,19
J,3
L,15
G,24
A,30
C,27
F,0
O,13
G,20
B,29
A,22
F,28
B,25
B,21
A,31
I,19
M,15
K,3
E,0
H,24
A,27
B,30
I,20
D,22
C,29
A,32
E,28
C,21
B,31
J,19
C,25
G,0
M,3
O,15
B,27
A,33
C,30
J,20
F,22
D,32
A,29
G,28
A,25
A,21
C,31
K,19
B,33
N,3
H,0
C,27
A,30
L,20
E,22
A,35
F,32
B,29
D,25
I,28
A,26
D,21
A,31
M,19
A,27
A,36
C,33
M,20
D,30
B,35
G,22
E,32
J,28
C,29
A,37
N,19
D,26
F,25
F,21
D,31
D,27
B,36
H,22
A,33
F,30
N,20
C,35
A,38
L,28
A,29
G,32
F,27
D,37
E,25
F,26
F,31
E,21
A,39
C,36
E,30
B,33
A,35
D,38
D,29
G,25
E,26
A,40
I,32
M,28
E,27
E,31
F,37
G,21
A,36
B,39
G,30
C,33
B,35
A,41
F,38
F,29
F,40
J,32
G,26
N,28
I,25
H,21
G,27
G,31
I,34
E,37
D,36
A,42
I,30
C,39
A,33
B,41
C,35
H,26
J,25
E,38
D,40
K,32
E,29
A,43
J,34
H,27
I,31
F,36
G,37
F,42
A,39
J,30
C,41
B,33
A,35
A,44
G,38
K,25
E,40
M,32
G,29
F,43
E,36
L,34
J,31
A,45
H,37
D,42
K,30
D,35
B,39
A,41
C,33
H,38
B,44
H,29
G,40
M,25
A,46
O,32
M,34
D,43
L,31
G,36
A,33
B,45
B,41
C,39
E,42
M,30
F,35
A,47
C,44
O,34
H,40
N,25
F,46
M,31
B,33
H,36
C,45
A,48
C,41
E,43
A,39
O,30
G,42
E,35
A,44
B,47
A,49
C,33
D,46
N,31
A,45
A,41
B,48
B,39
G,43
I,42
G,35
C,47
A,50
B,44
E,46
F,49
A,33
B,41
C,39
C,48
