concept:name,case:concept:name
A,0
A,1
B,0
A,2
B,1
A,3
C,0
F,2
A,4
C,1
A,0
B,3
D,2
A,5
F,4
A,1
A,6
C,3
E,2
B,0
B,5
D,4
F,6
G,2
C,0
F,1
A,3
A,8
C,5
H,2
A,9
D,6
D,1
A,0
F,3
A,5
B,8
A,10
B,0
E,6
E,1
F,9
A,11
C,8
D,3
F,5
F,10
A,12
G,6
C,0
G,1
D,9
F,11
E,3
A,8
D,10
D,5
I,6
A,0
F,12
I,1
G,3
E,9
A,14
B,8
D,11
E,5
E,10
I,7
J,6
F,0
J,1
G,9
D,12
E,11
F,14
I,3
G,5
C,8
G,10
A,16
J,7
D,0
K,6
E,12
I,9
I,5
D,14
K,1
A,17
G,11
J,3
E,13
H,10
F,16
K,7
A,18
M,6
E,0
J,9
G,12
E,14
J,5
F,17
M,1
K,3
I,11
G,13
D,16
A,19
M,7
F,18
O,6
G,14
K,5
H,12
G,0
A,20
K,9
J,11
N,1
D,17
M,3
E,16
B,19
H,13
N,7
D,18
A,21
I,14
M,9
B,20
E,17
I,0
M,5
N,3
E,18
C,19
G,16
L,11
A,22
F,21
J,14
O,9
J,0
A,19
C,20
A,23
O,5
H,16
M,11
G,17
G,18
F,22
D,21
A,24
A,20
L,14
L,0
B,19
D,22
F,23
I,18
H,17
O,11
A,25
E,21
M,14
B,24
B,20
M,0
D,23
A,26
E,22
J,18
C,19
B,25
G,21
C,24
N,14
A,27
C,20
G,22
F,26
O,0
E,23
A,19
K,18
A,28
H,21
F,27
C,25
A,24
A,20
A,15
H,22
A,29
M,18
D,26
G,23
F,19
B,28
D,27
F,24
A,30
A,25
B,20
B,15
O,18
E,26
B,29
D,19
C,28
E,27
H,23
A,31
D,24
B,30
B,25
C,20
C,15
G,26
A,32
A,28
C,29
E,19
F,31
G,27
C,30
E,24
C,25
A,15
A,33
H,26
F,32
D,31
F,28
G,19
A,29
A,34
I,27
A,25
F,15
G,24
F,33
A,30
D,32
A,35
E,31
I,19
F,34
D,28
B,29
D,15
H,24
D,33
J,27
A,36
B,25
E,32
B,30
F,35
G,31
J,19
E,28
A,37
C,29
D,34
G,32
E,15
F,36
E,33
C,30
L,27
C,25
I,31
A,38
B,37
D,35
A,29
L,19
E,34
G,28
H,32
D,36
G,15
A,39
A,25
M,27
G,33
B,38
A,30
J,31
C,37
E,35
G,34
H,28
M,19
A,40
B,29
E,36
F,39
H,15
F,25
N,27
I,33
C,38
A,41
B,30
H,34
O,19
C,29
G,35
K,31
A,37
B,40
G,36
D,39
A,42
D,25
A,38
J,33
C,30
F,41
M,31
A,43
C,40
F,37
A,29
F,42
I,36
E,25
E,39
B,38
A,30
D,41
L,33
B,29
D,37
A,40
F,43
D,42
O,31
G,39
J,36
A,45
G,25
C,38
B,30
E,41
M,33
E,37
C,29
F,40
D,43
A,46
E,42
K,36
F,45
H,25
I,39
A,38
A,47
C,30
A,29
E,43
G,41
F,46
D,40
G,37
N,33
G,42
A,48
D,45
M,36
J,39
F,38
A,30
B,47
G,43
B,29
E,40
I,41
A,49
D,46
I,37
H,42
F,48
E,45
N,36
D,38
L,39
C,47
H,43
B,30
G,40
B,49
E,46
C,29
J,41
D,48
J,37
A,51
G,45
E,38
M,39
A,47
C,30
C,49
I,44
H,40
G,46
K,41
A,29
E,48
L,37
F,51
G,38
F,47
I,45
O,39
A,30
J,44
A,53
A,49
H,46
M,41
G,48
F,29
M,37
D,51
A,54
I,38
F,30
D,47
K,44
B,49
B,53
J,45
O,41
A,55
H,48
D,29
O,37
B,54
E,51
J,38
E,47
M,44
A,56
D,30
C,49
K,45
B,55
C,53
E,52
E,29
G,51
C,54
A,57
K,38
N,44
G,47
E,30
B,56
A,49
G,52
