concept:name,case:concept:name
A,0
A,1
B,0
A,2
B,1
C,0
A,3
B,2
A,4
C,1
A,0
B,3
A,5
C,2
B,4
A,1
B,0
A,6
C,3
F,5
A,2
C,4
A,7
F,1
B,6
C,0
A,3
D,5
A,8
F,2
A,4
D,1
F,7
A,9
A,0
C,6
B,3
E,5
D,2
B,4
F,8
E,1
A,10
D,7
B,9
F,0
C,3
G,5
A,6
A,11
E,2
G,1
D,8
C,4
B,10
E,7
A,12
D,0
C,9
F,11
H,5
F,6
G,2
A,3
I,1
A,4
E,8
A,13
C,10
F,12
E,0
G,7
D,11
A,9
I,2
F,4
F,3
A,14
D,6
J,1
G,8
A,10
B,13
D,12
A,15
E,11
I,7
B,9
G,0
B,14
D,4
J,2
D,3
E,6
K,1
F,10
C,13
I,8
A,16
E,12
C,14
F,15
G,11
H,0
C,9
J,7
K,2
E,4
E,3
A,17
G,6
D,10
A,13
J,8
M,1
B,16
H,11
A,14
A,18
D,15
L,7
G,12
M,2
A,9
G,3
E,10
H,6
B,17
G,4
O,1
K,8
F,13
A,19
C,16
F,18
I,12
B,14
G,10
E,15
O,2
M,7
I,3
F,9
A,20
I,4
C,17
B,19
M,8
A,16
D,13
J,12
G,15
C,14
D,18
A,21
I,10
N,7
J,3
B,20
D,9
A,17
J,4
B,16
A,22
C,19
N,8
L,12
E,13
A,14
E,18
J,10
I,15
B,21
A,23
K,3
E,9
C,20
K,4
B,22
C,16
B,17
M,12
G,13
A,19
F,14
A,24
G,18
L,10
C,21
J,15
F,23
A,20
M,3
G,9
C,22
M,4
A,16
O,12
A,25
F,19
D,14
C,17
M,10
B,24
I,13
H,18
A,21
I,9
K,15
A,26
D,23
B,20
O,3
A,22
F,16
F,25
O,4
D,19
A,17
E,14
N,10
J,13
A,27
C,24
E,23
B,26
C,20
J,9
M,15
B,21
F,22
A,28
D,25
D,16
E,19
G,14
F,17
L,13
F,27
A,20
A,24
G,23
A,29
N,15
C,21
C,26
K,9
E,25
G,19
D,22
H,14
E,16
F,28
D,17
D,27
M,13
A,30
B,24
B,20
I,23
A,26
A,21
M,9
B,29
G,25
E,22
A,31
I,19
E,17
O,13
C,20
D,28
C,24
G,16
E,27
B,30
J,23
A,32
F,26
H,25
B,31
G,22
N,9
J,19
C,29
F,21
C,30
G,17
A,20
E,28
I,16
A,24
G,27
F,32
K,23
D,26
K,19
C,31
H,22
D,21
A,29
G,28
A,30
B,24
H,27
I,17
J,16
F,20
D,32
E,26
M,19
M,23
A,31
E,21
F,29
H,28
C,24
F,30
L,16
D,20
J,17
E,32
N,19
G,26
O,23
D,29
B,31
G,21
D,30
M,16
A,24
G,32
E,20
K,17
E,29
H,26
C,31
I,21
N,16
B,24
G,20
H,32
E,30
G,29
M,17
A,31
J,21
I,20
C,24
G,30
H,29
N,17
F,31
L,21
J,20
A,24
H,30
D,31
M,21
B,24
K,20
E,31
O,21
M,20
C,24
G,31
O,20
A,24
I,31
F,24
J,31
D,24
L,31
E,24
M,31
G,24
N,31
I,24
J,24
L,24
M,24
N,24
A,33
A,34
D,33
A,35
B,34
F,33
A,36
D,35
C,34
A,37
E,33
D,36
F,35
A,38
A,34
B,37
F,36
G,33
A,39
B,38
E,35
D,34
A,40
C,37
E,36
B,39
I,33
C,38
G,35
A,41
F,34
A,37
B,40
C,39
G,36
A,42
J,33
I,35
A,38
D,41
E,34
A,43
D,37
C,40
A,39
I,36
B,42
B,38
L,33
J,35
F,41
A,44
G,34
D,43
A,40
F,37
J,36
C,42
A,45
B,39
C,38
L,35
Q,33
E,41
D,44
H,34
D,40
A,46
F,43
E,37
L,36
B,45
A,38
A,42
Q,35
O,33
C,39
G,41
A,47
F,44
F,40
G,37
Q,36
E,43
