concept:name,case:concept:name
A,0
A,1
B,0
A,2
D,1
C,0
B,2
F,1
A,4
A,0
C,2
A,5
D,0
D,4
E,1
A,6
A,2
B,5
G,1
F,4
A,7
F,0
D,6
D,2
A,8
C,5
B,7
I,1
E,4
E,0
F,6
A,9
F,2
A,5
D,8
J,1
A,10
C,7
E,6
G,0
G,4
B,9
E,2
I,3
F,8
A,11
D,5
L,1
B,10
I,0
A,7
G,6
I,4
C,9
A,12
G,2
D,11
J,3
E,8
F,5
M,1
J,0
C,10
A,13
H,6
J,4
B,7
A,9
H,2
D,12
K,3
A,14
F,11
G,8
E,5
K,0
A,10
N,1
B,13
K,4
C,7
F,12
A,15
B,9
M,3
E,11
H,8
D,14
M,0
A,16
B,10
M,4
G,5
C,13
A,7
E,12
D,15
N,3
C,9
A,17
G,11
F,14
N,0
B,16
G,12
H,5
C,10
D,7
A,13
O,4
A,18
F,15
A,9
B,17
E,14
H,11
A,19
C,16
A,10
F,7
H,12
B,18
E,15
C,17
A,20
B,9
G,14
B,19
A,16
D,10
E,7
C,18
A,21
G,15
C,9
B,20
A,17
I,14
G,7
C,19
A,22
B,16
A,18
F,10
D,21
I,15
A,9
B,17
A,23
C,20
J,14
A,19
B,22
I,7
C,16
F,21
E,10
A,24
D,18
D,9
J,15
D,23
C,17
A,20
L,14
A,16
C,22
J,7
E,21
F,18
G,10
D,24
F,9
F,23
A,26
L,15
D,20
A,17
M,14
A,22
B,16
L,7
G,21
I,10
A,27
E,18
E,9
F,24
B,26
F,20
E,23
D,17
M,15
D,22
N,14
C,16
A,28
J,10
M,7
I,21
G,18
G,9
B,27
E,20
C,26
G,23
A,29
E,24
N,15
F,17
F,22
A,16
B,28
J,21
K,10
I,18
A,30
C,27
O,7
A,26
I,9
G,20
G,24
H,23
B,29
E,17
B,16
C,28
E,22
A,31
K,21
M,10
B,26
J,18
A,27
B,30
I,20
I,24
J,9
C,29
A,32
C,16
A,28
G,17
G,22
B,31
M,21
I,25
A,33
N,10
B,27
C,30
K,18
C,26
L,9
J,20
J,24
A,29
D,32
I,17
B,28
A,16
A,34
H,22
C,31
O,21
A,30
J,25
B,33
M,18
C,27
K,20
L,24
A,26
M,9
D,29
B,16
J,17
F,32
C,28
B,34
A,31
N,18
B,30
C,33
A,27
A,36
D,26
O,9
K,25
M,24
M,20
F,29
C,16
K,17
A,28
C,34
A,37
E,32
B,27
A,33
N,24
C,30
F,26
D,36
E,29
B,31
O,20
M,25
A,38
M,17
A,16
D,28
A,34
D,33
G,32
A,30
B,37
C,27
C,31
A,39
O,25
F,36
G,29
E,26
N,17
D,38
B,16
F,28
H,32
B,34
A,40
F,33
C,37
B,30
A,27
B,39
A,31
G,26
E,36
H,29
F,38
A,41
B,40
E,28
C,16
C,34
A,37
E,33
C,30
D,27
A,42
H,26
C,39
G,36
D,31
D,41
E,38
A,16
I,35
A,34
C,40
G,28
A,43
D,37
G,33
F,27
B,42
A,30
F,41
A,39
G,38
F,31
I,36
J,35
A,44
A,40
D,16
F,37
B,34
I,28
B,43
I,33
E,27
A,45
C,42
E,31
B,30
J,36
D,39
H,38
E,41
B,44
L,35
E,37
D,40
C,43
C,34
F,16
J,28
G,27
J,33
A,42
G,31
C,30
F,39
B,45
L,36
G,41
A,47
C,44
G,37
M,35
A,43
H,27
F,40
B,42
E,16
I,31
L,28
A,34
L,33
E,39
A,48
M,36
A,30
C,45
A,44
H,41
B,47
I,37
O,35
A,49
G,16
D,43
J,31
M,28
C,42
E,40
B,48
M,33
D,34
G,39
C,47
B,30
D,44
N,36
A,45
J,37
A,50
H,16
F,43
B,49
A,42
O,28
L,31
O,33
F,34
H,39
A,51
C,48
G,40
A,47
F,44
B,45
C,30
B,50
