concept:name,case:concept:name
A,0
A,1
F,0
A,2
B,1
D,0
A,3
F,2
A,4
C,1
E,0
B,3
D,2
A,5
B,4
A,1
C,3
G,0
A,6
E,2
B,5
A,7
B,1
C,4
A,3
F,6
I,0
G,2
A,8
F,7
C,5
A,4
C,1
F,3
A,9
D,6
J,0
I,2
B,8
D,7
A,10
A,5
F,4
A,1
B,9
D,3
E,6
K,0
C,8
J,2
A,11
F,10
F,5
E,7
E,3
D,4
F,1
A,12
C,9
M,0
G,6
B,11
A,8
K,2
D,5
D,10
A,13
G,7
G,3
E,4
D,1
N,0
F,12
I,6
A,9
F,8
M,2
A,14
C,11
E,5
E,10
F,13
H,7
I,3
G,4
E,1
A,15
D,12
B,9
J,6
D,8
B,14
N,2
A,11
G,5
G,10
D,13
A,16
H,4
J,3
F,15
G,1
E,12
K,6
C,9
A,17
E,8
I,5
C,14
F,11
E,13
I,10
B,16
L,3
D,15
A,18
A,9
I,1
G,12
M,6
D,11
A,14
G,8
B,17
G,13
J,5
A,19
J,10
C,16
E,15
M,3
B,18
I,12
J,1
F,9
N,6
A,20
I,8
E,11
B,14
C,17
H,13
B,19
A,16
K,5
O,3
L,10
G,15
A,21
L,1
J,12
C,18
D,9
F,20
C,19
G,11
C,14
A,17
M,5
F,16
J,8
M,10
A,22
H,15
B,21
M,1
E,9
A,18
K,12
A,23
N,5
D,20
A,19
H,11
K,8
A,14
F,17
D,16
O,10
B,22
C,21
A,24
G,9
N,1
F,18
M,12
B,23
F,19
M,8
D,17
E,16
A,25
E,20
A,21
F,14
C,22
F,24
H,9
D,18
N,12
A,26
O,8
D,19
E,17
B,25
C,23
G,16
D,14
G,20
A,22
F,21
E,18
D,24
A,27
B,26
E,19
A,23
G,17
H,20
C,25
E,14
H,16
D,21
B,22
E,24
G,18
B,27
C,26
F,23
G,19
G,14
I,17
A,25
C,22
E,21
G,24
H,18
C,27
A,26
D,23
J,17
F,25
I,14
A,31
H,19
A,22
G,21
A,27
H,24
F,26
A,32
E,23
K,17
D,25
J,14
F,31
F,27
H,21
F,22
A,33
F,32
E,29
G,23
D,26
M,17
E,25
A,34
L,14
D,31
D,27
D,22
F,33
G,29
I,23
A,35
D,32
G,25
M,14
O,17
E,27
I,28
E,31
F,34
D,33
A,36
E,22
F,35
J,23
H,29
I,25
E,32
O,14
G,27
A,37
J,28
G,31
D,34
E,33
G,22
F,36
D,35
A,38
J,25
K,23
H,27
L,28
G,32
F,37
E,30
I,31
E,34
H,22
G,33
D,36
K,25
E,35
M,23
B,38
I,32
M,28
A,40
G,30
H,33
G,34
D,37
J,31
M,25
G,35
C,38
O,23
A,41
J,32
O,28
E,37
F,40
L,31
I,30
H,34
A,42
O,25
A,38
B,41
K,32
A,43
J,30
D,40
M,31
G,37
B,42
F,38
A,44
C,41
M,32
O,31
K,30
B,43
I,37
E,40
A,45
F,44
C,42
F,39
D,38
O,32
A,41
C,43
A,46
M,30
J,37
G,40
B,45
A,42
D,44
E,38
D,39
A,47
A,43
N,30
F,46
K,37
I,40
C,45
A,48
F,42
E,39
G,38
E,44
F,43
B,47
A,49
M,37
D,46
A,45
G,39
B,48
J,40
H,38
D,42
A,50
C,47
G,44
D,43
B,49
O,37
E,46
A,51
H,39
C,48
F,45
L,40
E,42
I,44
A,47
F,50
E,43
A,52
G,46
C,49
G,42
B,51
A,48
D,45
M,40
J,44
A,53
G,43
D,50
F,47
F,52
A,49
I,46
H,42
C,51
A,54
B,48
E,45
F,53
L,44
D,47
N,40
E,50
H,43
A,55
J,46
F,49
D,52
A,51
G,45
F,54
D,53
C,48
A,56
G,50
M,44
F,55
E,47
L,46
D,49
A,57
F,51
H,45
D,54
E,53
H,50
A,48
F,56
G,47
