concept:name,case:concept:name
A,0
A,1
B,0
A,2
D,1
C,0
A,3
D,2
F,1
A,4
A,0
B,3
A,5
E,1
F,2
D,4
D,0
A,6
C,3
D,5
E,2
F,4
A,7
G,1
F,0
B,6
A,3
G,2
A,8
F,5
E,4
B,7
H,1
E,0
B,3
C,6
A,9
B,8
I,2
G,4
A,10
E,5
C,7
G,0
C,3
D,9
A,6
J,2
C,8
A,11
D,10
I,4
G,5
H,0
A,7
A,12
D,6
F,9
A,3
L,2
A,8
D,11
J,4
F,10
D,7
D,12
E,9
F,6
B,3
M,2
B,8
A,14
F,11
L,4
F,12
E,10
F,7
A,15
E,6
C,3
O,2
G,9
C,8
B,14
E,11
E,12
M,4
A,16
G,10
D,15
G,6
E,7
A,3
H,9
C,14
A,17
A,8
G,11
D,16
G,12
N,4
H,6
G,7
H,10
F,15
D,3
A,18
A,14
D,17
B,8
I,12
H,11
A,19
F,16
E,15
I,7
D,18
F,3
D,14
F,17
C,8
J,12
D,19
G,15
E,16
F,18
J,7
I,13
A,21
E,3
F,14
E,17
A,8
K,12
A,22
F,19
D,21
J,13
G,16
I,15
L,7
G,3
B,8
E,14
G,17
A,23
M,12
B,22
E,19
I,16
F,21
L,13
J,15
A,24
M,7
C,8
I,3
D,23
N,12
G,14
G,19
C,22
A,25
M,13
J,16
E,21
N,7
J,3
A,8
B,24
K,15
F,23
A,26
I,14
H,19
B,25
A,22
N,13
K,16
K,3
G,21
C,24
M,15
B,8
D,26
E,23
J,14
C,25
A,28
B,22
O,15
M,16
A,24
M,3
H,21
C,8
G,23
F,26
K,14
A,25
O,3
C,22
B,28
B,24
O,16
A,30
I,23
A,8
E,26
M,14
A,31
A,22
D,25
C,28
C,24
B,30
E,27
J,23
B,8
A,32
G,26
N,14
F,25
A,24
B,31
D,22
A,28
G,27
A,33
C,30
K,23
B,32
I,26
C,8
E,25
A,34
A,20
B,24
B,28
C,31
F,22
B,33
H,27
A,30
J,26
M,23
C,32
A,35
A,8
G,25
B,34
D,20
C,28
C,24
E,22
A,31
B,30
A,36
C,33
B,35
I,29
A,32
N,23
L,26
D,8
A,24
A,37
C,34
G,22
I,25
F,20
A,28
D,31
D,36
C,30
J,29
A,33
C,35
A,38
M,26
B,32
B,37
F,8
B,28
I,22
F,31
B,24
A,34
E,20
J,25
A,39
A,30
F,36
B,33
K,29
A,35
C,28
O,26
B,38
E,8
C,37
C,32
E,31
A,40
J,22
K,25
C,24
D,34
G,20
D,39
E,36
M,29
D,30
C,33
B,35
A,41
A,28
C,38
A,37
A,32
G,8
I,20
M,25
K,22
B,40
F,34
G,31
F,39
A,24
A,42
N,29
F,30
G,36
C,35
B,32
B,28
I,8
D,41
A,33
N,25
A,38
B,37
E,34
I,31
J,20
C,40
B,24
M,22
E,39
B,42
E,30
C,28
F,41
A,44
I,36
A,35
C,32
J,8
D,33
J,31
G,34
C,37
D,38
A,40
K,20
C,24
G,39
A,45
N,22
G,30
C,42
L,8
A,32
A,28
E,41
B,35
D,44
K,31
F,33
J,36
F,38
A,46
A,37
H,34
M,20
B,40
D,45
A,24
H,39
G,41
H,30
D,28
M,8
E,33
A,42
D,32
A,47
F,44
C,35
M,31
L,36
E,38
D,46
B,37
F,45
O,20
D,24
A,48
C,40
F,28
I,41
B,42
O,8
E,44
F,32
G,33
O,31
A,35
G,38
B,47
M,36
F,46
C,37
A,49
E,45
D,48
E,28
C,42
A,40
F,24
E,32
J,41
A,50
G,44
I,33
B,35
C,47
A,37
I,43
E,46
I,38
O,36
G,45
B,49
F,48
A,51
A,42
G,28
B,40
L,41
B,50
I,44
E,24
G,32
J,43
A,47
C,35
D,37
J,33
J,38
I,46
H,45
A,52
E,48
C,49
D,42
I,28
