concept:name,case:concept:name
A,0
A,1
F,0
A,2
F,1
D,0
A,3
B,2
A,4
D,1
E,0
B,3
A,5
C,2
B,4
E,1
G,0
C,3
A,6
B,5
C,4
A,2
A,7
I,0
G,1
B,6
A,3
A,8
A,4
C,5
F,2
J,0
B,7
H,1
C,6
F,3
A,9
A,5
F,8
B,4
D,2
C,7
K,0
A,10
A,6
B,9
D,3
F,5
A,11
D,8
B,10
A,7
C,4
M,0
E,2
A,12
C,9
B,6
B,11
D,5
F,7
A,4
O,0
C,10
G,2
A,13
A,9
F,12
C,6
C,11
A,14
D,7
E,5
A,10
B,4
F,13
I,2
A,6
A,15
D,12
F,9
E,7
F,14
A,11
G,5
J,2
C,4
B,10
A,16
D,13
F,6
E,12
D,9
F,15
G,7
F,11
D,14
F,16
L,2
C,10
H,5
A,4
E,13
D,6
A,18
E,9
D,15
G,12
A,10
M,2
I,7
E,14
D,11
D,16
F,4
A,19
G,13
E,6
F,18
G,9
H,12
E,15
B,10
N,2
A,20
J,7
E,16
G,14
E,11
D,4
H,13
F,19
G,6
D,18
A,21
H,9
G,15
C,10
B,20
K,7
H,14
G,16
E,4
G,11
A,22
D,19
H,6
E,18
B,21
H,15
A,10
A,23
C,20
M,7
I,16
F,22
G,4
H,11
E,19
G,18
C,21
A,24
F,10
B,23
O,7
J,16
A,20
D,22
A,25
H,4
H,18
G,19
A,21
F,24
A,26
C,23
D,10
F,25
I,19
L,16
F,20
E,22
F,21
A,27
D,24
F,26
A,23
D,25
E,10
A,28
M,16
G,22
J,19
D,21
D,20
E,24
B,27
D,26
A,29
E,25
F,23
G,10
F,28
N,16
C,27
L,19
A,30
E,20
E,21
G,24
F,29
H,10
E,26
D,23
D,28
G,25
A,31
A,27
G,20
G,21
F,30
M,19
H,24
D,29
G,26
A,32
B,31
E,23
I,25
E,28
I,21
B,27
N,19
D,30
H,20
A,33
E,29
G,23
H,26
B,32
J,25
C,31
G,28
J,21
A,34
C,27
B,33
E,30
G,29
A,35
K,25
I,23
C,32
A,31
B,34
K,21
I,28
A,27
A,36
G,30
C,33
F,35
M,25
J,28
J,23
B,31
M,21
C,34
A,32
F,27
I,30
B,36
A,33
D,35
O,25
A,38
C,31
L,28
A,34
K,23
F,32
J,30
N,21
D,27
C,36
B,33
A,39
E,35
F,38
A,31
M,28
M,23
F,34
K,30
E,27
D,32
A,36
F,39
C,33
G,35
A,41
D,38
B,31
D,34
O,28
O,23
M,30
G,27
E,32
C,17
A,33
D,39
A,42
I,35
F,36
C,31
B,41
E,38
E,34
O,30
A,43
E,39
H,27
A,17
F,33
F,42
G,32
D,36
J,35
A,44
A,31
F,43
C,41
G,34
G,38
G,39
H,32
D,33
A,45
B,17
D,42
L,35
E,36
A,41
F,44
I,34
D,43
F,40
F,31
A,46
H,39
E,37
I,38
E,33
C,17
F,45
E,42
D,44
B,41
A,47
J,34
G,36
M,35
E,43
D,40
D,31
B,46
G,37
J,38
G,33
A,17
D,45
A,48
G,42
F,47
K,34
E,44
N,35
H,36
C,41
C,46
G,43
E,40
E,31
H,33
A,49
K,38
I,37
B,17
E,45
F,48
H,42
D,47
A,50
G,44
A,46
M,34
A,41
I,43
G,31
G,40
M,38
F,49
J,37
C,17
A,51
D,48
G,45
E,47
B,50
I,44
B,46
J,43
B,41
N,34
H,40
A,52
O,38
D,49
K,37
I,31
F,51
E,48
A,17
I,45
G,47
J,44
A,53
C,41
C,46
C,50
K,43
E,49
B,52
J,31
M,37
D,51
G,48
A,54
F,17
J,45
L,44
A,41
F,53
M,43
I,47
A,50
A,46
G,49
C,52
A,55
L,31
E,51
O,37
D,17
H,48
B,54
M,44
K,45
B,41
A,56
O,43
F,46
I,49
D,53
J,47
F,50
