concept:name,case:concept:name
A,0
A,1
B,0
A,2
B,1
A,3
C,0
D,2
A,4
C,1
B,3
A,0
A,5
B,4
F,2
A,1
C,3
A,6
B,0
D,5
A,7
E,2
C,4
D,1
A,3
B,6
C,0
F,5
A,8
B,3
B,7
F,1
G,2
A,4
A,0
C,6
A,9
E,5
B,8
C,7
C,3
E,1
A,10
I,2
D,0
B,9
D,4
A,6
G,5
C,8
A,11
A,7
D,10
A,3
F,0
G,1
J,2
A,12
F,4
C,9
D,6
A,8
H,5
B,11
D,7
H,1
F,10
A,13
B,3
E,0
A,9
B,12
L,2
E,4
F,6
A,14
C,11
F,7
B,13
D,8
B,9
C,3
E,10
G,0
M,2
E,6
A,15
G,4
C,12
C,13
A,11
E,7
B,14
F,8
A,3
A,16
G,10
C,9
G,6
A,12
I,0
B,15
N,2
D,11
H,4
A,13
C,14
A,17
E,8
G,7
B,3
I,10
I,6
D,16
D,12
J,0
A,9
A,18
F,11
C,15
D,13
A,14
G,8
I,7
C,3
D,17
F,16
A,19
J,10
B,9
K,0
J,6
F,12
D,18
E,11
A,15
F,13
I,8
A,20
B,14
J,7
E,16
A,3
B,19
K,10
F,17
C,9
E,12
M,0
K,6
A,21
E,13
G,11
F,18
B,15
K,7
D,20
C,14
J,8
G,16
B,3
M,10
E,17
A,9
A,22
C,19
O,0
G,12
G,13
M,6
D,21
I,11
C,15
A,14
M,7
E,18
A,23
F,20
C,3
I,16
N,10
K,8
A,19
H,13
D,22
G,17
D,9
H,12
D,14
N,6
F,21
A,24
A,15
J,11
N,7
E,20
G,18
B,23
A,3
J,16
F,22
A,25
B,19
M,8
F,9
H,17
D,24
F,14
B,15
E,21
L,11
A,26
G,20
B,3
C,23
I,18
E,22
K,16
B,25
E,9
C,19
O,8
F,24
E,14
C,15
A,27
G,21
D,26
M,11
H,20
C,3
J,18
G,9
A,23
G,22
A,28
A,19
C,25
M,16
G,14
E,24
A,15
N,11
H,21
F,26
B,27
A,29
A,3
A,25
I,9
L,18
B,19
D,23
I,22
N,16
B,28
H,14
G,24
E,26
A,30
B,15
C,27
B,3
B,29
F,23
M,18
B,25
C,19
J,22
A,31
C,28
J,9
H,24
B,30
G,26
C,15
A,27
A,32
E,23
C,25
C,3
C,29
K,22
A,28
B,31
K,9
N,18
A,19
C,30
I,26
A,15
D,27
B,32
A,25
G,23
M,22
A,29
A,3
C,31
A,34
D,19
B,28
M,9
A,30
B,15
J,26
F,27
C,32
B,25
A,35
D,29
H,23
D,3
O,22
F,19
B,34
A,31
C,28
B,30
N,9
K,26
A,36
C,15
E,27
C,25
A,32
D,35
F,29
F,3
A,37
C,34
A,28
E,19
D,31
C,30
M,26
B,36
E,33
G,27
A,15
A,25
A,38
F,35
B,32
E,29
B,37
E,3
A,34
D,28
F,31
C,36
O,26
A,39
G,33
G,19
I,27
A,30
B,15
D,25
E,35
D,38
C,37
C,32
G,29
A,40
G,3
D,34
F,28
E,31
H,33
J,27
C,15
A,36
B,30
I,19
B,39
G,35
F,38
F,25
A,41
A,37
A,32
P,40
I,29
H,3
F,34
E,28
G,31
L,27
B,36
A,42
J,19
C,30
E,25
C,39
A,15
E,38
I,35
D,41
B,37
D,32
E,40
J,29
A,43
G,28
H,31
D,42
C,36
G,25
M,27
A,30
K,19
A,39
G,38
F,41
A,44
J,35
C,37
B,15
F,32
F,40
K,29
H,28
D,43
A,36
H,25
B,44
F,42
N,27
D,30
A,45
B,39
M,19
E,41
I,38
L,35
A,37
C,15
D,40
M,29
E,32
A,46
F,43
B,36
C,44
E,42
B,45
F,30
C,39
O,19
J,38
A,47
G,32
M,35
B,37
G,41
A,15
C,36
G,40
E,43
O,29
A,44
P,46
C,45
A,48
G,42
E,30
