concept:name,case:concept:name
A,0
A,1
B,0
A,2
D,1
A,3
C,0
D,2
A,4
F,1
D,3
A,0
A,5
F,2
D,4
E,1
F,3
A,6
D,5
D,0
F,4
G,1
D,6
E,3
A,8
F,5
F,0
E,4
I,1
F,6
A,9
G,3
D,8
E,5
G,4
E,0
J,1
A,10
E,6
B,9
I,3
G,0
H,4
F,8
G,5
E,7
K,1
B,10
J,3
G,6
A,12
C,9
H,0
E,8
G,7
I,5
M,1
C,10
A,9
K,3
B,12
H,6
A,14
G,8
H,7
J,5
A,10
N,1
B,9
A,15
M,3
C,12
E,11
B,14
I,8
L,5
B,10
C,9
B,15
A,12
C,14
O,3
G,11
A,17
E,13
J,8
C,10
M,5
A,9
A,18
H,11
D,12
C,15
A,14
B,17
G,13
K,8
A,19
O,5
D,9
A,10
D,14
B,18
F,12
A,15
C,17
E,16
H,13
D,19
M,8
F,9
D,10
E,12
F,14
A,21
C,18
D,15
A,17
N,8
G,16
A,22
E,9
F,19
E,14
A,18
F,10
D,21
G,12
F,15
B,17
D,22
G,9
H,16
E,19
G,14
D,18
F,21
A,24
E,10
I,12
E,15
C,17
F,22
A,25
H,14
I,9
G,19
B,24
F,18
G,10
E,21
J,12
A,26
G,15
A,17
E,22
D,20
B,25
H,10
A,27
C,24
H,19
J,9
E,18
G,21
I,15
K,12
D,26
B,17
G,22
C,25
F,20
L,9
G,18
D,27
A,24
H,21
J,15
A,29
M,12
F,26
C,17
I,22
A,25
E,20
M,9
A,30
D,24
F,27
I,18
O,12
K,15
E,26
D,29
I,23
A,17
A,31
J,22
B,25
N,9
D,30
J,18
F,24
G,20
E,27
J,23
G,26
A,32
M,15
F,29
D,17
B,31
L,22
C,25
H,20
A,33
E,24
K,18
G,27
F,30
O,15
D,32
E,29
H,26
K,23
C,31
F,17
A,34
M,22
A,25
G,24
M,18
B,33
I,27
E,30
G,29
A,35
F,32
M,23
E,17
A,31
O,22
B,34
H,24
J,27
C,33
A,36
O,18
G,30
I,29
E,32
D,35
G,17
O,23
D,31
C,34
A,33
K,27
D,36
I,30
J,29
A,38
H,17
G,32
F,35
F,31
A,34
B,33
F,36
A,39
M,27
K,29
J,30
B,38
I,32
A,40
B,34
F,28
C,33
B,39
E,36
N,27
M,29
A,41
C,38
A,33
J,32
C,34
B,40
E,28
L,30
C,39
G,36
A,42
O,29
B,41
L,32
A,38
A,34
A,43
B,33
C,40
G,28
I,36
M,30
D,42
D,37
A,39
A,44
C,41
M,32
C,33
D,43
B,34
B,38
A,40
J,36
F,42
I,28
O,30
F,37
B,39
A,45
D,44
C,34
N,32
A,41
A,46
A,33
C,39
K,36
C,38
J,28
E,42
F,43
B,40
D,45
E,37
F,44
A,47
D,46
A,34
B,41
A,38
G,42
E,43
A,39
C,40
F,45
K,28
M,36
B,33
G,37
A,48
D,47
E,44
C,41
F,46
A,49
B,34
G,43
E,45
D,39
O,36
B,38
C,33
M,28
B,48
I,42
H,37
A,40
F,47
A,50
G,44
E,46
D,49
A,41
F,39
A,33
C,34
C,38
G,45
J,42
C,48
I,43
N,28
B,40
A,51
B,50
H,44
E,47
G,46
A,38
A,52
A,48
D,41
D,33
E,39
A,34
F,49
B,51
L,42
I,45
C,40
J,43
C,50
G,47
B,38
D,52
D,48
I,46
J,45
D,34
A,40
F,33
E,49
G,39
C,51
M,42
L,43
A,50
H,47
C,38
L,45
G,49
F,52
A,55
F,48
A,51
B,40
F,34
J,46
E,33
I,39
N,42
A,56
M,43
B,50
B,55
A,38
M,45
E,48
D,51
I,49
L,46
E,52
C,40
E,34
A,57
J,39
G,33
B,56
O,43
B,38
C,50
C,55
M,46
A,58
O,45
G,52
G,48
G,34
F,51
A,40
E,54
J,49
L,39
