concept:name,case:concept:name
A,0
A,1
B,0
F,1
C,0
A,3
D,1
A,4
F,3
A,0
E,1
B,0
F,4
A,6
D,3
G,1
A,7
D,4
C,0
B,6
E,3
H,1
A,8
F,7
E,4
A,9
G,3
A,0
C,6
B,8
I,2
D,7
A,10
B,0
G,4
F,9
H,3
A,6
A,11
E,7
J,2
C,8
F,10
D,9
A,12
C,0
I,4
I,5
F,6
B,11
K,2
G,7
A,8
A,13
D,10
E,9
J,4
A,0
F,12
D,6
A,14
B,8
J,5
C,11
M,2
H,7
B,13
E,10
G,9
L,4
A,15
B,0
E,6
D,12
C,8
B,14
L,5
A,11
C,13
N,2
M,4
G,10
C,0
B,15
H,9
E,12
G,6
C,14
B,11
A,8
M,5
A,13
H,10
N,4
G,12
A,0
A,18
C,15
I,6
A,14
C,11
B,8
O,5
B,13
F,18
I,12
A,15
J,6
F,0
C,8
A,20
B,14
A,11
C,13
D,18
B,15
A,21
L,6
B,20
J,12
F,11
A,8
D,0
C,14
A,13
C,15
A,22
E,18
C,20
M,6
F,21
B,8
L,12
D,11
A,23
E,0
A,14
B,13
I,16
F,22
E,19
G,18
A,15
A,20
A,24
D,21
N,6
M,12
C,8
F,14
I,17
E,11
F,23
G,0
J,16
C,13
D,22
A,25
G,19
F,20
I,18
E,21
F,15
O,12
F,24
D,14
G,11
J,17
A,26
L,16
D,23
A,8
H,19
H,0
A,13
D,20
B,25
E,22
J,18
G,21
D,15
A,27
E,23
D,24
E,14
M,16
L,17
I,11
E,20
F,26
F,8
G,22
F,13
A,28
L,18
C,25
B,27
G,14
H,21
N,16
G,23
E,15
E,24
J,11
A,29
D,26
M,17
I,22
G,20
D,8
D,13
A,25
B,28
M,18
I,14
A,30
C,27
H,23
G,15
N,17
L,11
E,26
G,24
E,13
I,20
F,29
J,22
E,8
C,28
A,31
F,25
J,14
B,30
O,18
A,27
I,15
M,11
G,13
A,32
G,26
D,29
H,24
J,20
K,22
G,8
B,31
K,14
D,25
C,30
A,28
A,33
B,27
J,15
I,13
O,11
F,32
H,26
M,22
E,29
L,20
A,34
C,31
H,8
M,14
E,25
A,30
C,27
F,28
L,15
J,13
F,33
D,32
O,22
G,29
M,20
A,31
F,34
G,25
F,30
O,14
A,36
D,28
A,27
M,15
E,32
D,33
K,13
H,25
A,37
F,31
O,20
D,34
H,29
D,30
B,36
B,27
N,15
E,28
G,32
M,13
E,33
A,38
E,30
D,31
E,34
F,37
C,27
A,39
C,36
H,32
G,33
B,38
G,28
N,13
A,40
G,34
G,30
D,37
A,27
A,36
F,39
C,38
F,35
H,33
H,28
A,41
B,27
I,34
E,37
H,30
B,40
B,36
D,39
A,42
A,38
D,35
B,41
C,27
A,43
J,34
G,37
C,40
C,36
F,38
D,42
E,39
C,41
E,35
A,44
A,27
B,43
A,40
L,34
A,36
I,37
F,42
G,39
A,45
D,38
A,41
G,35
B,44
B,40
A,46
B,27
C,43
M,34
I,39
B,36
J,37
E,42
B,45
E,38
B,41
H,35
C,44
C,40
A,43
C,27
B,46
G,42
N,34
K,37
C,36
J,39
A,48
C,45
G,38
C,41
A,44
A,40
A,49
B,43
A,27
A,36
C,46
H,38
M,37
D,48
A,41
K,39
A,45
B,44
A,50
D,40
C,43
B,27
B,49
F,36
A,46
D,41
O,37
F,48
M,39
B,45
C,44
B,50
F,40
C,27
A,52
A,43
C,49
F,41
D,36
B,46
C,45
A,44
E,48
C,50
O,39
A,53
E,40
D,47
A,27
B,52
D,43
E,36
E,41
A,49
A,54
G,48
A,45
C,46
B,53
B,44
A,50
G,40
A,55
G,36
C,52
F,47
G,41
F,27
B,49
E,51
F,43
D,45
D,54
I,48
A,46
B,50
C,44
A,56
C,53
A,52
D,55
I,36
