concept:name,case:concept:name
A,0
A,1
B,0
A,2
F,1
C,0
B,2
A,4
D,1
A,0
A,5
C,2
F,4
E,1
A,6
B,5
B,0
A,2
G,1
A,7
D,4
F,6
C,5
A,8
F,7
C,0
B,2
H,1
A,9
A,5
D,6
F,8
C,2
D,7
A,10
A,0
F,9
D,8
E,6
B,5
A,11
E,7
A,2
B,10
B,0
D,9
A,12
G,6
C,5
A,3
F,11
G,7
C,0
A,13
B,2
C,10
E,9
F,12
A,5
H,6
F,3
D,11
A,14
A,0
H,7
C,2
A,10
B,13
G,9
A,15
D,12
F,5
D,3
E,11
F,14
B,0
F,10
A,16
A,2
C,13
I,9
F,15
D,14
E,12
D,5
E,3
A,17
G,11
B,16
C,0
D,10
B,2
J,9
A,13
A,18
E,5
G,3
D,15
E,14
G,12
F,17
I,11
E,10
C,2
C,16
A,19
A,0
K,9
B,13
E,15
H,3
B,18
G,14
H,12
G,5
J,11
D,17
A,20
A,16
G,10
F,0
A,2
F,19
M,9
C,13
A,21
G,15
C,18
H,14
H,5
K,11
E,17
B,20
I,10
D,19
D,0
B,16
B,2
A,22
N,9
H,15
A,13
B,21
A,18
G,17
M,11
A,23
E,0
C,20
J,10
E,19
C,16
C,2
B,22
B,13
A,24
C,21
B,23
B,18
H,17
N,11
G,0
A,20
A,16
G,19
L,10
A,25
C,22
C,13
A,2
B,24
A,21
C,23
C,18
A,26
B,20
F,16
H,0
I,19
M,10
B,25
B,2
A,22
A,13
C,24
A,18
A,27
F,21
D,16
A,23
F,26
J,19
C,20
O,10
A,28
C,25
B,22
A,24
F,13
C,2
F,27
F,18
F,23
D,21
A,29
E,16
L,19
A,20
D,26
B,28
A,25
B,24
C,22
D,13
A,30
D,18
A,2
D,27
G,16
F,29
M,19
E,21
D,23
F,20
E,26
B,25
C,28
A,31
C,24
A,22
E,13
F,2
E,18
B,30
E,23
G,21
H,16
N,19
A,32
D,20
E,27
D,29
G,26
A,28
C,25
F,22
A,24
B,31
A,33
G,13
D,2
G,23
C,30
G,18
G,27
E,20
H,26
B,28
I,21
F,32
E,29
D,22
A,25
A,34
C,31
B,33
B,24
E,2
H,13
H,27
I,23
A,35
A,30
C,28
G,20
I,18
D,32
B,34
G,29
B,25
A,31
J,21
E,22
C,33
C,24
A,36
G,2
J,23
B,35
I,20
A,28
F,30
H,29
C,34
E,32
J,18
A,33
C,25
A,37
L,21
A,24
G,22
B,31
F,36
L,23
H,2
C,35
A,38
B,28
K,18
G,32
J,20
D,30
A,34
F,37
M,21
B,33
B,24
A,25
D,36
H,22
C,31
A,39
B,38
A,35
M,23
C,28
M,18
B,34
H,32
L,20
N,21
E,30
D,37
A,40
C,33
C,24
A,31
E,36
F,25
F,39
B,35
O,23
M,20
C,38
N,18
A,28
A,41
C,34
E,37
F,40
G,30
A,24
G,36
F,31
A,33
D,39
A,42
D,25
B,28
C,35
N,20
B,41
A,38
G,37
I,30
A,34
D,31
F,24
D,40
A,43
B,33
I,36
E,39
F,42
E,25
A,35
C,28
A,44
C,41
H,37
B,38
J,30
E,31
E,40
D,24
F,34
B,43
J,36
C,33
D,42
A,45
G,39
G,25
A,28
C,38
F,35
F,44
A,41
C,43
G,40
E,24
L,30
G,31
K,36
D,34
A,46
B,45
E,42
H,39
A,33
H,25
A,38
D,44
F,28
A,47
D,35
B,41
I,40
E,34
A,43
G,24
I,31
M,30
B,46
M,36
C,45
F,33
A,48
G,42
D,28
E,44
B,38
F,47
C,41
G,34
C,46
J,40
E,35
F,43
J,31
N,30
A,49
H,24
A,45
D,33
B,48
O,36
H,42
G,44
C,38
A,41
A,46
A,50
D,47
E,28
H,34
L,31
G,35
D,43
L,40
B,49
B,45
C,48
E,33
A,51
A,38
