concept:name,case:concept:name
A,0
A,1
D,0
A,2
B,1
A,3
F,0
D,2
A,4
C,1
B,3
E,0
A,5
F,2
A,1
D,4
A,6
C,3
G,0
B,5
D,1
E,2
A,7
F,4
A,3
B,6
I,0
C,5
A,8
D,7
F,1
G,2
C,6
A,9
D,3
J,0
A,5
D,8
F,7
H,2
E,1
F,3
A,6
D,9
L,0
B,5
A,11
F,8
E,7
G,1
E,3
D,6
A,12
F,9
M,0
G,7
C,5
B,11
E,8
I,1
D,12
F,6
G,3
E,9
N,0
H,7
G,8
A,5
C,11
F,12
J,1
I,3
E,6
G,9
A,15
B,5
I,8
A,11
E,12
A,16
L,1
J,3
I,9
D,15
G,6
C,5
J,8
A,17
D,11
D,16
G,12
M,1
L,3
F,15
J,9
H,6
A,18
K,8
A,5
B,17
E,10
F,11
D,13
A,19
F,16
N,1
I,12
M,3
L,9
D,18
E,15
M,8
C,17
D,5
E,11
G,10
N,3
J,12
D,19
E,16
F,13
M,9
F,18
A,21
G,15
O,8
F,5
A,17
I,10
A,22
G,11
F,19
K,12
E,13
G,16
E,18
O,9
D,21
H,15
E,5
B,17
A,23
J,10
I,16
D,22
G,13
E,19
H,11
G,18
M,12
A,24
F,21
G,5
E,20
C,17
B,23
H,13
J,16
G,19
A,25
H,18
O,12
L,10
F,22
E,21
D,24
H,5
G,20
A,26
A,17
C,23
B,25
H,19
K,16
F,24
G,21
M,10
D,17
H,20
D,26
C,25
A,23
A,28
M,16
H,21
E,24
N,10
F,17
A,25
A,29
F,26
D,23
D,28
G,24
N,16
A,30
E,17
D,25
C,14
D,29
E,26
F,28
F,23
I,24
A,31
D,30
A,14
A,32
F,25
G,17
F,29
E,28
G,26
E,23
J,24
D,31
A,33
F,30
D,32
D,14
H,17
E,29
G,23
G,28
F,31
A,34
H,26
K,24
B,33
E,30
F,14
F,32
A,35
G,29
H,23
E,31
H,28
B,34
M,24
A,36
C,33
E,14
G,30
B,35
H,29
A,37
G,31
N,24
C,34
B,36
G,14
I,30
A,33
C,35
D,37
A,34
F,27
H,31
C,36
A,39
I,14
J,30
D,33
A,35
B,34
F,37
A,36
E,27
B,39
F,33
J,14
L,30
A,41
C,34
D,36
E,37
E,33
C,39
G,27
A,42
E,38
K,14
M,30
D,41
A,34
A,43
G,33
G,37
A,39
B,42
F,36
I,27
G,38
M,14
N,30
A,44
F,41
H,33
D,34
D,39
B,43
C,42
H,37
A,45
E,36
O,14
J,27
H,38
D,44
E,41
F,34
A,46
C,43
A,42
F,39
G,36
B,45
K,27
I,40
A,47
G,41
F,44
E,34
D,46
A,43
D,42
C,45
E,39
M,27
A,48
H,36
B,47
I,41
E,44
J,40
G,34
F,46
A,49
D,43
F,42
G,39
O,27
D,48
A,45
C,47
J,41
A,50
G,44
I,34
L,40
E,46
B,49
F,43
H,39
E,42
A,51
F,48
B,45
A,47
J,34
D,50
M,40
K,41
G,46
I,44
C,49
A,52
E,43
B,51
G,42
E,48
B,47
L,34
C,45
M,41
A,53
H,46
F,50
O,40
A,49
J,44
G,43
D,52
I,42
C,51
A,54
G,48
M,34
C,47
A,45
B,53
O,41
E,50
B,49
F,52
A,55
A,51
L,44
I,43
J,42
D,54
N,34
I,48
A,47
C,53
A,56
B,45
B,55
G,50
E,52
C,49
B,51
L,42
J,43
F,54
A,57
M,44
C,45
J,48
A,53
B,56
B,47
C,55
I,50
G,52
A,58
K,43
A,49
C,51
M,42
E,54
A,45
B,57
N,44
L,48
A,59
B,53
J,50
A,55
M,43
C,47
D,49
C,56
H,52
D,58
A,51
O,42
B,45
A,60
G,54
C,57
M,48
C,53
O,43
K,50
F,49
D,59
B,55
A,56
F,58
A,61
A,47
B,51
C,45
A,57
B,60
N,48
