concept:name,case:concept:name
Activity A,0
Activity BC,0
Activity BH,0
Activity BE,0
Activity BN,0
Activity BI,0
Activity BO,0
Activity BF,0
Activity BP,0
Activity BL,0
Activity BM,0
Activity BK,0
Activity BQ,0
Activity BG,0
Activity BJ,0
Activity BD,0
Activity BR,0
Activity BX,0
Activity BV,0
Activity BZ,0
Activity BW,0
Activity BY,0
Activity BT,0
Activity BU,0
Activity BS,0
Activity B,0
Activity A,1
Activity A,2
Activity C,1
Activity CD,2
Activity CE,2
Activity AI,1
Activity B,2
Activity AL,1
Activity AO,1
Activity AM,1
Activity AJ,1
Activity E,1
Activity Q,1
Activity Z,1
Activity AA,1
Activity R,1
Activity G,1
Activity K,1
Activity O,1
Activity N,1
Activity H,1
Activity M,1
Activity P,1
Activity F,1
Activity D,1
Activity B,1
Activity A,3
Activity B,3
Activity CD,3
Activity CE,3
Activity A,4
Activity AP,4
Activity AQ,4
Activity AS,4
Activity AT,4
Activity AR,4
Activity A,5
Activity A,6
Activity B,4
Activity C,5
Activity C,6
Activity Q,5
Activity Q,6
Activity Z,5
Activity Z,6
Activity AI,5
Activity E,6
Activity AL,5
Activity AA,6
Activity AO,5
Activity E,5
Activity O,6
Activity AM,5
Activity AI,6
Activity AK,6
Activity M,5
Activity N,6
Activity N,5
Activity AJ,6
Activity AJ,5
Activity M,6
Activity P,5
Activity R,6
Activity G,5
Activity A,7
Activity G,6
Activity L,5
Activity C,7
Activity I,6
Activity O,5
Activity P,6
Activity H,5
Activity Q,7
Activity H,6
Activity AG,7
Activity F,5
Activity E,7
Activity F,6
Activity AA,5
Activity AH,7
Activity R,5
Activity AI,7
Activity D,6
Activity R,7
Activity B,6
Activity D,5
Activity AK,7
Activity A,8
Activity B,5
Activity B,8
Activity M,7
Activity CD,8
Activity O,7
Activity CE,8
Activity P,7
Activity N,7
Activity AJ,7
Activity G,7
Activity K,7
Activity H,7
Activity F,7
Activity D,7
Activity B,7
Activity A,9
Activity C,9
Activity AI,9
Activity Q,9
Activity Z,9
Activity AK,9
Activity AA,9
Activity E,9
Activity P,9
Activity R,9
Activity G,9
Activity K,9
Activity H,9
Activity O,9
Activity AJ,9
Activity M,9
Activity N,9
Activity F,9
Activity D,9
Activity B,9
Activity CE,10
Activity B,10
Activity A,10
Activity CD,10
Activity A,11
Activity CC,11
Activity CE,12
Activity B,11
Activity A,12
Activity CD,12
Activity B,12
Activity A,13
Activity BC,13
Activity A,14
Activity BE,13
Activity AP,14
Activity BG,13
Activity AQ,14
Activity BN,13
Activity AS,14
Activity BP,13
Activity AT,14
Activity BQ,13
Activity AR,14
Activity BF,13
Activity B,14
Activity BH,13
Activity BI,13
Activity BM,13
Activity BL,13
Activity BK,13
Activity BO,13
Activity BJ,13
Activity BD,13
Activity BR,13
Activity BX,13
Activity BV,13
Activity BT,13
Activity BU,13
Activity CB,13
Activity BW,13
Activity BY,13
Activity BS,13
Activity B,13
Activity A,15
Activity AL,15
Activity AH,15
Activity C,15
Activity AI,15
Activity E,15
Activity Q,15
Activity AG,15
Activity R,15
Activity AN,15
Activity AM,15
Activity AJ,15
Activity G,15
Activity P,15
Activity M,15
Activity J,15
Activity N,15
Activity H,15
Activity O,15
Activity F,15
Activity D,15
Activity B,15
Activity A,16
Activity BC,16
Activity BN,16
Activity BP,16
Activity BO,16
Activity BH,16
Activity BF,16
Activity BI,16
Activity BG,16
Activity BL,16
Activity BE,16
Activity BM,16
Activity BQ,16
Activity BK,16
Activity BJ,16
Activity BD,16
Activity BR,16
Activity BT,16
Activity BV,16
Activity BX,16
Activity BZ,16
Activity BW,16
Activity BY,16
Activity BU,16
Activity BS,16
Activity B,16
Activity A,17
Activity CD,17
Activity CE,17
Activity B,17
Activity A,18
Activity CC,18
Activity B,18
Activity A,19
Activity AP,19
Activity AQ,19
Activity AV,19
Activity AW,19
Activity AR,19
Activity B,19
Activity A,20
Activity BC,20
Activity BN,20
Activity BH,20
Activity BF,20
Activity BI,20
Activity BK,20
Activity BE,20
Activity BM,20
Activity BP,20
Activity BQ,20
Activity BL,20
Activity BG,20
Activity BJ,20
Activity BO,20
Activity BD,20
Activity BR,20
Activity BT,20
Activity BX,20
Activity CB,20
Activity BY,20
Activity BU,20
Activity BV,20
Activity BW,20
Activity BS,20
Activity B,20
Activity AL,21
Activity A,21
Activity C,21
Activity Q,21
Activity AG,21
Activity AI,21
Activity E,21
Activity AO,21
Activity AM,21
Activity AH,21
Activity R,21
Activity AJ,21
Activity M,21
Activity O,21
Activity N,21
Activity G,21
Activity L,21
Activity H,21
Activity P,21
Activity F,21
Activity D,21
Activity B,21
Activity A,22
Activity C,22
Activity Q,22
Activity S,22
Activity E,22
Activity Y,22
Activity AI,22
Activity U,22
Activity W,22
Activity AL,22
Activity X,22
Activity AN,22
Activity AM,22
Activity V,22
Activity AJ,22
Activity N,22
Activity P,22
Activity O,22
Activity M,22
Activity T,22
Activity R,22
Activity G,22
Activity L,22
Activity H,22
Activity F,22
Activity D,22
Activity B,22
Activity A,23
Activity C,23
Activity E,23
Activity Q,23
Activity AB,23
Activity AE,23
Activity N,23
Activity P,23
Activity O,23
Activity G,23
Activity M,23
Activity K,23
Activity AC,23
Activity H,23
Activity AI,23
Activity AK,23
Activity R,23
Activity F,23
Activity AJ,23
Activity D,23
Activity B,23
Activity A,24
Activity AP,24
Activity AQ,24
Activity AV,24
Activity AW,24
Activity AR,24
Activity B,24
Activity A,25
Activity C,25
Activity AI,25
Activity Q,25
Activity AL,25
Activity E,25
Activity S,25
Activity AN,25
Activity AM,25
