concept:name,case:concept:name
A,0
A,1
D,0
A,2
D,1
F,0
A,3
B,2
F,1
A,4
E,0
D,3
C,2
A,5
E,1
B,4
G,0
A,6
F,3
A,2
B,5
G,1
A,7
H,0
C,4
E,3
B,6
B,2
A,8
D,7
C,5
I,1
A,9
G,3
A,4
C,6
C,2
A,5
J,1
D,8
F,7
A,10
D,9
I,3
D,4
A,2
A,6
D,5
A,11
L,1
F,8
E,7
D,10
J,3
A,12
F,5
F,9
D,6
F,4
B,2
D,11
E,8
M,1
F,10
G,7
A,13
K,3
D,12
E,4
E,5
E,9
F,6
A,14
F,11
G,8
C,2
N,1
E,10
H,7
B,13
G,4
A,15
M,3
G,9
F,12
G,5
E,6
E,11
B,14
C,13
G,10
A,16
A,2
O,3
H,8
H,4
E,12
D,15
I,9
I,5
G,6
A,17
G,11
C,14
D,16
A,13
H,10
B,2
G,12
J,9
A,18
F,15
J,5
I,6
B,17
H,11
A,14
F,16
A,19
B,13
C,2
K,9
H,12
L,5
D,18
E,15
J,6
C,17
A,20
E,16
D,14
D,19
A,2
F,18
C,13
M,9
G,15
A,21
M,5
D,20
A,17
L,6
G,16
F,14
A,22
F,19
N,9
B,2
E,18
A,13
H,15
F,20
N,5
D,21
I,16
M,6
A,23
B,17
E,14
E,19
D,22
D,13
C,2
E,20
A,24
J,16
G,18
O,6
F,21
C,17
D,23
G,19
F,22
A,25
G,14
F,13
A,2
I,18
D,24
L,16
G,20
E,21
F,23
A,26
A,17
E,22
B,2
H,19
E,13
D,25
F,24
J,18
A,27
H,20
H,14
M,16
G,21
E,23
D,26
G,22
B,17
A,28
G,13
C,2
D,27
K,18
F,25
E,24
N,16
H,21
G,23
A,29
F,26
A,2
C,17
I,13
B,28
F,27
M,18
E,25
I,22
G,24
A,30
B,29
E,26
H,23
A,17
C,28
J,13
D,2
A,31
E,27
N,18
I,24
G,25
J,22
D,30
A,32
C,29
G,26
L,13
B,31
A,28
F,2
D,17
H,25
G,27
L,22
J,24
F,30
A,33
B,32
A,29
E,2
H,26
M,13
B,28
A,34
F,17
I,27
C,31
K,24
M,22
D,33
E,30
C,32
D,29
A,35
N,13
G,2
C,28
E,17
J,27
B,34
M,24
A,31
O,22
A,36
F,33
B,35
G,30
A,32
F,29
K,27
A,28
A,37
H,2
G,17
C,34
N,24
D,31
B,36
E,33
D,32
C,35
H,30
A,38
E,29
B,28
M,27
B,37
H,17
A,34
C,36
A,39
F,31
F,32
G,33
B,38
A,35
C,28
G,29
O,27
C,37
A,40
D,34
A,36
D,39
I,33
E,31
E,32
A,28
H,29
C,38
D,35
A,41
B,40
F,34
A,37
B,36
F,39
A,42
G,31
J,33
A,38
G,32
B,28
F,35
B,41
C,40
A,43
E,34
B,37
C,36
B,38
K,33
I,31
D,42
I,32
E,39
C,28
E,35
A,44
C,41
A,40
G,34
D,43
A,36
C,37
J,31
A,45
M,33
C,38
F,42
J,32
G,39
G,35
A,28
D,44
A,41
F,43
A,46
D,36
I,34
N,33
A,37
E,42
D,45
K,31
L,32
H,35
H,39
F,44
A,47
D,28
D,41
E,43
F,36
D,46
J,34
G,42
F,28
A,48
D,37
F,45
M,32
M,31
E,44
B,47
F,41
E,36
G,43
F,46
A,49
L,34
E,45
E,28
O,32
I,42
N,31
B,48
F,37
E,41
A,50
E,46
G,44
H,43
G,36
C,47
M,34
G,28
G,45
D,49
A,51
E,37
C,48
J,42
H,44
G,41
G,46
B,50
A,47
I,36
I,28
A,52
O,34
H,45
F,49
D,51
K,42
A,48
H,41
G,37
C,50
A,53
H,46
B,47
J,28
J,36
D,52
F,51
E,49
M,42
A,54
H,37
B,48
A,50
C,47
D,53
K,36
K,28
A,55
F,52
B,54
E,51
O,42
G,49
