concept:name,case:concept:name
Activity A,0
Activity AR,0
Activity AW,0
Activity AS,0
Activity CI,0
Activity CK,0
Activity CP,0
Activity CO,0
Activity CM,0
Activity CN,0
Activity CQ,0
Activity CL,0
Activity CR,0
Activity CJ,0
Activity A,1
Activity CS,0
Activity E,1
Activity P,1
Activity CU,0
Activity Q,1
Activity CV,0
Activity F,1
Activity CW,0
Activity T,1
Activity CX,0
Activity AB,1
Activity CT,0
Activity AD,1
Activity CY,0
Activity A,2
Activity AE,1
Activity B,0
Activity C,2
Activity D,2
Activity AC,1
Activity B,2
Activity U,1
Activity AF,1
Activity AI,1
Activity AJ,1
Activity AK,1
Activity AP,1
Activity AQ,1
Activity AN,1
Activity AM,1
Activity AH,1
Activity AO,1
Activity A,3
Activity E,3
Activity AL,1
Activity P,3
Activity Q,3
Activity AG,1
Activity F,3
Activity B,1
Activity T,3
Activity Z,3
Activity AA,3
Activity U,3
Activity AF,3
Activity AI,3
Activity AJ,3
Activity AK,3
Activity AN,3
Activity AQ,3
Activity AP,3
Activity AO,3
Activity AM,3
Activity AH,3
Activity AL,3
Activity AG,3
Activity B,3
Activity A,4
Activity AR,4
Activity BV,4
Activity BZ,4
Activity CA,4
Activity CH,4
Activity BX,4
Activity CG,4
Activity CF,4
Activity BY,4
Activity CC,4
Activity CD,4
Activity CE,4
Activity CB,4
Activity A,5
Activity BW,4
Activity AR,5
Activity AS,4
Activity AT,5
Activity CI,4
Activity AU,5
Activity AV,5
Activity CK,4
Activity AS,5
Activity CQ,4
Activity CI,5
Activity CM,4
Activity CQ,5
Activity CR,4
Activity CK,5
Activity A,6
Activity CP,4
Activity CR,5
Activity E,6
Activity CO,4
Activity G,6
Activity CN,4
Activity CN,5
Activity CM,5
Activity AK,6
Activity CL,4
Activity CO,5
Activity AH,6
Activity CP,5
Activity K,6
Activity CJ,4
Activity M,6
Activity CS,4
Activity CL,5
Activity I,6
Activity CW,4
Activity CJ,5
Activity L,6
Activity CU,4
Activity CS,5
Activity J,6
Activity CV,4
Activity H,6
Activity CX,4
Activity CU,5
Activity F,6
Activity CV,5
Activity T,6
Activity CT,4
Activity CW,5
Activity W,6
Activity CY,4
Activity CX,5
Activity X,6
Activity B,4
Activity CT,5
Activity U,6
Activity CY,5
Activity AF,6
Activity B,5
Activity AI,6
Activity AJ,6
Activity AQ,6
Activity AP,6
Activity AM,6
Activity AO,6
Activity AN,6
Activity AL,6
Activity AG,6
Activity B,6
Activity A,7
Activity AR,7
Activity BI,7
Activity BM,7
Activity BO,7
Activity A,8
Activity BP,7
Activity E,8
Activity BN,7
Activity G,8
Activity BK,7
Activity BL,7
Activity M,8
Activity L,8
Activity BJ,7
Activity J,8
Activity BQ,7
Activity I,8
Activity K,8
Activity BU,7
Activity BS,7
Activity H,8
Activity BT,7
Activity F,8
Activity T,8
Activity BR,7
Activity AB,8
Activity AS,7
Activity CI,7
Activity AE,8
Activity AD,8
Activity CQ,7
Activity CK,7
Activity AC,8
Activity U,8
Activity CR,7
Activity AF,8
Activity CO,7
Activity CN,7
Activity AI,8
Activity CP,7
Activity AH,8
Activity CM,7
Activity AJ,8
Activity A,9
Activity AK,8
Activity E,9
Activity CL,7
Activity P,9
Activity AO,8
Activity Q,9
Activity CJ,7
Activity AM,8
Activity F,9
Activity CS,7
Activity AN,8
Activity T,9
Activity AP,8
Activity Z,9
Activity CU,7
Activity AQ,8
Activity AA,9
Activity CW,7
Activity U,9
Activity CV,7
Activity AL,8
Activity AF,9
Activity CX,7
Activity AG,8
Activity AI,9
Activity CT,7
Activity B,8
Activity AJ,9
Activity CY,7
Activity AH,9
Activity B,7
Activity AK,9
Activity AM,9
Activity AP,9
Activity AQ,9
Activity AN,9
Activity AO,9
Activity AL,9
Activity AG,9
Activity B,9
Activity A,10
Activity C,10
Activity D,10
Activity B,10
Activity A,11
Activity C,11
Activity D,11
Activity B,11
Activity A,12
Activity C,12
Activity D,12
Activity B,12
Activity A,13
Activity E,13
Activity G,13
Activity J,13
Activity I,13
Activity M,13
Activity K,13
Activity L,13
Activity A,14
Activity H,13
Activity C,14
Activity F,13
Activity D,14
Activity T,13
Activity B,14
Activity Z,13
Activity AA,13
Activity U,13
Activity AF,13
Activity AH,13
Activity AI,13
Activity AJ,13
Activity AK,13
Activity AM,13
Activity AO,13
Activity AP,13
Activity AN,13
Activity AQ,13
Activity AL,13
Activity AG,13
Activity B,13
Activity A,15
Activity C,15
Activity D,15
Activity B,15
Activity A,16
Activity AR,16
Activity BV,16
Activity CH,16
Activity BZ,16
Activity BX,16
Activity CA,16
Activity BY,16
Activity CF,16
Activity CG,16
Activity CC,16
Activity CE,16
Activity CD,16
Activity CB,16
Activity BW,16
Activity AS,16
Activity CI,16
Activity CK,16
Activity CQ,16
Activity CR,16
Activity CN,16
Activity CO,16
Activity CP,16
Activity CM,16
Activity CL,16
Activity CJ,16
Activity CS,16
Activity CU,16
Activity CW,16
Activity CX,16
Activity CV,16
Activity CT,16
Activity CY,16
Activity B,16
Activity A,17
Activity AR,17
Activity AX,17
Activity BA,17
Activity AZ,17
Activity AY,17
Activity BB,17
Activity BF,17
Activity BH,17
Activity BG,17
Activity BD,17
Activity BE,17
Activity BC,17
Activity AS,17
Activity CI,17
Activity CQ,17
Activity CR,17
Activity CK,17
Activity CM,17
Activity CO,17
Activity CP,17
Activity CN,17
Activity CL,17
Activity CJ,17
Activity CS,17
Activity CU,17
Activity CV,17
Activity CW,17
Activity CX,17
Activity CT,17
Activity CY,17
Activity B,17
Activity A,18
Activity E,18
Activity R,18
Activity S,18
Activity A,19
Activity F,18
Activity AR,19
Activity T,18
Activity AT,19
Activity A,20
Activity W,18
Activity AU,19
Activity AR,20
Activity X,18
Activity AV,19
Activity AX,20
Activity U,18
Activity AS,19
Activity AF,18
Activity CI,19
Activity BA,20
Activity AZ,20
Activity AI,18
Activity CK,19
Activity AJ,18
Activity AY,20
Activity AH,18
Activity CP,19
Activity BB,20
Activity AK,18
Activity CQ,19
Activity CM,19
Activity BG,20
Activity AP,18
Activity CR,19
Activity BD,20
Activity AO,18
Activity CO,19
Activity BF,20
Activity AQ,18
Activity CN,19
Activity BH,20
Activity AN,18
Activity BE,20
Activity AM,18
Activity CL,19
Activity BC,20
Activity AL,18
Activity CJ,19
Activity AS,20
Activity CS,19
Activity CI,20
Activity AG,18
Activity B,18
Activity CU,19
Activity CQ,20
Activity CW,19
Activity CK,20
Activity CX,19
Activity CR,20
Activity CV,19
Activity CM,20
Activity CT,19
Activity CO,20
Activity CY,19
Activity CP,20
Activity B,19
Activity CN,20
Activity CL,20
Activity CJ,20
Activity CS,20
Activity CU,20
Activity A,21
Activity CX,20
Activity C,21
Activity CW,20
Activity D,21
Activity CV,20
Activity B,21
Activity CT,20
Activity CY,20
Activity B,20
Activity A,22
Activity C,22
Activity D,22
Activity B,22
Activity A,23
Activity T,23
Activity E,23
Activity N,23
Activity O,23
Activity F,23
Activity AB,23
Activity AE,23
Activity AD,23
Activity AC,23
Activity U,23
Activity AF,23
Activity AI,23
Activity AH,23
Activity AJ,23
Activity AK,23
Activity AP,23
Activity AQ,23
Activity AN,23
Activity AO,23
Activity AM,23
Activity AL,23
Activity AG,23
Activity B,23
Activity D,24
Activity A,25
Activity B,24
Activity E,25
Activity A,24
Activity P,25
Activity C,24
Activity Q,25
Activity F,25
Activity T,25
Activity Y,25
Activity U,25
Activity AF,25
Activity AI,25
Activity AJ,25
Activity AK,25
Activity AN,25
Activity AO,25
Activity AP,25
Activity AH,25
Activity AQ,25
Activity AM,25
Activity AL,25
Activity AG,25
Activity B,25
Activity A,26
Activity AR,26
Activity AX,26
Activity AZ,26
Activity BA,26
Activity AY,26
Activity BB,26
Activity BH,26
Activity BG,26
Activity BE,26
Activity BF,26
Activity BD,26
Activity BC,26
Activity AS,26
Activity A,27
Activity CI,26
Activity AR,27
Activity BI,27
Activity CQ,26
Activity CR,26
Activity BO,27
Activity CK,26
Activity BL,27
Activity BP,27
Activity CM,26
Activity BK,27
Activity CP,26
Activity BN,27
Activity CO,26
Activity BM,27
Activity CN,26
Activity BJ,27
Activity CL,26
Activity BQ,27
Activity CJ,26
Activity BS,27
Activity CS,26
Activity BT,27
Activity BU,27
Activity CW,26
Activity CX,26
Activity A,28
Activity BR,27
Activity CV,26
Activity AR,28
Activity AS,27
Activity CU,26
Activity AX,28
Activity CI,27
Activity CT,26
Activity AZ,28
Activity CK,27
Activity CY,26
Activity BA,28
Activity CQ,27
Activity B,26
Activity CR,27
Activity AY,28
Activity BB,28
Activity CM,27
Activity CN,27
Activity BD,28
Activity CO,27
Activity BE,28
Activity CP,27
Activity BH,28
Activity BF,28
Activity CL,27
Activity BG,28
Activity CJ,27
Activity BC,28
Activity CS,27
Activity AS,28
Activity CI,28
Activity CV,27
Activity CW,27
Activity CK,28
Activity CU,27
Activity CQ,28
Activity CX,27
Activity CR,28
Activity CT,27
Activity CN,28
Activity CY,27
Activity CO,28
Activity B,27
Activity CP,28
Activity CM,28
Activity CL,28
Activity CJ,28
Activity CS,28
Activity A,29
Activity E,29
Activity CV,28
Activity N,29
Activity CX,28
Activity O,29
Activity CU,28
Activity F,29
Activity CW,28
Activity T,29
Activity Y,29
Activity CT,28
Activity U,29
Activity CY,28
Activity AF,29
Activity B,28
Activity A,30
Activity E,30
Activity AI,29
Activity R,30
Activity AJ,29
Activity S,30
Activity AK,29
Activity F,30
Activity T,30
Activity AM,29
Activity V,30
Activity AH,29
Activity U,30
Activity AP,29
Activity AF,30
Activity AQ,29
Activity AO,29
Activity AI,30
Activity AN,29
Activity AH,30
Activity AJ,30
Activity AL,29
Activity AK,30
Activity AG,29
Activity AM,30
Activity B,29
Activity AN,30
Activity AQ,30
Activity AO,30
Activity AP,30
Activity AL,30
Activity AG,30
Activity B,30
Activity A,31
Activity AR,31
Activity AT,31
Activity AU,31
Activity AV,31
Activity AS,31
Activity CI,31
Activity CQ,31
Activity CK,31
Activity CM,31
Activity CP,31
Activity A,32
Activity CR,31
Activity E,32
Activity CN,31
Activity P,32
Activity CO,31
Activity Q,32
Activity F,32
Activity CL,31
Activity T,32
Activity Y,32
Activity CJ,31
Activity U,32
Activity CS,31
Activity AF,32
Activity CX,31
Activity AI,32
Activity CU,31
Activity AJ,32
Activity CV,31
Activity AH,32
Activity CW,31
Activity AK,32
Activity A,33
Activity CT,31
Activity AP,32
Activity C,33
Activity CY,31
Activity AO,32
Activity D,33
Activity B,31
Activity AQ,32
Activity B,33
Activity A,34
Activity AN,32
Activity C,34
Activity A,35
Activity AM,32
Activity D,34
Activity C,35
Activity B,34
Activity D,35
Activity AL,32
Activity A,36
Activity B,35
Activity E,36
Activity AG,32
Activity R,36
Activity B,32
Activity S,36
Activity F,36
Activity T,36
Activity AB,36
Activity AD,36
Activity A,37
Activity AE,36
Activity E,37
Activity P,37
Activity AC,36
Activity Q,37
Activity U,36
Activity F,37
Activity AF,36
Activity T,37
Activity AB,37
Activity AI,36
Activity AH,36
Activity AE,37
Activity AJ,36
Activity AD,37
Activity AK,36
Activity AC,37
Activity AO,36
Activity U,37
Activity AN,36
Activity AF,37
Activity AP,36
Activity AM,36
Activity AH,37
Activity AQ,36
Activity AI,37
Activity AJ,37
Activity AL,36
Activity AK,37
Activity AG,36
Activity AO,37
Activity B,36
Activity AP,37
Activity AM,37
Activity AN,37
Activity AQ,37
Activity A,38
Activity AL,37
Activity E,38
Activity P,38
Activity AG,37
Activity Q,38
Activity B,37
Activity F,38
Activity T,38
Activity Y,38
Activity U,38
Activity AF,38
Activity AI,38
Activity AJ,38
Activity AK,38
Activity AH,38
Activity AP,38
Activity AN,38
Activity AO,38
Activity AM,38
Activity AQ,38
Activity AL,38
Activity AG,38
Activity A,39
Activity B,38
Activity C,39
Activity D,39
Activity B,39
Activity A,40
Activity E,40
Activity R,40
Activity S,40
Activity F,40
Activity T,40
Activity V,40
Activity U,40
Activity AF,40
Activity AH,40
Activity AI,40
Activity AJ,40
Activity AK,40
Activity AM,40
Activity AN,40
Activity AQ,40
Activity AP,40
Activity AO,40
Activity AL,40
Activity AG,40
Activity B,40
Activity A,41
Activity C,41
Activity D,41
Activity B,41
Activity A,42
Activity E,42
Activity R,42
Activity S,42
Activity F,42
Activity T,42
Activity Z,42
Activity AA,42
Activity U,42
Activity AF,42
Activity AH,42
Activity AI,42
Activity AJ,42
Activity A,43
Activity AK,42
Activity C,43
Activity D,43
Activity AO,42
Activity B,43
Activity AQ,42
Activity AN,42
Activity AP,42
Activity AM,42
Activity AL,42
Activity AG,42
Activity B,42
Activity A,44
Activity AR,44
Activity AX,44
Activity BA,44
Activity AZ,44
Activity AY,44
Activity BB,44
Activity BG,44
Activity BH,44
Activity BD,44
Activity BE,44
Activity BF,44
Activity BC,44
Activity AS,44
Activity CI,44
Activity CQ,44
Activity CR,44
Activity CK,44
Activity CO,44
Activity CM,44
Activity CP,44
Activity CN,44
Activity CL,44
Activity CJ,44
Activity CS,44
Activity CX,44
Activity CU,44
Activity CV,44
Activity CW,44
Activity A,45
Activity E,45
Activity CT,44
Activity P,45
Activity CY,44
Activity Q,45
Activity A,46
Activity B,44
Activity F,45
Activity AR,46
Activity T,45
Activity AT,46
Activity V,45
Activity AU,46
Activity U,45
Activity AV,46
Activity AF,45
Activity AS,46
Activity CI,46
Activity AI,45
Activity AH,45
Activity CK,46
Activity AJ,45
Activity CQ,46
Activity AK,45
Activity CP,46
Activity AM,45
Activity CR,46
Activity AP,45
Activity CN,46
Activity AN,45
Activity CM,46
Activity AQ,45
Activity CO,46
Activity AO,45
Activity CL,46
Activity AL,45
Activity CJ,46
Activity AG,45
Activity CS,46
Activity B,45
Activity CU,46
Activity CV,46
Activity CW,46
Activity CX,46
Activity CT,46
Activity CY,46
Activity B,46
Activity A,47
Activity AR,47
Activity BV,47
Activity BX,47
Activity BY,47
Activity CA,47
Activity CH,47
Activity BZ,47
Activity CD,47
Activity CG,47
Activity CF,47
Activity CC,47
Activity CE,47
Activity CB,47
Activity A,48
Activity BW,47
Activity C,48
Activity AS,47
Activity D,48
Activity CI,47
Activity B,48
Activity CQ,47
Activity CK,47
Activity CM,47
Activity CP,47
Activity CO,47
Activity CN,47
Activity CR,47
Activity CL,47
Activity A,49
Activity C,49
Activity CJ,47
Activity D,49
Activity CS,47
Activity B,49
Activity CX,47
Activity CV,47
Activity CW,47
Activity A,50
Activity CU,47
Activity E,50
Activity P,50
Activity CT,47
Activity Q,50
Activity CY,47
Activity F,50
Activity B,47
Activity T,50
Activity Z,50
Activity AA,50
Activity U,50
Activity AF,50
Activity AI,50
Activity AJ,50
Activity AH,50
Activity AK,50
Activity AM,50
Activity AP,50
Activity AQ,50
Activity AO,50
Activity AN,50
Activity AL,50
Activity AG,50
Activity B,50
Activity A,51
Activity C,51
Activity D,51
Activity B,51
Activity A,52
Activity AR,52
Activity BI,52
Activity A,53
Activity C,53
Activity BK,52
Activity D,53
Activity BO,52
Activity B,53
Activity BN,52
Activity BM,52
Activity BP,52
Activity BL,52
Activity BJ,52
Activity BQ,52
Activity A,54
Activity BS,52
Activity C,54
Activity BU,52
Activity D,54
Activity BT,52
Activity B,54
Activity A,55
Activity E,55
Activity BR,52
Activity P,55
Activity AS,52
Activity Q,55
Activity CI,52
Activity F,55
Activity T,55
Activity CQ,52
Activity Z,55
Activity CK,52
Activity AA,55
Activity U,55
Activity CN,52
Activity AF,55
Activity CM,52
Activity CO,52
Activity AI,55
Activity CP,52
Activity AH,55
Activity CR,52
Activity AJ,55
Activity AK,55
Activity CL,52
Activity AP,55
Activity CJ,52
Activity AN,55
Activity CS,52
Activity AQ,55
Activity AO,55
Activity CV,52
Activity AM,55
Activity CU,52
Activity CX,52
Activity AL,55
Activity CW,52
Activity AG,55
Activity CT,52
Activity B,55
Activity CY,52
Activity B,52
Activity A,56
Activity AR,56
Activity BV,56
Activity BX,56
Activity BZ,56
Activity CH,56
Activity CA,56
Activity BY,56
Activity CF,56
Activity CG,56
Activity CD,56
Activity CC,56
Activity CE,56
Activity CB,56
Activity BW,56
Activity AS,56
Activity CI,56
Activity CQ,56
Activity CR,56
Activity CK,56
Activity CO,56
Activity CN,56
Activity CM,56
Activity CP,56
Activity CL,56
Activity A,57
Activity AR,57
Activity CJ,56
Activity BV,57
Activity CS,56
Activity BX,57
Activity CU,56
Activity BY,57
Activity CX,56
Activity CH,57
Activity CV,56
Activity CA,57
Activity CW,56
Activity CF,57
Activity CT,56
Activity CD,57
Activity CY,56
Activity BZ,57
Activity B,56
Activity CE,57
Activity CG,57
Activity CC,57
Activity CB,57
Activity BW,57
Activity AS,57
Activity CI,57
Activity CQ,57
Activity CK,57
Activity CO,57
Activity CM,57
Activity CR,57
Activity CP,57
Activity CN,57
Activity CL,57
Activity CJ,57
Activity CS,57
Activity CV,57
Activity CU,57
Activity CW,57
Activity CX,57
Activity CT,57
Activity CY,57
Activity B,57
Activity A,58
Activity C,58
Activity D,58
Activity B,58
Activity A,59
Activity E,59
Activity N,59
Activity O,59
Activity F,59
Activity T,59
Activity AB,59
Activity AE,59
Activity AD,59
Activity AC,59
Activity U,59
Activity AF,59
Activity AI,59
Activity AH,59
Activity A,60
Activity AJ,59
Activity E,60
Activity AK,59
Activity P,60
Activity Q,60
Activity AQ,59
Activity F,60
Activity AM,59
Activity T,60
Activity AP,59
Activity A,61
Activity Z,60
Activity AO,59
Activity E,61
Activity AA,60
Activity AN,59
Activity R,61
Activity U,60
Activity S,61
Activity AF,60
Activity AL,59
Activity F,61
Activity T,61
Activity AH,60
Activity AG,59
Activity AB,61
Activity AI,60
Activity B,59
Activity AJ,60
Activity A,62
Activity AD,61
Activity AK,60
Activity C,62
Activity AE,61
Activity D,62
Activity AQ,60
Activity B,62
Activity AC,61
Activity AO,60
Activity U,61
Activity AN,60
Activity AF,61
Activity AP,60
Activity AM,60
Activity AI,61
Activity AH,61
Activity AL,60
Activity AJ,61
Activity AK,61
Activity AG,60
Activity B,60
Activity AN,61
Activity AQ,61
Activity AM,61
Activity AO,61
Activity AP,61
Activity AL,61
Activity AG,61
Activity B,61
Activity A,63
Activity E,63
Activity G,63
Activity L,63
Activity M,63
Activity I,63
Activity K,63
Activity J,63
Activity H,63
Activity F,63
Activity T,63
Activity V,63
Activity U,63
Activity AF,63
Activity AH,63
Activity C,64
Activity AI,63
Activity D,64
Activity AJ,63
Activity A,64
Activity AK,63
Activity B,64
Activity AQ,63
Activity AO,63
Activity AN,63
Activity AP,63
Activity AM,63
Activity AL,63
Activity AG,63
Activity B,63
Activity A,65
Activity E,65
Activity G,65
Activity K,65
Activity I,65
Activity M,65
Activity L,65
Activity J,65
Activity H,65
Activity F,65
Activity A,66
Activity T,65
Activity C,66
Activity Z,65
Activity D,66
Activity AA,65
Activity B,66
Activity U,65
Activity AF,65
Activity AH,65
Activity AI,65
Activity AJ,65
Activity AK,65
Activity AM,65
Activity AN,65
Activity AQ,65
Activity AO,65
Activity AP,65
Activity AL,65
Activity AG,65
Activity B,65
Activity A,67
Activity C,67
Activity D,67
Activity B,67
Activity A,68
Activity C,68
Activity D,68
Activity B,68
Activity A,69
Activity E,69
Activity G,69
Activity J,69
Activity K,69
Activity M,69
Activity I,69
Activity V,69
Activity L,69
Activity H,69
Activity F,69
Activity T,69
Activity U,69
Activity AF,69
Activity AI,69
Activity AH,69
Activity AJ,69
Activity AK,69
Activity AN,69
Activity AO,69
Activity AP,69
Activity AM,69
Activity AQ,69
Activity AL,69
Activity AG,69
Activity B,69
Activity A,70
Activity C,70
Activity D,70
Activity B,70
Activity A,71
Activity C,71
Activity D,71
Activity B,71
Activity A,72
Activity E,72
Activity G,72
