concept:name,case:concept:name
A,0
A,1
D,0
A,2
D,1
F,0
A,3
D,2
F,1
A,4
E,0
D,3
F,2
A,5
G,0
E,1
B,4
A,6
F,3
E,2
D,5
A,7
G,1
C,4
H,0
B,6
E,3
A,8
F,5
G,2
I,1
A,4
D,7
A,9
C,6
G,3
D,8
H,2
E,5
F,7
D,4
J,1
A,10
D,9
A,6
F,8
H,3
A,11
E,7
F,4
G,5
K,1
D,10
F,9
A,12
B,6
E,8
D,11
E,4
M,1
G,7
I,5
F,10
A,13
E,9
C,6
B,12
G,8
A,14
F,11
G,4
D,13
N,1
I,7
J,5
E,10
A,6
G,9
A,15
C,12
H,8
E,11
H,4
D,14
L,5
A,16
J,7
G,10
F,13
A,12
H,9
D,15
B,6
G,11
A,17
F,14
M,5
H,10
E,13
K,7
D,16
D,12
A,18
F,15
C,6
H,11
E,14
D,17
N,5
F,16
A,19
G,13
M,7
F,12
A,6
E,15
B,18
A,20
F,17
E,16
H,13
D,19
G,14
N,7
B,6
A,21
G,15
C,18
B,20
E,17
G,16
F,19
I,14
C,6
A,22
D,21
H,15
A,18
A,23
C,20
G,17
I,16
A,6
E,19
B,22
J,14
F,21
A,24
B,18
H,17
D,23
A,20
D,6
J,16
G,19
A,25
L,14
C,22
B,24
E,21
C,18
F,23
A,26
F,6
B,20
I,19
G,21
K,16
D,25
A,22
C,24
M,14
A,27
B,26
E,6
A,18
E,23
C,20
A,24
M,16
J,19
F,25
D,22
O,14
I,21
D,27
A,29
C,26
G,23
D,18
E,25
K,19
G,6
N,16
D,24
A,20
F,22
J,21
A,30
F,27
H,23
G,25
D,29
I,6
A,26
F,18
M,19
E,22
F,24
L,21
A,31
B,20
D,30
H,25
E,27
E,18
F,29
A,32
B,26
M,21
G,22
J,6
B,31
N,19
E,24
C,20
E,28
A,33
G,27
B,32
F,30
G,18
E,29
N,21
K,6
C,26
I,22
G,24
C,31
A,34
A,20
G,28
B,33
E,30
C,32
H,27
G,29
A,35
I,18
B,20
A,26
M,6
H,24
D,34
J,22
A,31
H,28
C,33
G,30
A,36
B,35
A,32
J,18
B,26
C,20
I,29
K,22
F,34
O,6
D,31
A,37
A,33
I,30
C,35
B,36
A,38
C,26
M,22
A,20
K,18
B,32
J,29
E,34
F,31
B,37
J,30
D,33
C,36
A,35
A,39
B,20
B,38
A,26
M,18
N,22
K,29
C,32
G,34
A,40
E,31
C,37
F,33
A,36
L,30
B,39
D,35
N,18
C,20
A,41
C,38
B,26
M,29
I,34
A,32
G,31
B,40
E,33
A,37
B,36
C,39
F,35
M,30
A,42
D,41
N,29
A,20
A,38
C,26
J,34
B,32
I,31
A,43
D,42
D,37
C,40
C,36
G,33
N,30
A,39
E,35
K,34
B,20
F,41
A,44
J,31
B,38
C,32
A,26
D,43
F,37
F,42
A,36
I,33
A,45
A,40
G,35
D,26
E,41
B,44
M,34
C,20
F,43
L,31
A,32
C,38
E,42
A,46
E,37
J,33
B,36
B,45
D,40
D,32
F,26
I,35
M,31
C,44
N,34
G,41
A,20
E,43
A,38
D,46
L,33
G,42
G,37
C,36
C,45
A,48
F,40
I,41
O,31
F,32
A,44
E,26
D,38
G,43
J,35
D,20
F,46
M,33
A,49
H,42
I,37
A,36
A,45
D,48
J,41
E,40
A,50
B,44
I,43
F,20
L,35
E,46
G,26
E,32
F,38
O,33
D,49
J,37
B,36
B,45
F,48
A,51
K,41
G,40
J,43
E,20
C,44
G,32
E,38
D,50
G,46
H,26
M,35
A,52
C,45
K,37
F,49
M,41
E,48
B,51
G,20
H,40
I,32
A,53
I,46
G,38
A,44
L,43
F,50
B,52
N,35
E,49
A,45
M,37
G,48
N,41
A,54
H,20
C,51
D,53
J,32
J,46
I,38
M,43
