concept:name,case:concept:name
A,0
A,1
B,0
A,2
F,1
A,3
C,0
B,2
A,4
D,1
F,3
A,0
A,5
C,2
B,4
E,1
D,3
A,6
F,0
B,5
A,2
G,1
C,4
A,7
F,6
E,3
D,0
B,2
A,8
C,5
A,4
H,1
B,7
D,6
G,3
A,9
E,0
C,2
A,5
F,8
A,10
F,4
C,7
I,3
G,0
B,9
E,6
A,2
F,5
A,11
D,8
J,3
B,10
C,9
H,0
G,6
A,7
D,4
B,11
D,5
F,2
A,13
E,8
K,3
C,10
A,9
I,6
F,7
E,4
C,11
A,14
E,5
D,2
B,13
G,8
M,3
A,10
F,9
G,4
D,7
A,15
A,11
J,6
G,5
E,2
B,14
A,16
C,13
H,8
D,9
B,10
B,15
B,11
O,3
H,4
E,7
L,6
A,17
G,2
C,14
H,5
F,16
A,13
E,9
C,11
A,18
C,15
G,7
C,10
F,17
H,2
M,6
A,14
D,16
A,19
B,13
A,11
G,9
I,12
A,15
I,7
F,18
A,10
D,17
A,20
N,6
B,11
B,14
B,19
E,16
I,9
C,13
B,15
J,12
D,18
B,10
A,21
E,17
J,7
F,20
C,14
C,11
C,19
A,22
J,9
G,16
A,13
C,15
E,18
L,12
C,10
F,21
K,7
G,17
A,23
A,11
D,20
A,14
B,22
A,19
H,16
G,18
L,9
B,13
A,15
A,10
A,24
M,12
F,23
D,21
M,7
B,11
I,17
E,20
B,19
C,22
F,14
I,18
C,13
N,12
B,15
B,24
M,9
F,10
D,23
O,7
E,21
C,11
A,26
J,17
C,19
A,22
G,20
A,13
C,24
A,27
J,18
D,10
C,15
N,9
G,21
E,23
A,11
B,26
L,17
B,22
A,19
H,20
A,28
B,13
F,27
A,24
G,23
L,18
B,11
A,15
E,10
C,26
H,21
A,29
M,17
C,22
F,19
B,28
C,13
B,24
A,30
I,23
M,18
B,15
A,26
D,27
C,11
N,17
F,29
G,10
A,22
D,19
A,31
C,28
C,24
B,30
A,13
N,18
J,23
E,27
C,15
D,29
A,11
F,26
I,10
A,32
F,31
E,19
B,22
A,28
A,24
A,33
K,23
A,15
B,13
C,30
G,27
F,11
E,29
D,26
J,10
D,31
C,22
G,19
B,32
A,34
F,28
F,24
E,25
M,23
F,33
D,11
K,10
C,13
E,26
B,15
I,27
A,30
A,35
C,32
G,29
A,22
E,31
I,19
D,28
F,34
D,24
G,25
N,23
G,26
A,36
M,10
E,11
A,13
D,33
J,27
B,30
C,15
B,35
A,32
H,29
B,22
J,19
G,31
E,28
D,34
A,37
I,25
E,24
N,10
H,26
C,30
B,13
B,36
G,11
L,27
A,15
F,32
C,35
A,38
K,19
E,34
G,28
H,31
F,37
C,22
J,25
H,11
G,24
A,30
A,39
C,13
C,36
M,27
B,38
D,32
B,15
A,35
G,34
D,37
M,19
A,22
H,28
A,40
L,25
H,24
B,30
F,39
A,36
N,27
E,32
A,13
A,41
C,38
F,35
O,19
I,34
C,15
B,40
E,37
C,30
F,22
M,25
A,42
D,39
B,36
F,13
B,41
A,38
G,32
J,34
D,35
G,37
A,15
A,43
A,30
C,40
D,22
N,25
C,36
E,39
I,32
L,34
D,13
F,42
F,38
C,41
A,44
E,35
B,15
I,37
A,40
F,43
E,22
B,30
A,45
D,38
A,36
G,39
A,41
E,13
B,44
J,32
M,34
G,35
D,42
C,15
A,46
J,37
B,40
D,43
C,30
G,22
E,38
I,39
B,41
F,45
F,36
C,44
G,13
L,32
A,47
H,35
E,42
O,34
K,37
A,15
C,40
F,46
E,43
J,39
A,30
M,32
I,22
A,48
G,38
D,36
D,45
C,41
I,13
A,44
F,47
G,42
F,15
A,40
M,37
A,49
D,46
H,38
F,30
J,22
L,39
O,32
G,43
A,41
E,45
J,13
F,48
E,36
B,44
D,47
