concept:name,case:concept:name
A,0
A,1
D,0
A,2
D,1
A,3
F,0
B,2
F,1
A,4
E,0
D,3
C,2
A,5
B,4
E,1
F,3
G,0
A,6
D,5
A,2
A,7
C,4
E,3
G,1
H,0
B,6
B,2
A,8
F,5
A,4
D,7
G,3
A,9
H,1
C,6
C,2
E,5
B,8
D,4
F,7
A,10
I,3
B,9
A,6
A,2
C,8
G,5
A,11
B,10
F,4
J,3
E,7
C,9
A,12
D,6
B,11
B,2
A,8
I,5
C,10
A,13
L,3
A,9
E,4
G,7
D,12
F,6
C,11
A,14
J,5
C,2
A,10
D,8
M,3
B,9
D,13
I,7
G,4
A,15
F,12
E,6
A,2
A,11
K,5
D,14
O,3
C,9
D,10
A,16
F,8
F,13
J,7
B,15
H,4
E,12
G,6
B,11
M,5
A,17
D,2
A,9
F,10
F,14
D,16
E,13
E,8
C,15
L,7
A,18
G,12
C,11
H,6
O,5
F,2
E,10
B,17
G,13
F,16
B,9
A,19
G,8
M,7
A,15
D,18
I,12
A,11
A,20
E,2
G,10
C,9
I,13
C,17
E,16
D,19
H,8
O,7
F,18
A,21
D,15
J,12
B,20
D,11
G,2
H,10
A,9
A,17
G,16
J,13
A,22
F,19
F,15
E,18
B,21
L,12
H,2
A,23
D,9
C,20
D,17
F,11
K,13
D,22
I,16
E,19
C,21
E,15
G,18
A,24
M,12
E,11
D,23
F,9
F,17
A,20
M,13
F,22
J,16
G,19
A,25
G,15
A,21
I,18
G,11
O,12
B,24
F,23
O,13
A,26
E,17
E,22
B,20
D,25
H,19
E,9
K,16
I,15
A,27
D,21
J,18
I,11
B,26
C,24
G,22
G,17
E,23
C,20
G,9
F,25
M,16
A,28
J,15
F,21
C,26
J,11
B,27
I,17
L,18
A,24
A,29
I,22
A,20
H,9
N,16
G,23
E,25
D,28
E,21
K,11
A,26
K,15
A,30
D,24
C,27
J,17
J,22
M,18
B,29
G,25
I,23
F,28
B,20
A,31
G,21
B,26
M,11
M,15
F,24
B,30
L,17
A,27
L,22
N,18
A,32
J,23
I,25
E,28
C,29
C,20
D,31
H,21
N,15
A,33
C,26
O,11
C,30
E,24
M,17
D,32
D,27
M,22
K,23
G,28
J,25
A,29
F,31
A,34
A,20
A,26
G,24
A,30
B,33
O,22
F,27
O,17
F,32
M,23
L,25
D,29
I,28
B,34
E,31
D,20
B,26
D,30
A,36
I,24
E,27
C,33
F,29
E,32
O,23
M,25
C,34
J,28
A,37
G,31
F,20
D,36
F,30
J,24
C,26
A,33
G,27
G,32
E,29
A,38
A,34
L,28
N,25
H,31
B,37
K,24
A,26
A,39
E,20
I,27
B,33
F,36
E,30
D,38
I,32
E,35
M,28
D,34
G,29
C,37
A,40
D,39
M,24
G,20
J,27
G,30
D,26
C,33
E,36
F,38
G,35
A,41
I,29
J,32
F,34
N,28
A,37
B,40
F,39
A,42
O,24
I,30
K,27
I,20
F,26
G,36
H,35
E,38
D,41
A,33
J,29
E,34
L,32
D,37
A,43
C,40
E,39
J,30
D,42
J,20
M,27
E,26
H,36
G,38
A,44
G,34
F,41
B,33
L,29
M,32
F,37
A,40
F,42
D,43
L,30
A,45
G,26
G,39
L,20
N,27
H,38
C,33
B,44
M,29
E,41
H,34
O,32
A,46
E,37
I,26
D,40
E,42
D,45
F,43
M,30
H,39
M,20
A,33
C,44
A,47
O,29
G,37
G,41
D,46
F,45
E,43
F,40
A,48
J,26
G,42
A,44
D,33
O,20
B,47
O,30
H,37
A,49
H,41
G,43
F,46
E,45
I,42
E,40
B,48
B,44
L,26
F,33
A,50
C,47
G,45
H,43
B,49
C,48
J,42
E,46
A,51
G,40
C,44
M,26
E,33
I,45
B,50
A,47
A,52
C,49
D,51
G,46
A,48
I,40
K,42
