concept:name,case:concept:name
A,0
A,1
F,0
A,2
F,1
A,3
D,0
B,2
D,1
F,3
E,0
C,2
A,5
E,1
G,0
A,6
D,3
B,5
G,1
A,2
I,0
F,6
E,3
C,5
A,8
I,1
B,2
J,0
D,6
A,9
A,5
G,3
C,2
J,1
B,8
A,10
L,0
E,6
B,9
A,2
K,1
F,5
I,3
A,11
C,8
B,10
C,9
M,0
A,12
G,6
M,1
B,11
B,2
D,5
J,3
A,9
A,4
C,10
A,8
A,13
N,0
B,12
H,6
O,1
C,2
C,11
K,3
E,5
A,14
F,9
B,13
A,10
F,4
B,8
A,15
C,12
A,11
G,5
A,2
E,7
M,3
B,14
F,10
C,13
D,9
A,16
C,8
D,4
F,15
A,12
F,11
G,7
C,14
A,13
A,17
I,5
N,3
F,2
D,10
E,9
A,8
B,16
E,4
D,15
A,18
D,11
B,12
J,5
F,17
I,7
F,13
A,14
G,9
D,2
E,10
A,19
B,8
C,16
F,18
D,13
E,15
C,12
E,11
G,4
K,5
D,17
A,20
J,7
B,14
G,10
B,19
E,2
I,9
C,8
A,16
E,13
A,12
H,4
G,15
D,18
G,11
E,17
B,20
K,7
M,5
I,10
C,14
J,9
A,8
C,19
A,22
B,16
G,2
I,15
I,11
G,13
F,12
G,17
E,18
C,20
O,5
J,10
C,16
M,7
A,14
B,22
A,19
B,8
L,9
H,2
J,15
A,24
I,17
J,11
D,12
H,13
A,20
G,18
L,10
O,7
F,14
A,16
B,19
A,25
C,22
M,9
C,8
K,15
E,12
F,24
J,17
K,11
A,26
B,20
H,18
B,25
C,19
D,14
M,10
A,22
B,16
N,9
A,8
G,12
A,27
M,15
K,17
D,24
M,11
C,20
F,26
C,25
C,16
N,10
E,14
A,19
I,12
B,8
F,27
E,24
N,15
M,17
N,11
A,20
A,29
F,23
D,26
A,25
A,16
E,21
G,14
F,19
O,17
J,12
A,30
C,8
D,27
G,24
F,20
D,23
B,29
E,26
B,25
G,21
A,31
B,16
I,14
D,19
L,12
F,30
A,8
E,27
H,24
D,20
C,29
E,28
A,32
E,23
G,26
I,21
C,25
B,31
C,16
E,19
J,14
D,30
M,12
G,27
G,28
B,8
A,29
H,26
F,32
G,23
E,20
C,31
G,19
A,25
A,34
J,21
A,16
C,8
F,29
E,30
K,14
I,27
H,28
O,12
D,32
H,23
A,35
G,20
A,31
B,34
L,21
H,19
B,25
F,16
A,36
A,8
D,29
J,27
G,30
M,14
B,35
E,32
I,20
F,31
M,21
C,34
A,37
C,25
D,16
F,8
B,36
E,29
K,27
H,30
C,35
J,20
O,14
G,32
A,38
D,31
O,21
A,25
B,37
A,34
E,16
G,29
D,8
C,36
A,39
M,27
A,35
K,20
I,32
B,38
E,31
C,37
F,25
A,40
B,34
I,33
G,16
A,36
E,8
B,39
H,29
M,20
O,27
B,35
A,41
C,38
G,31
J,32
F,40
D,25
J,33
A,37
I,16
C,34
A,42
B,36
C,39
O,20
C,35
G,8
B,41
H,31
L,33
A,38
D,40
K,32
E,25
A,43
B,37
A,34
J,16
F,42
A,35
I,8
A,39
C,36
A,44
M,33
E,40
C,41
M,32
B,38
G,25
B,43
C,37
F,34
D,42
K,16
A,45
J,8
F,35
A,36
B,44
F,39
O,33
O,32
G,40
A,41
H,25
C,38
A,46
C,43
A,37
D,34
E,42
L,8
M,16
C,44
F,45
D,35
D,39
B,36
A,47
H,40
B,41
A,38
B,46
A,43
B,37
E,34
A,48
O,16
D,45
A,44
G,42
C,36
E,39
B,47
E,35
M,8
C,46
C,41
B,38
A,49
C,37
F,48
B,43
G,34
A,36
G,39
G,35
O,8
B,44
A,41
C,47
H,42
E,45
C,38
A,46
F,49
A,37
H,34
C,43
A,51
D,48
F,36
F,41
H,35
I,39
