concept:name,case:concept:name
A,0
A,1
D,0
A,2
B,1
A,3
F,0
D,2
A,4
C,1
B,3
E,0
F,2
A,5
A,1
B,4
A,6
C,3
E,2
G,0
B,5
B,1
A,7
C,4
D,6
G,2
I,0
A,3
A,8
C,5
C,1
B,7
A,4
F,6
A,9
H,2
J,0
B,3
A,5
B,8
C,7
E,6
A,10
A,1
B,4
L,0
C,3
D,9
B,5
A,11
C,8
A,7
B,10
B,1
G,6
C,4
A,12
M,0
A,3
C,5
F,9
D,11
D,7
C,10
A,8
H,6
A,13
C,1
A,4
B,12
N,0
E,9
D,3
A,5
A,14
F,11
F,7
D,8
A,1
A,10
D,13
B,4
C,12
A,15
F,3
E,11
D,5
E,7
F,8
G,9
B,1
D,14
D,10
A,16
F,13
A,12
C,4
B,15
E,3
G,11
A,17
H,9
F,14
C,1
F,5
F,10
G,7
E,13
D,16
B,12
A,18
A,4
G,3
C,15
H,11
E,10
D,17
E,14
I,7
E,5
A,1
G,13
F,16
C,12
B,18
B,4
H,3
A,15
A,20
G,14
G,10
J,7
F,17
D,1
I,13
G,5
A,12
E,16
C,4
C,18
A,21
B,15
F,1
I,14
D,20
H,10
J,13
K,7
A,22
E,17
B,12
H,5
G,16
A,4
A,18
D,21
C,15
A,23
E,1
F,20
M,7
J,14
G,17
K,13
D,22
D,4
I,16
C,12
D,18
A,24
F,21
A,15
B,23
G,1
O,7
I,17
E,20
F,22
A,25
L,14
F,4
M,13
J,16
A,12
F,18
G,20
B,24
E,21
C,23
I,1
D,15
A,26
J,17
D,25
E,22
N,13
M,14
L,16
E,4
E,18
A,27
I,20
I,19
A,23
B,12
G,21
F,15
C,24
D,26
J,1
F,25
K,17
G,22
N,14
A,28
J,19
M,16
G,4
J,20
G,18
B,27
F,26
B,23
I,21
E,15
M,17
A,24
E,25
C,12
A,29
K,1
H,22
N,16
B,28
K,19
I,4
A,30
K,20
I,18
E,26
G,15
C,27
J,21
D,24
A,12
O,17
G,25
C,23
M,1
D,29
C,28
A,31
J,4
M,19
D,30
M,20
K,21
F,24
D,12
J,18
I,15
A,27
A,32
G,26
I,25
A,23
F,29
O,1
A,28
K,4
O,19
N,20
B,31
A,33
M,21
F,30
E,24
B,32
J,15
I,26
B,27
K,18
F,12
B,23
J,25
B,28
A,34
M,4
C,31
C,32
E,30
O,21
D,33
G,24
L,15
J,26
E,12
C,27
M,18
A,35
C,23
L,25
N,4
D,34
H,24
A,31
C,28
A,36
F,33
A,32
G,12
G,30
A,27
M,15
N,18
A,23
K,26
D,35
M,25
A,37
F,34
D,31
B,32
E,33
B,27
A,28
B,36
I,12
H,30
M,26
A,38
B,23
N,15
F,35
B,37
N,25
J,12
E,34
C,27
F,31
G,33
A,39
C,32
C,36
D,28
O,26
D,38
C,23
E,35
A,40
C,37
L,12
A,27
E,31
A,32
H,33
F,28
D,39
A,36
G,34
F,38
A,41
A,23
G,35
A,37
B,40
G,31
B,32
E,38
A,42
F,39
I,34
M,12
D,36
B,27
E,28
B,41
B,23
I,35
B,37
A,43
G,38
C,40
I,31
J,34
N,12
C,32
E,39
D,42
C,27
F,36
G,28
C,41
C,23
A,44
C,37
J,35
D,43
A,32
I,38
A,40
G,39
J,31
A,45
A,41
E,36
K,34
F,42
I,28
A,27
A,37
B,44
A,23
F,43
B,32
A,46
K,35
D,45
D,40
K,31
J,38
H,39
B,41
E,42
J,28
G,36
B,27
M,34
D,37
A,47
C,44
E,43
B,23
C,32
M,35
B,46
F,45
M,31
L,28
F,40
G,42
A,48
L,38
I,36
C,41
O,34
C,27
F,37
A,32
A,44
D,47
C,46
G,43
O,35
A,49
C,23
I,42
O,31
D,48
M,28
M,38
E,40
A,41
E,45
J,36
D,44
A,27
