concept:name,case:concept:name
A,0
A,1
D,0
A,2
B,1
F,0
A,3
D,2
A,4
C,1
D,3
F,2
E,0
B,4
A,1
E,2
F,3
A,6
G,0
D,1
A,7
C,4
G,2
E,3
B,6
I,0
A,8
F,1
B,7
G,3
A,4
C,6
A,9
I,2
J,0
E,5
B,8
A,10
E,1
C,7
D,4
A,6
I,3
J,2
L,0
B,9
A,11
C,8
G,5
A,7
G,1
B,10
F,4
M,0
J,3
K,2
A,12
D,11
C,9
B,6
A,8
H,5
I,1
C,10
B,7
E,4
F,11
O,0
L,3
M,2
A,9
B,12
C,6
A,14
D,8
J,1
C,7
G,4
A,10
E,11
M,3
A,15
B,9
O,2
C,12
A,6
B,14
F,8
K,1
A,7
A,16
C,9
D,10
G,11
H,4
D,15
A,12
N,3
D,6
C,14
A,17
M,1
B,7
E,8
F,10
B,16
A,9
I,11
A,18
F,15
A,14
B,17
O,1
C,7
E,10
A,19
G,8
D,9
B,18
C,16
E,15
J,11
C,17
D,14
I,8
D,19
A,7
A,16
C,18
G,10
F,9
G,15
A,21
K,11
F,14
A,17
E,13
A,18
F,19
D,7
A,22
E,9
J,8
H,10
D,16
M,11
D,21
H,15
E,14
B,17
A,23
G,13
D,18
F,7
E,19
D,22
L,8
F,16
N,11
G,9
G,14
F,21
A,24
C,17
E,20
B,23
G,19
I,13
F,18
A,25
F,22
M,8
I,9
E,7
E,16
E,21
H,14
B,24
A,17
G,20
A,26
I,19
C,23
J,13
D,25
O,8
J,9
E,22
E,18
G,7
G,21
G,16
B,17
A,27
C,24
H,20
D,26
A,23
J,19
F,25
G,22
K,13
A,28
K,9
H,16
C,17
H,21
G,18
H,7
B,27
A,24
F,26
A,29
L,19
D,23
M,13
E,25
H,22
D,28
M,9
A,17
A,30
I,18
C,27
D,29
B,24
M,19
F,23
E,26
G,25
F,28
O,13
A,31
D,17
O,9
D,30
F,29
J,18
A,27
C,24
A,32
O,19
E,23
H,25
G,26
B,31
E,28
F,17
F,30
A,33
E,29
L,18
D,27
A,24
G,23
G,28
B,32
A,34
C,31
I,26
E,17
M,18
G,29
D,33
F,27
B,24
I,28
A,35
A,31
I,23
C,32
D,34
J,26
F,33
I,29
C,24
A,36
G,17
O,18
J,28
E,27
B,31
B,35
A,32
K,26
J,23
A,37
F,34
B,36
J,29
C,31
L,28
E,33
H,17
G,27
A,24
C,35
B,32
M,26
L,23
B,37
E,34
K,29
C,36
A,39
M,28
G,33
H,27
A,35
O,26
D,24
M,23
C,32
C,37
G,34
A,36
B,39
M,29
O,28
H,33
A,41
A,32
D,35
F,24
N,23
A,37
B,36
C,39
N,29
A,42
B,32
E,38
D,41
F,35
E,24
A,43
B,37
C,36
A,39
C,32
B,42
A,44
C,37
F,41
E,35
G,38
G,24
A,36
B,43
A,45
D,39
C,42
A,32
B,44
G,35
A,37
E,41
H,38
I,24
C,43
A,46
D,36
F,39
C,44
B,45
A,42
D,32
A,47
D,37
H,35
G,41
J,24
B,46
F,36
A,43
A,48
F,32
A,44
E,39
B,42
C,45
D,47
F,37
L,24
I,41
D,43
A,49
E,36
C,46
D,48
B,44
E,32
C,42
F,47
G,39
E,37
A,45
M,24
F,43
B,49
J,41
F,48
A,46
G,36
C,44
A,42
G,37
G,32
F,40
I,39
O,24
B,45
E,43
C,49
H,36
L,41
D,46
E,48
A,44
B,42
E,40
I,32
C,45
I,37
J,39
G,43
M,41
G,48
A,49
F,46
D,44
C,42
J,32
G,40
K,39
J,37
A,45
E,46
O,41
H,48
B,49
H,43
F,44
A,42
K,32
L,37
M,39
I,40
B,45
G,46
C,49
B,42
M,37
M,32
E,44
I,46
C,45
O,39
J,40
A,49
N,32
C,42
N,37
G,44
J,46
A,45
D,49
