concept:name,case:concept:name
A,0
A,1
B,0
B,1
C,0
A,3
A,4
C,1
A,0
D,3
A,5
B,4
A,1
F,3
D,0
A,6
D,5
A,7
C,4
B,1
E,3
F,0
B,6
F,5
A,8
A,4
B,7
C,1
G,3
C,6
A,9
E,0
B,8
E,5
B,4
A,10
A,6
A,1
H,3
G,0
D,9
C,7
C,8
G,5
A,11
C,4
D,10
B,6
A,12
A,7
I,0
A,8
D,1
F,9
B,11
A,4
I,5
A,13
C,6
F,10
E,9
D,8
B,7
D,12
J,0
F,1
A,14
J,5
D,4
C,11
D,13
A,6
E,10
F,12
A,15
C,7
G,9
F,8
L,0
D,14
E,1
L,5
F,4
F,13
A,11
A,16
B,6
G,10
E,12
D,15
A,7
M,0
E,8
F,14
A,17
G,1
M,5
D,11
E,4
E,13
D,16
C,6
G,12
H,10
A,18
O,0
F,15
D,7
G,8
B,17
E,14
F,11
G,13
G,4
H,1
N,5
A,19
F,16
H,12
A,6
A,2
D,18
E,15
C,17
F,7
H,8
A,20
E,11
I,4
G,14
H,13
B,19
E,16
B,2
D,6
A,21
F,18
G,15
A,17
D,20
E,7
G,11
J,4
H,14
C,19
G,16
A,22
F,6
H,15
D,21
C,2
E,18
B,17
G,7
A,23
F,20
I,11
A,19
K,4
D,22
E,6
A,2
F,21
A,24
C,17
G,18
B,23
H,7
J,11
D,19
M,4
F,22
A,25
A,17
B,2
G,6
D,24
E,21
F,19
A,26
E,22
C,23
N,4
K,11
D,25
C,2
I,6
D,17
G,21
F,24
A,27
E,19
D,26
G,22
A,23
M,11
A,28
A,2
F,25
E,24
H,21
J,6
F,17
B,27
G,19
F,26
A,29
I,22
O,11
D,28
E,25
D,2
G,24
L,6
E,17
C,27
E,26
H,19
J,22
B,29
A,31
G,25
I,24
F,28
F,2
G,17
A,27
M,6
G,26
A,32
E,2
C,29
K,22
J,24
E,28
B,27
B,31
H,25
N,6
I,17
A,33
H,26
D,32
G,2
A,34
A,29
E,30
M,22
G,28
K,24
C,27
C,31
D,33
J,17
A,35
F,32
G,30
B,29
O,22
H,2
B,34
A,31
M,24
I,28
A,27
K,17
F,33
D,35
C,29
A,37
H,30
B,27
C,34
B,31
J,28
O,24
M,17
F,35
A,38
D,37
A,29
C,27
C,31
L,28
A,34
A,39
N,17
D,38
D,29
F,37
A,40
M,28
A,27
A,31
D,34
B,39
A,41
F,38
E,37
F,29
D,40
B,27
D,31
O,28
A,42
F,34
D,41
C,39
E,38
G,37
E,29
F,40
A,43
F,31
C,27
D,42
E,34
A,39
A,44
F,41
G,38
G,29
I,37
E,31
E,40
A,27
D,43
A,45
F,42
G,34
E,36
E,41
D,39
D,44
I,38
J,37
H,29
A,46
G,40
B,27
G,31
B,45
F,43
E,42
I,34
G,41
F,39
A,47
G,36
D,46
F,44
L,37
J,38
I,40
C,27
I,31
C,45
A,48
E,43
G,42
H,41
J,34
I,36
E,44
B,47
E,39
M,37
F,46
K,38
J,40
J,31
A,27
A,45
G,43
I,42
B,48
K,34
G,39
C,47
A,50
J,36
G,44
M,38
E,46
N,37
K,40
D,45
B,27
K,31
A,51
I,43
A,47
C,48
J,42
I,39
M,34
B,50
G,46
L,36
H,44
A,52
O,38
M,40
F,45
J,43
C,27
A,48
M,31
D,51
D,47
J,39
K,42
C,50
H,46
O,34
M,36
E,49
B,52
N,40
L,43
B,48
A,54
E,45
A,27
F,47
N,31
F,51
L,39
M,42
N,36
A,50
A,55
G,49
D,54
C,52
C,48
B,27
M,43
G,45
E,47
M,39
E,51
O,42
B,50
H,49
F,54
D,55
A,52
A,48
N,39
A,57
O,43
C,27
G,47
H,45
G,51
C,50
A,58
F,55
B,52
E,54
B,57
B,48
I,51
A,27
A,59
A,50
