concept:name,case:concept:name
A,0
A,1
B,0
A,2
F,1
C,0
F,2
A,4
A,0
D,1
A,5
D,2
B,4
F,0
E,1
A,6
B,5
E,2
C,4
A,7
D,0
G,1
F,6
C,5
A,8
B,7
G,2
A,4
A,9
E,0
H,1
D,6
C,7
B,8
A,5
F,4
H,2
A,10
I,3
G,0
F,9
A,7
E,6
A,11
F,5
C,8
D,4
B,10
D,9
J,3
I,0
B,7
E,4
D,5
G,6
B,11
A,8
C,10
J,0
L,3
E,5
C,7
G,4
A,14
F,8
A,10
C,11
I,6
K,0
M,3
A,15
G,5
A,7
I,4
B,10
D,8
B,14
A,11
J,6
M,0
B,15
H,5
O,3
C,10
F,7
J,4
A,17
C,14
E,8
B,11
K,6
A,18
C,15
N,0
D,7
A,10
A,14
F,13
F,17
L,4
M,6
G,8
C,11
A,19
E,7
A,15
F,18
F,14
M,4
D,13
F,10
D,17
N,6
H,8
B,19
A,11
B,15
D,18
G,7
A,21
E,13
D,14
N,4
E,17
D,10
F,11
A,22
C,19
E,18
C,15
G,13
B,21
H,7
E,14
A,23
G,17
E,10
I,16
A,19
D,11
F,22
H,13
D,12
A,24
G,18
C,21
A,15
I,17
G,10
F,23
G,14
E,11
J,16
B,19
A,25
D,22
E,12
A,21
F,24
B,15
J,17
I,18
H,10
A,26
I,14
D,23
B,25
K,16
C,19
G,11
E,22
G,12
F,21
D,24
A,27
L,17
J,18
C,15
F,26
J,14
E,23
A,19
M,16
A,28
H,11
I,12
I,20
C,25
G,22
A,15
D,21
F,27
E,24
L,18
M,17
K,14
A,29
D,26
N,16
G,23
B,28
J,12
F,19
J,20
F,15
A,25
A,30
G,24
M,18
B,29
E,21
D,27
N,17
M,14
E,26
C,28
I,23
K,12
D,19
K,20
G,21
F,25
I,24
O,18
F,30
D,15
E,27
C,29
N,14
A,32
A,28
G,26
J,23
E,19
M,12
J,24
M,20
D,30
D,25
A,33
E,15
I,21
A,29
F,32
F,28
G,27
I,26
N,12
K,23
G,19
A,34
N,20
F,33
E,25
G,15
L,24
J,21
E,30
D,32
B,29
D,28
A,35
I,27
J,26
I,19
E,31
H,15
M,23
G,25
B,34
M,24
A,36
G,30
E,32
D,33
L,21
C,29
F,35
K,26
E,28
J,27
A,37
J,19
O,24
N,23
G,31
I,25
E,33
C,34
I,30
F,36
G,32
A,29
M,21
G,28
A,38
M,26
D,35
L,27
B,37
L,19
H,31
G,33
J,30
J,25
A,34
D,36
A,39
H,32
N,21
B,38
F,29
H,28
O,26
E,35
M,27
M,19
A,40
C,37
E,36
I,33
L,30
B,34
K,25
F,39
C,38
D,29
A,41
G,35
O,19
F,40
N,27
A,37
C,34
G,36
J,33
M,30
D,39
M,25
B,41
E,29
A,38
D,40
A,43
B,37
E,39
A,34
L,33
I,36
O,25
C,41
F,38
G,29
N,30
A,44
B,43
C,37
G,39
B,34
A,45
J,36
M,33
H,29
A,41
F,44
D,38
C,43
A,46
I,39
A,37
C,34
L,36
B,45
O,33
B,41
D,44
A,47
A,43
E,38
B,46
J,39
B,37
A,34
C,45
M,36
A,48
C,41
B,43
B,47
G,38
K,39
A,49
C,46
F,34
C,37
N,36
A,45
F,48
C,43
H,38
A,41
C,47
B,49
M,39
A,46
D,34
D,48
A,37
A,51
B,45
A,43
A,47
F,41
A,52
E,34
C,49
B,46
N,39
E,48
F,37
F,51
B,43
C,45
A,53
B,47
D,41
G,34
C,46
F,52
G,48
D,42
A,49
A,54
D,51
D,37
C,43
C,47
A,45
E,41
B,53
H,34
A,46
A,55
F,54
H,48
E,42
B,49
D,52
A,43
E,37
E,51
F,45
A,47
A,56
F,55
C,53
G,41
B,46
F,50
G,42
B,43
C,49
D,54
E,52
G,37
G,51
D,45
