concept:name,case:concept:name
A,0
A,1
B,0
A,2
F,1
A,3
C,0
F,2
D,1
A,4
A,0
F,3
D,2
A,5
B,4
E,1
A,6
D,3
B,0
E,2
F,5
C,4
A,7
G,1
E,3
B,6
C,0
G,2
D,5
A,8
G,3
A,4
I,1
C,6
B,7
H,2
A,9
A,0
E,5
B,8
B,4
I,3
A,10
A,6
J,1
C,7
B,9
B,0
G,5
A,11
C,4
C,8
F,6
B,10
J,3
L,1
A,7
C,0
C,9
A,12
H,5
F,11
D,6
A,8
L,3
A,13
A,4
M,1
A,0
B,7
C,10
A,9
B,12
D,11
A,14
E,6
M,3
B,8
C,7
F,4
B,13
O,1
F,0
A,10
B,9
A,15
C,12
B,14
E,11
G,6
N,3
C,8
A,16
A,7
C,13
D,0
B,10
D,4
A,12
B,15
C,9
C,14
A,17
G,11
H,6
A,8
F,16
E,4
E,0
C,15
A,13
C,10
B,12
A,18
A,9
B,17
A,14
H,11
B,8
A,19
D,16
G,4
A,10
G,0
C,12
A,15
C,17
B,18
B,14
B,9
A,20
C,8
E,16
B,19
I,0
F,10
B,15
I,4
C,14
A,21
C,18
A,12
A,17
C,9
F,20
A,8
C,19
A,22
G,16
C,15
J,0
J,4
F,21
D,10
A,14
B,12
A,18
D,20
F,17
A,9
B,22
B,8
L,0
I,16
A,19
B,14
D,21
A,15
L,4
A,24
E,10
C,12
E,20
B,9
B,18
D,17
C,8
A,25
C,22
M,0
J,16
B,15
C,14
F,24
B,19
G,10
M,4
E,21
A,12
C,9
G,20
A,26
C,18
E,17
A,8
A,22
O,0
C,15
B,25
L,16
A,14
H,10
D,24
G,21
A,27
O,4
C,19
F,12
I,20
A,9
A,18
B,26
G,17
A,15
A,28
M,16
B,8
F,14
B,22
C,25
I,21
F,27
E,24
A,19
D,12
B,18
A,29
I,17
B,9
J,20
C,26
B,28
N,16
F,15
C,8
D,14
C,22
D,27
A,25
G,24
A,30
J,21
F,19
K,20
E,12
A,26
J,17
C,9
C,18
F,29
C,28
A,22
A,31
A,8
E,27
B,25
I,24
E,14
D,15
K,21
D,19
B,30
G,12
B,26
M,20
D,29
A,32
A,9
L,17
A,18
A,28
B,31
F,8
B,22
G,27
G,14
E,15
J,24
M,21
A,33
E,19
C,25
H,12
B,32
C,30
C,26
F,9
N,20
M,17
E,29
B,28
B,18
C,22
C,31
D,8
A,34
I,14
G,15
I,27
K,24
N,21
A,25
C,32
F,33
A,26
G,19
A,30
G,29
A,35
D,9
N,17
A,31
C,28
C,18
E,8
B,34
A,22
J,14
H,15
J,27
M,24
A,36
B,25
B,26
D,33
B,30
A,23
H,19
I,29
B,35
A,32
E,9
A,28
F,31
A,18
G,8
K,14
A,37
C,34
F,22
B,36
L,27
N,24
F,32
C,25
F,23
C,30
C,26
J,29
E,33
A,38
G,9
C,35
I,8
B,28
D,31
F,18
D,22
B,37
A,34
M,14
M,27
C,36
A,39
D,32
A,30
D,23
A,26
G,33
L,29
A,25
F,38
I,9
C,28
A,35
J,8
E,31
D,18
C,37
E,22
A,40
F,34
O,14
A,36
F,39
N,27
E,23
I,33
E,32
B,30
F,26
M,29
J,9
A,28
A,41
K,8
F,25
D,38
B,35
G,31
G,22
E,18
A,37
B,40
D,39
D,34
B,36
A,42
G,23
D,26
J,33
G,32
K,9
O,29
B,41
M,8
C,30
D,25
B,28
I,22
E,38
C,35
H,31
G,18
F,37
C,40
A,43
C,36
E,39
E,34
F,42
I,23
H,32
E,26
L,33
M,9
N,8
C,41
A,44
E,25
C,28
J,22
G,38
A,40
A,30
A,35
B,43
H,18
G,39
D,37
D,42
A,36
G,34
A,45
N,9
J,23
M,33
G,25
G,26
A,41
I,38
B,44
C,43
F,40
A,28
B,30
B,35
