concept:name,case:concept:name
A,0
A,1
D,0
A,2
D,1
F,0
A,3
D,2
F,1
A,4
E,0
B,3
F,2
A,5
E,1
B,4
G,0
C,3
A,6
E,2
G,1
D,5
I,0
A,7
C,4
A,3
B,6
G,2
A,8
F,5
H,1
B,7
A,4
J,0
B,3
C,6
A,9
D,8
I,2
E,5
C,7
D,4
A,10
L,0
C,3
B,9
A,6
F,8
G,5
J,2
A,11
A,7
M,0
F,4
D,10
A,3
C,9
B,6
A,12
K,2
E,8
I,5
D,7
D,11
O,0
A,13
E,4
D,3
F,10
A,9
C,6
G,8
B,12
M,2
A,14
J,5
F,11
G,4
B,13
F,7
E,10
F,3
D,9
A,6
A,15
C,12
I,8
O,2
K,5
H,4
B,14
C,13
E,11
E,3
E,7
A,16
G,10
F,9
B,6
J,8
B,15
A,12
M,5
A,17
A,13
D,16
C,14
G,7
G,11
G,3
I,10
E,9
A,18
L,8
D,12
C,15
C,6
N,5
B,13
D,17
A,14
F,16
I,7
I,11
H,3
A,19
G,9
J,10
D,18
A,15
M,8
F,12
A,6
A,20
C,13
F,17
D,14
E,16
J,7
J,11
I,9
B,19
A,21
K,10
B,15
N,8
F,18
E,12
B,20
D,6
A,13
L,7
F,14
E,17
G,16
A,22
K,11
J,9
C,19
M,10
D,21
C,20
G,12
E,18
C,15
A,23
F,6
B,13
E,14
M,7
B,22
G,17
M,11
K,9
H,16
O,10
A,24
I,12
A,19
A,20
A,15
F,21
G,18
G,14
C,13
E,6
D,23
H,17
A,25
N,11
M,9
N,7
C,22
B,24
J,12
D,19
E,21
D,15
A,26
I,18
I,14
G,6
F,23
A,13
B,25
O,9
F,19
K,12
A,22
C,24
G,21
A,27
I,6
F,15
B,26
J,14
J,18
C,25
E,23
D,13
A,28
M,12
E,19
I,21
B,22
B,27
A,24
J,6
E,15
A,29
L,14
A,25
G,23
F,13
K,18
C,26
B,28
O,12
J,21
G,19
C,27
C,22
A,30
G,15
D,24
B,29
K,6
I,23
M,14
E,13
D,25
M,18
C,28
A,31
A,26
K,21
I,19
A,27
B,30
A,22
I,15
F,24
M,6
C,29
F,25
A,32
G,13
O,14
J,23
N,18
D,27
A,28
B,31
M,21
J,19
D,26
C,30
E,24
D,22
D,32
A,29
O,6
K,23
J,15
H,13
E,25
F,27
B,28
N,21
C,31
K,19
F,26
A,30
F,22
G,24
M,23
G,25
B,29
F,32
K,15
E,27
C,28
D,30
M,19
E,22
A,31
E,26
H,24
N,23
H,25
C,29
G,27
E,32
M,15
A,28
O,19
F,30
G,22
D,31
G,26
A,29
H,27
G,32
D,28
N,15
H,22
F,31
E,30
H,26
B,29
I,32
F,28
G,30
E,31
C,29
J,32
E,28
I,30
G,31
A,29
L,32
G,28
H,31
J,30
D,29
M,32
H,28
L,30
F,29
O,32
M,30
E,29
N,30
G,29
H,29
A,33
A,34
D,33
A,35
D,34
F,33
A,36
B,35
F,34
A,37
E,33
D,36
C,35
A,38
E,34
B,37
G,33
F,36
A,39
A,35
D,38
C,37
A,40
G,34
D,39
J,33
E,36
D,35
A,41
A,37
F,38
J,34
D,40
F,35
F,39
A,42
L,33
G,36
D,41
E,38
B,37
L,34
A,43
B,42
E,39
F,40
E,35
H,36
F,41
M,33
A,44
G,38
C,37
B,43
M,34
G,39
C,42
E,40
G,35
A,45
O,33
E,41
D,44
H,38
N,34
C,43
A,37
A,46
A,42
J,35
G,40
H,39
D,45
F,44
A,47
G,41
D,37
A,43
D,42
I,35
J,40
D,46
F,45
A,48
E,44
H,41
B,47
B,43
K,35
F,37
F,42
A,49
L,40
E,45
D,48
F,46
C,47
G,44
A,50
E,42
C,43
E,37
M,35
B,49
M,40
A,51
F,48
G,45
H,44
E,46
A,47
G,37
