concept:name,case:concept:name
Activity A,0
Activity CD,0
Activity CE,0
Activity B,0
Activity A,1
Activity C,1
Activity E,1
Activity Q,1
Activity AG,1
Activity AI,1
Activity AL,1
Activity AH,1
Activity R,1
Activity P,1
Activity G,1
Activity I,1
Activity AO,1
Activity A,2
Activity N,1
Activity C,2
Activity M,1
Activity H,1
Activity Q,2
Activity O,1
Activity S,2
Activity E,2
Activity AM,1
Activity AJ,1
Activity F,1
Activity G,2
Activity L,2
Activity D,1
Activity W,2
Activity B,1
Activity H,2
Activity V,2
Activity AI,2
Activity AK,2
Activity A,3
Activity U,2
Activity CC,3
Activity M,2
Activity B,3
Activity AJ,2
Activity P,2
Activity O,2
Activity X,2
Activity Y,2
Activity N,2
Activity T,2
Activity R,2
Activity F,2
Activity D,2
Activity B,2
Activity A,4
Activity BC,4
Activity BI,4
Activity BL,4
Activity BM,4
Activity BF,4
Activity BN,4
Activity BH,4
Activity BG,4
Activity BE,4
Activity BP,4
Activity BO,4
Activity BK,4
Activity BQ,4
Activity A,5
Activity AP,5
Activity BJ,4
Activity AQ,5
Activity AS,5
Activity BD,4
Activity AT,5
Activity BR,4
Activity AR,5
Activity B,5
Activity BT,4
Activity BV,4
Activity BX,4
Activity BZ,4
Activity BY,4
Activity BU,4
Activity BW,4
Activity BS,4
Activity B,4
Activity A,6
Activity CD,6
Activity CE,6
Activity B,6
Activity A,7
Activity CD,7
Activity CE,7
Activity B,7
Activity A,8
Activity CC,8
Activity B,8
Activity A,9
Activity C,9
Activity Q,9
Activity Z,9
Activity AI,9
Activity AA,9
Activity AL,9
Activity R,9
Activity AN,9
Activity AM,9
Activity E,9
Activity AJ,9
Activity O,9
Activity A,10
Activity G,9
Activity BC,10
Activity L,9
Activity H,9
Activity BN,10
Activity P,9
Activity BI,10
Activity N,9
Activity BF,10
Activity M,9
Activity BP,10
Activity A,11
Activity CC,11
Activity F,9
Activity BM,10
Activity B,11
Activity BQ,10
Activity D,9
Activity BK,10
Activity A,12
Activity B,9
Activity BH,10
Activity C,12
Activity BE,10
Activity BO,10
Activity Q,12
Activity BL,10
Activity AB,12
Activity AI,12
Activity BG,10
Activity AF,12
Activity BJ,10
Activity AL,12
Activity AO,12
Activity BD,10
Activity AC,12
Activity BR,10
Activity E,12
Activity BV,10
Activity AM,12
Activity BX,10
Activity N,12
Activity CB,10
Activity AJ,12
Activity BW,10
Activity G,12
Activity BT,10
Activity M,12
Activity BU,10
Activity K,12
Activity BY,10
Activity R,12
Activity O,12
Activity BS,10
Activity H,12
Activity B,10
Activity P,12
Activity F,12
Activity D,12
Activity B,12
Activity A,13
Activity BC,13
Activity A,14
Activity BP,13
Activity BC,14
Activity BQ,13
Activity BF,13
Activity BF,14
Activity BI,13
Activity BI,14
