concept:name,case:concept:name
A,0
A,1
B,0
A,2
B,1
C,0
A,3
B,2
A,4
C,1
A,0
F,3
C,2
A,5
F,4
A,1
D,3
F,0
A,6
A,2
B,5
A,7
D,4
F,1
E,3
F,6
D,0
F,2
C,5
A,8
F,7
E,4
D,1
G,3
E,0
A,9
D,6
D,2
A,5
B,8
D,7
A,10
G,4
E,1
F,9
I,3
E,2
G,0
E,6
B,5
A,11
E,7
C,8
H,4
G,1
F,10
D,9
J,3
G,6
A,12
G,2
C,5
H,0
G,7
A,8
B,11
A,13
D,10
H,1
K,3
B,12
H,6
H,2
E,9
A,5
A,14
F,8
H,7
C,11
E,10
B,13
G,9
A,15
M,3
C,12
F,14
D,8
A,11
C,13
A,16
G,10
N,3
B,15
I,9
D,14
A,12
A,17
F,16
A,13
B,11
I,10
A,18
C,15
J,9
E,14
B,12
B,17
D,16
C,11
F,13
A,19
J,10
B,18
L,9
A,15
C,17
E,16
G,14
C,12
A,20
A,11
D,13
F,19
K,10
C,18
M,9
A,21
A,17
A,12
F,20
G,16
F,15
H,14
E,13
A,22
F,11
D,19
A,18
M,10
N,9
B,21
I,16
D,15
B,12
F,17
D,20
A,23
G,13
D,11
B,22
B,18
E,19
N,10
A,24
E,15
C,12
D,17
C,21
J,16
B,23
E,20
I,13
E,11
C,22
A,25
B,24
G,19
C,18
A,12
E,17
A,21
L,16
G,15
C,23
G,20
A,26
G,11
A,22
J,13
F,25
I,19
C,24
F,12
G,17
A,27
I,15
M,16
A,18
A,23
B,26
H,20
F,21
H,11
B,22
L,13
J,19
D,25
A,28
A,24
D,12
F,27
J,15
N,16
B,18
F,23
C,26
D,21
I,17
A,29
M,13
K,19
B,28
C,22
E,25
E,12
B,24
D,27
K,15
C,18
A,30
D,23
E,21
A,26
B,29
J,17
M,19
C,28
O,13
G,25
A,22
A,18
G,12
C,24
E,27
M,15
E,23
F,30
L,17
G,21
F,26
A,32
C,29
N,19
B,22
A,28
F,18
I,25
A,24
H,12
O,15
A,33
G,27
G,23
A,29
D,26
M,17
D,30
B,32
I,21
C,22
A,34
F,24
F,28
J,25
D,18
B,33
I,27
N,17
I,23
E,30
C,32
E,26
F,29
A,35
J,21
A,22
D,28
D,24
L,25
F,34
E,18
G,30
C,33
J,27
D,29
A,32
J,23
G,26
F,22
B,35
K,21
E,28
D,34
A,37
M,25
E,24
G,18
I,30
A,33
C,35
B,32
D,22
E,29
H,26
A,38
L,27
K,23
M,21
G,28
E,34
O,25
B,37
J,30
A,39
G,24
H,18
E,22
F,33
G,29
C,32
A,35
M,27
M,23
F,38
N,21
I,28
G,34
A,40
H,24
D,33
C,37
F,35
K,30
H,29
G,22
F,39
N,23
O,27
A,32
A,41
D,38
J,28
F,40
I,34
E,33
A,37
M,30
A,42
D,35
H,22
D,39
B,32
F,41
E,38
J,34
A,43
L,28
D,40
B,37
G,33
I,36
B,42
N,30
D,41
E,39
E,35
A,44
C,32
K,34
G,38
E,40
F,43
C,37
M,28
I,33
J,36
A,45
C,42
G,39
E,41
A,32
G,35
H,38
M,34
B,44
G,40
D,43
A,46
N,28
A,37
J,33
L,36
I,39
A,42
F,45
E,43
G,41
I,35
B,32
C,44
N,34
I,40
B,46
L,33
F,37
A,48
M,36
J,39
C,31
F,42
G,43
D,45
J,35
C,32
A,44
I,41
J,40
A,49
C,46
M,33
D,37
O,36
L,39
B,48
A,31
E,45
D,42
I,43
A,50
K,35
A,32
B,44
K,40
A,46
J,41
F,49
O,33
A,51
M,39
E,37
C,48
E,42
F,31
E,47
G,45
J,43
M,35
F,32
F,50
M,40
C,44
B,46
K,41
A,52
D,49
G,37
N,39
B,51
G,42
I,45
A,48
G,47
D,31
D,32
L,43
A,53
O,35
