concept:name,case:concept:name
A,0
A,1
B,0
A,2
B,1
C,0
A,3
F,2
A,4
C,1
F,3
A,0
A,5
D,2
F,4
A,1
B,0
D,3
A,6
F,5
D,4
E,2
F,1
A,7
E,3
C,0
F,6
D,5
E,4
G,2
A,8
D,1
B,7
A,0
G,3
E,5
A,9
D,6
F,8
I,2
E,1
G,4
A,10
I,3
C,7
B,0
F,9
G,5
D,8
A,11
J,2
G,1
H,4
F,10
J,3
A,7
I,5
C,0
D,9
A,12
I,1
E,8
F,11
L,3
K,2
D,10
A,13
F,7
A,0
F,12
J,5
E,9
M,3
J,1
A,14
D,11
G,8
E,10
M,2
D,7
B,13
F,0
D,12
L,5
A,15
G,9
E,11
L,1
O,3
F,14
H,8
G,10
E,7
A,16
C,13
O,2
D,0
E,12
F,15
M,5
H,9
D,14
G,11
A,17
M,1
G,7
A,13
I,10
G,12
E,0
D,15
B,16
A,18
O,5
E,14
B,17
N,1
I,11
G,0
A,19
B,13
H,7
C,16
J,10
F,18
E,15
G,14
A,20
C,17
J,11
H,0
L,10
B,19
C,13
A,16
A,21
D,18
I,14
G,15
A,17
B,20
K,11
C,19
A,22
M,10
F,16
A,13
B,21
J,14
H,15
E,18
A,23
B,17
C,20
N,10
M,11
A,19
D,16
B,22
F,13
C,21
A,24
G,18
L,14
F,23
A,20
C,17
A,25
B,19
N,11
E,16
B,24
C,22
D,13
I,18
A,21
M,14
D,23
A,26
B,20
A,17
F,25
C,19
G,16
C,24
A,22
J,18
E,13
A,27
F,21
N,14
B,26
E,23
B,17
D,25
C,20
A,19
I,16
A,28
F,27
F,22
L,18
A,24
G,13
E,25
D,21
G,23
A,29
C,17
A,20
B,19
C,26
J,16
D,27
B,28
D,22
B,24
M,18
A,30
H,13
E,21
I,23
K,16
A,17
A,26
B,29
C,19
G,25
F,20
E,27
A,31
C,24
E,22
C,28
O,18
B,30
G,21
J,23
M,16
A,32
F,17
C,29
A,19
D,20
G,27
I,25
F,26
A,24
G,22
A,28
F,31
C,30
I,21
D,17
A,29
O,16
L,23
H,27
B,32
F,19
D,26
E,20
D,31
I,22
J,25
F,28
A,30
J,21
B,29
D,19
M,23
E,17
C,32
E,26
E,31
G,20
L,25
D,28
J,22
B,30
L,21
E,19
C,29
O,23
A,32
G,17
M,25
H,20
G,31
G,26
L,22
E,28
C,30
A,29
G,19
M,21
I,17
B,32
I,31
N,25
H,26
G,28
M,22
A,30
N,21
H,19
B,29
J,17
C,32
J,31
O,22
I,28
F,30
C,29
A,32
L,17
L,31
J,28
D,30
A,29
F,32
M,17
M,31
L,28
B,29
E,30
D,32
N,17
N,31
G,30
M,28
C,29
E,32
I,30
N,28
A,29
G,32
J,30
F,29
H,32
K,30
D,29
M,30
E,29
N,30
G,29
H,29
A,34
A,35
B,34
A,36
B,35
A,37
C,34
F,36
A,38
C,35
B,37
A,34
A,39
D,36
B,38
A,35
A,40
C,37
F,39
B,34
E,36
C,38
A,41
F,35
B,40
A,37
A,42
E,33
D,39
C,34
G,36
A,38
B,41
D,35
A,43
C,40
B,37
B,42
G,33
I,36
A,34
F,38
E,39
A,44
C,41
F,43
E,35
A,40
C,37
I,33
C,42
J,36
A,45
F,34
G,39
A,41
D,38
B,44
D,43
B,40
A,42
G,35
A,37
L,36
F,45
J,33
D,34
H,39
C,44
B,41
E,43
E,38
C,40
F,42
B,37
M,36
I,35
K,33
D,45
A,48
E,34
G,43
A,44
A,40
C,41
D,42
A,49
G,38
C,37
O,36
M,33
B,48
E,45
J,35
G,34
H,43
F,44
A,50
F,49
B,40
A,41
E,42
O,33
A,37
I,38
G,45
I,34
A,51
C,48
K,35
D,44
F,50
F,41
D,49
C,40
G,42
J,38
B,37
H,45
A,48
