concept:name,case:concept:name
A,0
A,1
B,0
A,2
F,1
A,3
C,0
B,2
D,1
A,4
F,3
A,0
A,5
C,2
E,1
F,4
B,0
A,6
D,3
A,2
F,5
G,1
A,7
B,6
D,4
C,0
E,3
D,5
A,8
B,2
H,1
B,7
C,6
G,3
E,4
A,0
A,9
E,5
F,8
C,2
A,10
A,6
B,0
I,3
C,7
B,9
G,4
G,5
A,11
A,2
D,8
F,10
F,6
J,3
C,0
A,7
H,4
A,12
C,9
F,11
I,5
E,8
A,13
D,10
L,3
D,6
F,12
B,7
A,9
A,0
J,5
D,11
A,14
G,8
F,13
E,10
E,6
M,3
C,7
F,0
D,12
A,15
B,9
E,11
L,5
F,14
I,8
A,16
D,13
E,12
A,7
N,3
G,10
D,0
G,11
B,15
G,6
C,9
M,5
D,14
A,17
J,8
E,13
F,16
G,12
B,7
A,18
I,10
E,0
C,15
F,17
H,6
A,9
O,5
E,14
G,13
C,7
D,16
I,12
A,19
K,8
J,10
F,18
G,0
D,17
G,14
A,15
B,9
A,20
I,13
A,7
M,8
E,16
J,12
L,10
B,19
D,18
E,17
A,21
I,14
C,9
I,0
F,15
B,20
F,7
J,13
A,22
C,19
G,16
N,8
E,18
M,10
G,17
K,12
A,9
B,21
J,14
D,7
J,0
C,20
D,15
A,23
L,13
B,22
H,16
A,19
O,10
I,17
G,18
L,14
M,12
A,24
C,21
K,0
B,9
A,20
B,23
E,7
M,13
E,15
C,22
A,25
F,19
M,14
M,0
F,24
J,17
B,20
O,12
I,18
C,9
C,23
A,21
A,26
G,7
N,13
F,25
A,22
G,15
N,14
L,17
A,27
N,0
D,19
D,24
A,23
J,18
C,20
A,9
B,26
B,21
I,7
D,25
B,22
H,15
A,28
K,18
B,27
A,20
M,17
E,19
E,24
B,23
B,9
C,21
C,26
A,29
J,7
E,25
C,22
B,28
C,27
M,18
A,30
C,23
B,20
N,17
G,19
L,7
G,24
C,9
A,26
B,29
A,21
A,22
G,25
A,31
C,28
A,27
O,18
C,20
A,9
A,23
C,29
B,30
H,24
H,19
M,7
F,26
A,32
B,21
B,22
I,25
B,31
A,28
A,29
B,9
A,33
B,27
N,7
A,20
B,23
D,26
C,30
C,22
F,32
C,21
A,34
J,25
B,28
C,31
C,27
A,30
F,33
B,29
C,9
E,26
F,20
C,23
A,22
A,35
A,21
D,32
F,34
A,31
L,25
A,27
C,28
F,30
A,36
A,9
C,29
D,33
G,26
A,23
B,35
D,20
B,22
F,21
D,34
F,31
E,32
M,25
A,37
F,27
A,28
F,9
B,36
A,29
D,30
H,26
C,35
E,33
C,22
F,23
E,20
A,38
D,21
F,37
O,25
G,32
D,31
D,27
E,34
F,29
C,36
D,9
B,28
E,30
A,39
G,20
B,38
D,23
A,35
A,22
G,33
D,37
E,21
E,31
A,40
I,32
E,27
C,28
G,30
G,34
A,36
F,39
E,9
I,20
E,23
F,35
A,41
C,38
I,33
F,22
E,37
G,21
G,31
B,40
G,27
A,28
H,30
J,32
G,9
H,34
A,42
B,36
D,39
G,23
J,33
J,20
D,35
D,22
B,41
A,38
G,37
I,31
I,21
A,43
F,28
H,27
C,40
I,9
C,36
K,32
B,42
L,33
E,39
C,41
E,35
I,23
E,22
L,20
H,37
B,38
J,31
J,21
F,43
D,28
A,40
A,36
M,32
J,9
C,42
A,45
M,33
G,39
A,41
G,35
G,22
M,20
C,38
J,23
A,46
L,31
D,43
E,28
K,21
O,33
L,9
N,32
B,40
B,36
A,42
I,39
N,20
H,22
I,35
F,45
K,23
F,41
A,47
A,38
G,28
F,46
M,21
M,31
C,36
E,43
M,9
A,48
C,40
D,45
F,42
J,35
D,41
M,23
J,39
F,47
F,38
O,31
H,28
A,49
N,21
G,43
D,46
A,40
