concept:name,case:concept:name
t32,trace 1
t41,trace 1
t51,trace 1
t61,trace 1
t32,trace 1
t71,trace 1
t21,trace 2
t32,trace 2
t41,trace 2
t51,trace 2
t62,trace 2
t71,trace 2
t35,trace 3
t41,trace 3
t51,trace 3
t35,trace 3
t61,trace 3
t71,trace 3
t21,trace 4
t32,trace 4
t41,trace 4
t51,trace 4
t62,trace 4
t71,trace 4
t26,trace 5
t62,trace 5
t35,trace 5
t54,trace 5
t65,trace 5
t41,trace 5
t75,trace 5
t51,trace 5
t71,trace 5
t26,trace 6
t54,trace 6
t65,trace 6
t26,trace 7
t35,trace 7
t62,trace 7
t54,trace 7
t65,trace 7
t21,trace 8
t35,trace 8
t41,trace 8
t51,trace 8
t61,trace 8
t71,trace 8
t21,trace 9
t41,trace 9
t51,trace 9
t61,trace 9
t71,trace 9
t21,trace 10
t35,trace 10
t41,trace 10
t51,trace 10
t71,trace 10
t26,trace 11
t35,trace 11
t62,trace 11
t54,trace 11
t65,trace 11
t75,trace 11
t32,trace 12
t41,trace 12
t51,trace 12
t62,trace 12
t71,trace 12
t35,trace 13
t41,trace 13
t51,trace 13
t61,trace 13
t71,trace 13
t21,trace 14
t26,trace 14
t35,trace 14
t62,trace 14
t54,trace 14
t65,trace 14
t32,trace 14
t41,trace 14
t51,trace 14
t62,trace 14
t71,trace 14
t32,trace 15
t41,trace 15
t51,trace 15
t62,trace 15
t71,trace 15
t21,trace 16
t32,trace 16
t41,trace 16
t51,trace 16
t26,trace 16
t62,trace 16
t54,trace 16
t65,trace 16
t62,trace 16
t71,trace 16
t26,trace 17
t36,trace 17
t62,trace 17
t54,trace 17
t66,trace 17
t32,trace 18
t41,trace 18
t51,trace 18
t62,trace 18
t71,trace 18
t26,trace 19
t62,trace 19
t54,trace 19
t65,trace 19
t26,trace 20
t62,trace 20
t54,trace 20
t65,trace 20
t35,trace 21
t41,trace 21
t41,trace 21
t51,trace 21
t71,trace 21
t21,trace 22
t26,trace 22
t32,trace 22
t36,trace 22
t41,trace 22
t54,trace 22
t66,trace 22
t51,trace 22
t61,trace 22
t71,trace 22
t26,trace 23
t35,trace 23
t62,trace 23
t54,trace 23
t65,trace 23
t21,trace 24
t35,trace 24
t41,trace 24
t51,trace 24
t61,trace 24
t71,trace 24
t21,trace 25
t41,trace 25
t51,trace 25
t61,trace 25
t71,trace 25
t26,trace 26
t35,trace 26
t61,trace 26
t61,trace 26
t54,trace 26
t65,trace 26
t21,trace 27
t35,trace 27
t51,trace 27
t41,trace 27
t51,trace 27
t61,trace 27
t71,trace 27
t35,trace 28
t26,trace 28
t62,trace 28
t51,trace 28
t54,trace 28
t65,trace 28
t71,trace 28
t26,trace 29
t35,trace 29
t65,trace 29
t62,trace 29
t54,trace 29
t65,trace 29
t26,trace 30
t21,trace 30
t32,trace 30
t41,trace 30
t36,trace 30
t51,trace 30
t62,trace 30
t71,trace 30
t62,trace 30
t54,trace 30
t21,trace 30
t66,trace 30
t75,trace 30
t26,trace 31
t62,trace 31
t54,trace 31
t65,trace 31
t32,trace 32
t41,trace 32
t21,trace 32
t51,trace 32
t61,trace 32
t71,trace 32
t21,trace 33
t41,trace 33
t51,trace 33
t35,trace 33
t62,trace 33
t71,trace 33
t26,trace 34
t36,trace 34
t62,trace 34
t54,trace 34
t66,trace 34
t75,trace 34
t35,trace 35
t26,trace 35
t35,trace 35
t41,trace 35
t62,trace 35
t51,trace 35
t54,trace 35
t61,trace 35
t71,trace 35
t65,trace 35
t26,trace 36
t36,trace 36
t35,trace 36
t62,trace 36
t41,trace 36
t54,trace 36
t51,trace 36
t71,trace 36
t26,trace 37
t35,trace 37
t62,trace 37
t54,trace 37
t65,trace 37
t75,trace 37
t21,trace 38
t35,trace 38
t41,trace 38
t51,trace 38
t26,trace 38
t71,trace 38
t62,trace 38
t54,trace 38
t65,trace 38
t75,trace 38
t26,trace 39
t32,trace 39
t35,trace 39
t41,trace 39
t62,trace 39
t54,trace 39
t51,trace 39
t65,trace 39
t62,trace 39
t75,trace 39
t71,trace 39
t32,trace 40
t41,trace 40
t51,trace 40
t62,trace 40
t26,trace 41
t62,trace 41
t54,trace 41
t66,trace 41
t41,trace 42
t51,trace 42
t62,trace 42
t71,trace 42
t35,trace 43
t51,trace 43
t61,trace 43
t71,trace 43
t21,trace 44
t51,trace 44
t32,trace 44
t41,trace 44
t51,trace 44
t62,trace 44
t71,trace 44
t61,trace 45
t54,trace 45
t65,trace 45
t75,trace 45
t26,trace 46
t65,trace 46
t36,trace 46
t21,trace 46
t32,trace 46
t41,trace 46
t62,trace 46
t51,trace 46
t54,trace 46
t65,trace 46
t75,trace 46
t62,trace 46
t71,trace 46
t32,trace 47
t26,trace 47
t36,trace 47
t41,trace 47
t61,trace 47
t51,trace 47
t54,trace 47
t66,trace 47
t75,trace 47
t62,trace 47
t71,trace 47
t26,trace 48
t62,trace 48
t54,trace 48
t65,trace 48
t75,trace 48
t26,trace 49
t35,trace 49
t41,trace 49
t51,trace 49
t61,trace 49
t62,trace 49
t54,trace 49
t71,trace 49
t65,trace 49
t26,trace 50
t36,trace 50
t62,trace 50
t54,trace 50
t35,trace 50
t41,trace 50
t66,trace 50
t51,trace 50
t71,trace 50
t75,trace 50
t26,trace 51
t35,trace 51
t21,trace 51
t35,trace 51
t62,trace 51
t41,trace 51
t51,trace 51
t54,trace 51
t65,trace 51
t75,trace 51
t71,trace 51
t21,trace 52
t41,trace 52
t51,trace 52
t62,trace 52
t71,trace 52
t26,trace 53
t35,trace 53
t62,trace 53
t62,trace 53
t35,trace 53
t41,trace 53
t51,trace 53
t61,trace 53
t54,trace 53
t71,trace 53
t65,trace 53
t75,trace 53
t26,trace 54
t62,trace 54
t54,trace 54
t65,trace 54
t35,trace 55
t26,trace 55
t41,trace 55
t62,trace 55
t51,trace 55
t54,trace 55
t61,trace 55
t71,trace 55
t75,trace 55
t65,trace 55
t75,trace 55
t32,trace 56
t41,trace 56
t51,trace 56
t62,trace 56
t71,trace 56
t21,trace 57
t35,trace 57
t26,trace 57
t36,trace 57
t41,trace 57
t62,trace 57
t51,trace 57
t54,trace 57
t66,trace 57
t61,trace 57
t71,trace 57
t26,trace 58
t35,trace 58
t36,trace 58
t41,trace 58
t62,trace 58
t51,trace 58
t61,trace 58
t71,trace 58
t61,trace 58
t54,trace 58
t66,trace 58
t26,trace 59
t36,trace 59
t62,trace 59
t54,trace 59
t66,trace 59
t75,trace 59
t26,trace 60
t54,trace 60
t66,trace 60
t75,trace 60
t21,trace 61
t32,trace 61
t41,trace 61
t51,trace 61
t71,trace 61
t62,trace 61
t71,trace 61
t41,trace 62
t26,trace 62
t36,trace 62
t35,trace 62
t62,trace 62
t54,trace 62
t65,trace 62
t51,trace 62
t71,trace 62
t21,trace 63
t35,trace 63
t26,trace 63
t35,trace 63
t41,trace 63
t51,trace 63
t61,trace 63
t71,trace 63
t62,trace 63
t54,trace 63
t65,trace 63
t75,trace 63
t21,trace 64
t26,trace 64
t32,trace 64
t36,trace 64
t62,trace 64
t41,trace 64
t54,trace 64
t66,trace 64
t75,trace 64
t51,trace 64
t36,trace 64
t62,trace 64
t71,trace 64
t26,trace 65
t62,trace 65
t54,trace 65
t65,trace 65
t35,trace 66
t41,trace 66
t51,trace 66
t61,trace 66
t71,trace 66
t26,trace 66
t36,trace 66
t62,trace 66
t54,trace 66
t66,trace 66
t75,trace 66
t26,trace 67
t62,trace 67
t54,trace 67
t65,trace 67
t75,trace 67
t26,trace 68
t36,trace 68
t21,trace 68
t62,trace 68
t35,trace 68
t54,trace 68
t41,trace 68
t66,trace 68
t51,trace 68
t75,trace 68
t61,trace 68
t71,trace 68
t26,trace 69
t21,trace 69
t32,trace 69
t62,trace 69
t41,trace 69
t54,trace 69
t65,trace 69
t51,trace 69
t62,trace 69
t71,trace 69
t26,trace 70
t21,trace 70
t32,trace 70
t62,trace 70
t54,trace 70
t41,trace 70
t65,trace 70
t75,trace 70
t51,trace 70
t62,trace 70
t71,trace 70
t21,trace 71
t32,trace 71
t41,trace 71
t51,trace 71
t62,trace 71
t71,trace 71
t35,trace 72
t41,trace 72
t51,trace 72
t61,trace 72
t71,trace 72
t26,trace 73
t36,trace 73
t62,trace 73
t54,trace 73
t66,trace 73
t75,trace 73
t26,trace 74
t35,trace 74
t61,trace 74
t54,trace 74
t65,trace 74
t21,trace 75
t32,trace 75
t41,trace 75
t51,trace 75
t26,trace 75
t35,trace 75
t62,trace 75
t71,trace 75
t62,trace 75
t54,trace 75
t65,trace 75
t41,trace 76
t51,trace 76
t62,trace 76
t71,trace 76
t26,trace 77
t35,trace 77
t61,trace 77
t61,trace 77
t54,trace 77
t21,trace 77
t32,trace 77
t65,trace 77
t41,trace 77
t51,trace 77
t62,trace 77
t71,trace 77
t26,trace 78
t21,trace 78
t75,trace 78
t32,trace 78
t36,trace 78
t41,trace 78
t51,trace 78
t62,trace 78
t54,trace 78
t62,trace 78
t71,trace 78
t66,trace 78
t32,trace 79
t41,trace 79
t51,trace 79
t62,trace 79
t51,trace 79
t71,trace 79
t32,trace 80
t41,trace 80
t26,trace 80
t36,trace 80
t51,trace 80
t62,trace 80
t61,trace 80
t71,trace 80
t54,trace 80
t66,trace 80
t26,trace 81
t35,trace 81
t62,trace 81
t54,trace 81
t65,trace 81
t51,trace 82
t21,trace 82
t35,trace 82
t41,trace 82
t51,trace 82
t61,trace 82
t71,trace 82
t26,trace 83
t35,trace 83
t62,trace 83
t54,trace 83
t65,trace 83
t26,trace 84
t35,trace 84
t62,trace 84
t54,trace 84
t65,trace 84
t21,trace 85
t35,trace 85
t41,trace 85
t51,trace 85
t61,trace 85
t71,trace 85
t26,trace 85
t62,trace 85
t54,trace 85
t65,trace 85
t21,trace 86
t32,trace 86
t41,trace 86
t51,trace 86
t26,trace 86
t62,trace 86
t62,trace 86
t54,trace 86
t71,trace 86
t65,trace 86
t21,trace 87
t32,trace 87
t41,trace 87
t62,trace 87
t71,trace 87
t21,trace 88
t35,trace 88
t26,trace 88
t51,trace 88
t62,trace 88
t62,trace 88
t54,trace 88
t65,trace 88
t71,trace 88
t75,trace 88
t41,trace 89
t51,trace 89
t62,trace 89
t71,trace 89
t26,trace 89
t62,trace 89
t54,trace 89
t65,trace 89
t75,trace 89
t26,trace 90
t41,trace 90
t32,trace 90
t41,trace 90
t51,trace 90
t36,trace 90
t62,trace 90
t54,trace 90
t66,trace 90
t62,trace 90
t71,trace 90
t21,trace 91
t32,trace 91
t41,trace 91
t71,trace 91
t51,trace 91
t62,trace 91
t71,trace 91
t26,trace 92
t62,trace 92
t54,trace 92
t65,trace 92
t71,trace 93
t26,trace 93
t35,trace 93
t35,trace 93
t62,trace 93
t41,trace 93
t51,trace 93
t54,trace 93
t65,trace 93
t75,trace 93
t21,trace 94
t32,trace 94
t41,trace 94
t51,trace 94
t62,trace 94
t71,trace 94
t32,trace 95
t41,trace 95
t51,trace 95
t62,trace 95
t71,trace 95
t26,trace 96
t35,trace 96
t21,trace 96
t35,trace 96
t41,trace 96
t62,trace 96
t54,trace 96
t65,trace 96
t51,trace 96
t75,trace 96
t61,trace 96
t71,trace 96
t26,trace 97
t54,trace 97
t36,trace 97
t62,trace 97
t54,trace 97
t66,trace 97
t21,trace 98
t32,trace 98
t41,trace 98
t51,trace 98
t62,trace 98
t26,trace 98
t71,trace 98
t35,trace 98
t62,trace 98
t54,trace 98
t65,trace 98
t75,trace 98
t26,trace 99
t35,trace 99
t62,trace 99
t32,trace 99
t41,trace 99
t54,trace 99
t65,trace 99
t75,trace 99
t51,trace 99
t62,trace 99
t71,trace 99
t35,trace 100
t26,trace 100
t36,trace 100
t62,trace 100
t54,trace 100
t66,trace 100
t41,trace 100
t51,trace 100
t75,trace 100
t61,trace 100
t71,trace 100
t26,trace 101
t36,trace 101
t62,trace 101
t54,trace 101
t66,trace 101
t75,trace 101
t35,trace 102
t41,trace 102
t51,trace 102
t61,trace 102
t71,trace 102
t21,trace 103
t32,trace 103
t41,trace 103
t51,trace 103
t62,trace 103
t71,trace 103
t32,trace 104
t41,trace 104
t51,trace 104
t62,trace 104
t71,trace 104
t26,trace 105
t36,trace 105
t54,trace 105
t62,trace 105
t65,trace 105
t75,trace 105
t21,trace 106
t32,trace 106
t26,trace 106
t41,trace 106
t35,trace 106
t62,trace 106
t51,trace 106
t54,trace 106
t65,trace 106
t62,trace 106
t75,trace 106
t21,trace 106
t71,trace 106
t26,trace 107
t36,trace 107
t62,trace 107
t54,trace 107
t66,trace 107
t75,trace 107
t35,trace 107
t41,trace 107
t35,trace 107
t51,trace 107
t71,trace 107
t21,trace 108
t26,trace 108
t32,trace 108
t41,trace 108
t51,trace 108
t62,trace 108
t54,trace 108
t62,trace 108
t71,trace 108
t65,trace 108
t21,trace 109
t35,trace 109
t41,trace 109
t51,trace 109
t61,trace 109
t71,trace 109
t41,trace 110
t35,trace 110
t51,trace 110
t61,trace 110
t71,trace 110
t26,trace 111
t35,trace 111
t62,trace 111
t54,trace 111
t65,trace 111
t75,trace 111
t62,trace 112
t32,trace 112
t54,trace 112
t41,trace 112
t65,trace 112
t51,trace 112
t62,trace 112
t71,trace 112
t21,trace 113
t35,trace 113
t41,trace 113
t51,trace 113
t71,trace 113
t21,trace 114
t32,trace 114
t41,trace 114
t51,trace 114
t62,trace 114
t71,trace 114
t26,trace 115
t36,trace 115
t71,trace 115
t21,trace 115
t32,trace 115
t41,trace 115
t62,trace 115
t54,trace 115
t51,trace 115
t66,trace 115
t62,trace 115
t21,trace 116
t32,trace 116
t41,trace 116
t51,trace 116
t62,trace 116
t71,trace 116
t21,trace 117
t35,trace 117
t41,trace 117
t51,trace 117
t61,trace 117
t71,trace 117
