concept:name,case:concept:name
A,0
A,1
B,0
A,2
D,1
C,0
A,3
D,2
A,4
A,0
F,1
B,3
A,5
F,2
D,4
E,1
C,3
A,6
D,0
B,5
E,2
A,7
G,1
F,4
A,3
D,6
F,0
A,8
D,7
C,5
I,1
G,2
E,4
F,6
D,3
A,9
E,0
D,8
F,7
A,5
A,10
J,1
I,2
F,3
E,6
B,9
G,4
G,0
A,11
B,5
F,8
E,7
D,10
K,1
J,2
G,6
E,3
A,12
C,9
H,4
B,11
C,5
I,0
E,8
M,1
G,7
A,13
F,10
K,2
G,3
A,9
I,6
D,12
C,11
A,14
A,5
J,0
G,8
O,1
H,7
D,13
M,2
E,10
I,3
A,15
J,6
B,9
A,11
F,12
K,0
D,14
D,5
F,13
H,8
G,10
A,16
N,2
D,15
L,6
J,3
D,11
C,9
F,14
A,17
E,12
F,5
M,0
E,13
B,16
H,10
F,15
A,18
K,3
M,6
A,9
F,11
E,5
E,14
G,12
D,17
G,13
C,16
O,0
A,19
E,15
B,18
M,3
B,9
O,6
E,11
A,20
G,5
G,14
F,17
I,12
A,16
I,13
G,15
D,19
O,3
A,21
C,18
C,9
G,11
H,5
H,14
E,17
J,12
B,20
B,16
J,13
A,22
I,15
D,21
F,19
I,11
A,18
A,9
A,23
K,12
C,16
G,17
K,13
C,20
J,15
D,22
J,11
E,19
F,21
B,18
A,24
B,9
H,17
B,23
M,12
A,20
F,22
M,13
A,16
A,25
C,18
G,19
L,11
E,21
L,15
B,24
C,9
N,13
D,16
A,26
N,12
C,23
D,20
E,22
B,25
G,21
M,15
M,11
A,18
H,19
A,27
C,24
F,16
D,26
A,9
A,23
F,20
C,25
G,22
A,28
N,15
O,11
H,21
B,18
B,27
A,24
B,9
E,16
F,26
A,29
D,23
I,22
E,20
A,25
B,28
C,18
C,27
A,30
C,9
B,29
G,16
B,24
E,26
F,23
J,22
G,20
D,25
A,31
C,28
B,30
A,27
A,18
A,9
C,29
H,16
C,24
A,32
E,23
K,22
G,26
D,31
F,25
A,28
I,20
C,30
B,27
B,18
A,33
B,9
A,29
A,24
D,32
G,23
M,22
F,31
J,20
A,34
I,26
D,28
A,30
C,18
C,27
D,33
F,32
D,24
C,9
D,29
O,22
A,35
I,23
E,31
J,26
D,34
K,20
F,28
D,30
A,27
A,36
A,18
E,32
F,33
F,29
D,35
F,24
J,23
A,9
E,28
G,31
F,34
A,37
L,26
F,30
M,20
B,18
D,27
B,36
G,32
E,33
F,35
E,29
I,31
B,9
A,38
G,28
E,24
L,23
B,37
M,26
E,30
E,34
N,20
F,27
C,36
C,18
A,39
H,32
E,35
H,28
G,33
B,38
C,9
G,24
G,29
J,31
C,37
G,30
O,26
A,40
G,34
M,23
A,18
D,39
E,27
A,36
H,33
G,35
C,38
A,41
A,9
K,31
H,24
H,29
A,37
D,18
D,40
H,34
I,30
O,23
F,39
G,27
A,42
D,36
H,35
B,9
A,38
D,41
D,37
F,40
M,31
A,43
F,18
J,30
H,27
F,36
B,42
F,41
C,9
A,44
B,38
F,37
L,30
E,40
E,18
N,31
E,36
B,43
C,42
E,41
C,38
A,9
D,44
E,37
G,40
G,18
A,46
G,36
M,30
C,43
A,42
B,9
F,44
G,37
A,47
A,38
H,40
H,18
I,36
G,41
B,46
O,30
A,48
A,43
B,42
C,9
I,37
E,44
I,41
D,47
J,36
A,49
B,38
C,46
D,48
C,42
B,43
J,37
A,9
J,41
K,36
F,47
B,49
G,44
C,38
A,46
F,48
A,42
K,37
C,43
B,9
K,41
M,36
I,44
C,49
E,47
E,48
B,46
A,38
D,42
M,37
A,43
M,41
C,9
A,49
G,47
O,36
J,44
C,46
N,37
F,42
G,48
D,38
O,41
A,9
D,43
H,47
L,44
D,49
