concept:name,case:concept:name
A,0
A,1
D,0
A,2
B,1
A,3
F,0
B,2
A,4
D,3
C,1
E,0
A,5
C,2
D,4
A,1
F,3
A,6
G,0
D,5
A,2
F,4
A,7
D,1
E,3
B,6
H,0
A,8
F,5
B,2
D,7
G,3
F,1
C,6
A,9
E,5
B,8
C,2
A,10
F,7
E,1
A,6
H,3
D,9
C,8
G,5
A,11
A,2
B,10
D,6
E,7
G,1
F,9
A,12
A,8
D,2
H,5
B,11
C,10
A,13
F,6
G,7
I,1
E,9
B,12
B,8
A,14
C,11
F,2
A,10
D,13
E,6
G,9
I,7
J,1
C,12
A,15
D,14
C,8
B,10
E,2
A,11
F,13
A,16
I,9
G,6
J,7
K,1
A,12
B,15
A,17
G,2
F,14
A,8
E,13
B,16
C,10
B,11
J,9
I,6
M,1
K,7
A,18
D,12
C,15
G,13
H,2
D,17
A,10
E,14
C,16
D,8
C,11
A,19
J,6
D,18
O,1
L,9
A,15
M,7
F,12
F,17
D,10
A,20
F,8
H,13
A,16
G,14
B,19
A,11
K,6
F,18
M,9
A,21
D,15
E,12
E,17
E,8
D,16
D,20
O,7
F,10
I,14
D,11
C,19
A,22
M,6
B,21
N,9
F,15
E,18
G,12
F,16
G,8
E,10
A,23
G,17
F,20
A,19
B,22
J,14
F,11
E,15
A,24
C,21
O,6
G,18
H,12
E,16
I,8
B,23
G,10
E,20
C,22
K,14
D,19
E,11
A,25
I,17
D,24
G,15
A,21
G,16
I,18
J,8
A,26
H,10
G,20
C,23
G,11
F,19
D,25
A,22
M,14
J,17
F,24
A,27
B,21
I,15
D,26
I,16
H,20
K,8
J,18
E,19
A,23
B,22
N,14
I,11
A,28
K,17
F,25
E,24
C,21
F,26
B,27
J,15
J,16
A,29
C,22
M,8
B,23
K,18
G,19
E,25
J,11
B,28
G,24
M,17
A,21
C,27
E,26
L,15
K,16
A,30
D,29
A,22
K,11
M,18
I,19
C,23
A,31
O,8
A,27
I,24
G,25
G,26
B,21
N,17
C,28
M,15
M,16
B,30
F,29
D,22
A,32
M,11
D,31
J,19
A,23
N,18
D,27
J,24
C,21
A,28
I,26
O,15
I,25
A,33
E,29
O,16
C,30
F,22
B,32
F,31
K,19
L,24
D,23
N,11
J,25
A,34
J,26
A,21
F,27
B,28
G,29
B,33
E,22
A,30
C,32
A,35
M,19
F,23
B,21
L,25
M,24
E,31
D,34
E,27
K,26
H,29
A,36
C,28
D,30
C,33
G,22
A,32
E,23
C,21
O,19
B,35
G,31
O,24
A,37
M,25
M,26
F,34
G,27
B,36
A,28
F,30
H,22
A,33
G,23
A,21
A,38
D,32
I,31
C,35
E,34
B,37
O,25
H,27
O,26
C,36
E,30
A,39
B,28
I,23
D,33
F,32
D,21
B,38
A,35
C,37
J,31
G,34
A,40
G,30
A,36
J,23
F,33
B,39
C,28
E,32
D,35
A,41
F,21
C,38
A,37
L,31
I,34
D,40
H,30
A,42
F,35
E,33
C,39
A,28
D,36
K,23
G,32
D,41
E,21
D,37
A,38
M,31
J,34
A,43
F,40
E,35
G,33
D,28
I,32
B,42
M,23
A,39
F,36
F,41
A,44
F,37
G,21
D,38
O,31
L,34
E,40
B,43
I,33
G,35
J,32
A,45
F,28
E,41
E,36
B,39
C,42
O,23
E,37
D,44
H,21
F,38
A,46
G,40
M,34
I,35
L,32
C,43
D,45
J,33
G,36
C,39
E,28
G,41
A,42
G,37
A,47
F,44
E,38
B,46
F,45
H,40
M,32
J,35
N,34
K,33
I,36
A,43
A,39
D,42
I,41
I,37
E,44
G,28
D,47
A,49
C,46
G,38
J,36
L,35
B,43
N,32
M,33
J,37
B,39
J,41
F,42
A,50
H,28
F,47
G,44
A,46
H,38
M,35
D,49
C,43
K,36
K,37
