concept:name,case:concept:name
A,0
A,1
D,0
A,2
B,1
A,3
F,0
B,2
C,1
A,4
B,3
E,0
C,2
A,5
A,1
D,4
A,6
C,3
G,0
A,2
B,5
D,1
A,7
F,4
H,0
A,3
D,6
D,2
A,8
C,5
F,1
E,4
D,7
F,6
B,3
A,9
F,2
D,8
A,5
E,1
A,10
G,4
F,7
E,6
C,3
B,9
F,8
E,2
A,11
B,5
G,1
E,7
G,6
D,10
I,4
C,9
A,12
A,3
G,2
E,8
D,11
I,1
C,5
A,13
G,7
F,10
A,9
H,6
J,4
D,3
H,2
B,12
A,14
G,8
F,11
A,5
J,1
E,10
D,13
H,7
L,4
B,9
C,12
A,15
F,3
D,14
I,8
E,11
K,1
D,5
G,10
A,12
M,4
F,13
A,16
B,15
F,14
E,3
C,9
G,11
A,17
J,8
M,1
I,10
N,4
F,5
D,16
E,13
D,12
C,15
A,18
E,14
A,9
G,3
H,11
L,8
G,13
O,1
B,17
E,5
J,10
A,19
F,16
A,15
F,12
G,14
D,18
H,3
B,9
H,13
A,20
K,10
M,8
G,5
E,16
C,17
D,19
B,15
E,12
I,14
C,9
A,21
F,18
B,20
O,8
G,16
I,5
F,19
M,10
A,17
A,22
G,12
C,15
A,9
J,14
B,21
E,18
C,20
A,23
E,19
I,16
J,5
O,10
B,17
D,22
D,9
A,15
I,12
C,21
K,14
A,24
G,18
B,23
G,19
A,20
J,16
C,17
F,9
K,5
A,25
F,22
D,15
A,21
M,14
J,12
H,18
B,24
A,26
C,23
A,17
H,19
E,22
M,5
D,20
E,9
L,16
F,15
D,25
L,12
N,14
C,24
B,21
A,27
B,17
B,26
G,22
A,23
N,5
G,9
M,16
M,12
A,28
F,20
E,15
F,25
D,27
A,24
C,21
C,26
C,17
A,29
D,23
H,22
H,9
O,16
O,12
E,25
E,20
D,28
G,15
B,24
F,27
A,30
A,21
A,26
D,29
A,17
F,23
F,28
G,25
A,31
H,15
G,20
C,24
E,27
D,30
D,17
B,21
F,29
D,26
A,32
E,23
E,28
I,25
A,24
I,20
D,31
F,17
A,33
G,27
C,21
F,30
D,32
G,23
F,26
E,29
J,25
A,34
B,24
J,20
G,28
E,17
F,31
D,33
H,27
E,30
A,21
F,32
A,35
E,26
H,23
G,29
H,28
C,24
D,34
K,25
G,17
L,20
F,33
A,36
B,21
E,31
G,26
B,35
E,32
G,30
A,24
I,29
A,37
F,34
M,25
H,17
D,36
E,33
G,31
C,21
M,20
A,38
C,35
I,26
H,30
G,32
J,29
O,25
E,34
B,24
F,36
B,37
A,39
G,33
H,31
N,20
A,21
A,35
D,38
J,26
C,24
K,29
H,32
E,36
A,40
G,34
C,37
H,33
D,39
F,38
B,35
K,26
A,41
A,24
D,21
M,29
I,34
G,36
A,37
D,40
A,42
F,39
M,26
B,41
E,38
B,24
F,21
C,35
J,34
N,29
A,43
D,37
I,36
D,42
F,40
E,39
G,38
E,21
A,44
C,41
N,26
L,34
C,24
A,35
D,43
F,37
F,42
J,36
E,40
A,45
G,39
I,38
B,44
G,21
A,41
M,34
A,24
F,43
A,46
B,35
E,37
L,36
G,40
B,45
E,42
C,44
H,39
H,21
O,34
A,47
J,38
D,41
G,37
D,24
B,46
E,43
M,36
C,35
G,42
A,48
C,45
I,40
A,44
L,38
F,41
B,47
C,46
F,24
G,43
I,37
A,49
A,35
D,48
N,36
I,42
J,40
A,45
D,44
M,38
A,50
E,24
A,46
E,41
C,47
J,37
B,49
H,43
B,35
F,48
J,42
A,51
D,45
F,44
O,38
K,40
B,50
G,41
B,46
G,24
A,47
C,35
C,49
A,52
L,37
K,42
B,51
E,48
E,44
F,45
M,40
C,50
A,53
C,46
A,35
H,41
A,49
I,24
M,37
B,52
D,47
M,42
