concept:name,case:concept:name
A,0
A,1
F,0
A,2
B,1
A,3
D,0
F,2
C,1
A,4
E,0
B,3
D,2
A,5
A,1
B,4
A,6
G,0
E,2
C,3
F,5
C,4
F,1
A,7
I,0
B,6
G,2
A,3
A,8
D,5
A,4
D,1
B,7
J,0
C,6
A,9
I,2
F,8
F,3
E,5
B,4
A,10
C,7
E,1
A,6
B,9
L,0
J,2
D,8
A,11
D,3
C,4
G,1
A,7
G,5
B,10
F,6
K,2
M,0
A,12
C,9
E,8
B,11
E,3
A,4
I,5
B,7
A,13
I,1
C,10
O,0
D,6
B,12
M,2
A,9
G,8
A,14
J,5
G,3
C,7
B,4
C,11
J,1
A,10
B,13
E,6
B,9
A,15
C,12
O,2
H,8
B,14
C,4
K,5
I,3
A,11
A,7
A,16
C,9
B,10
L,1
C,13
B,15
G,6
A,12
A,17
M,5
C,14
A,4
J,3
A,9
F,7
C,10
B,11
F,16
H,6
M,1
C,15
A,18
A,13
F,12
B,17
A,14
O,5
D,7
B,9
F,4
A,19
A,10
D,16
K,3
A,15
C,11
O,1
B,13
F,18
E,7
A,20
D,12
D,4
C,17
F,14
C,9
E,16
F,10
M,3
A,11
F,19
F,15
A,21
C,13
D,18
G,7
F,20
A,17
E,4
D,14
E,12
A,9
A,22
G,16
N,3
D,10
D,19
B,11
B,21
D,15
B,17
A,13
D,20
A,23
G,4
E,18
I,7
G,12
E,14
C,21
F,9
H,16
F,22
E,10
A,24
E,15
C,11
E,19
B,13
E,20
C,17
B,23
G,18
H,4
J,7
H,12
G,14
D,9
A,25
A,21
G,10
D,22
A,11
F,24
G,19
C,13
C,23
G,20
G,15
A,17
A,26
H,18
K,7
I,14
E,9
B,25
F,11
H,10
F,21
D,24
I,19
A,13
E,22
A,27
A,23
I,15
F,26
B,17
M,7
G,9
D,11
J,14
C,25
A,28
B,13
E,24
D,21
J,19
G,22
F,27
D,26
F,23
J,15
C,17
A,29
N,7
H,9
A,25
F,28
L,14
E,11
I,22
G,24
E,21
C,13
E,26
A,30
D,27
D,23
L,15
L,19
A,17
F,29
D,28
M,14
A,31
F,25
J,22
G,21
G,11
I,24
A,13
E,27
E,23
B,30
G,26
M,19
M,15
B,17
A,32
D,29
O,14
E,28
F,13
K,22
I,11
D,25
F,31
G,27
H,21
A,33
G,23
J,24
C,30
O,19
O,15
B,32
C,17
H,26
E,29
A,34
D,13
G,28
E,25
D,31
M,22
J,11
I,23
A,30
L,24
H,27
B,33
A,17
A,35
C,32
I,28
E,13
G,29
G,25
E,31
F,34
O,22
J,23
F,30
M,24
K,11
A,36
C,33
F,17
F,35
A,32
J,28
G,31
D,34
I,29
G,13
D,30
I,25
K,23
N,24
F,36
M,11
D,35
D,17
A,33
B,32
L,28
H,13
J,29
J,25
E,34
E,30
M,23
N,11
D,36
E,35
C,32
F,33
E,17
M,28
K,25
G,30
A,40
G,34
K,29
N,23
G,35
E,36
A,32
D,33
G,17
O,28
A,41
M,25
H,30
I,34
F,40
M,29
A,42
E,33
F,32
G,36
I,35
H,17
B,41
N,25
J,34
D,40
A,43
O,29
F,37
F,42
G,33
E,39
J,35
H,36
D,32
C,41
A,44
K,34
B,43
E,40
D,37
D,42
A,45
H,33
G,39
E,32
K,35
B,44
A,41
M,34
A,46
C,43
G,40
E,37
E,42
G,32
F,45
H,39
C,44
M,35
F,41
A,47
F,46
N,34
A,43
H,40
G,37
D,45
H,32
G,42
D,41
O,35
A,44
B,47
D,46
H,37
A,49
F,43
I,42
E,45
F,44
C,47
A,50
E,41
D,43
B,49
E,46
A,51
J,42
G,45
B,50
D,44
A,47
A,38
G,41
A,52
E,43
C,49
G,46
B,51
L,42
E,44
H,45
C,50
A,53
I,41
F,47
F,38
