concept:name,case:concept:name
Activity A,0
Activity E,0
Activity N,0
Activity O,0
Activity F,0
Activity T,0
Activity AB,0
Activity AD,0
Activity AE,0
Activity AC,0
Activity U,0
Activity AF,0
Activity AI,0
Activity AJ,0
Activity AK,0
Activity AM,0
Activity AH,0
Activity AP,0
Activity AO,0
Activity AQ,0
Activity AN,0
Activity AL,0
Activity AG,0
Activity B,0
Activity A,1
Activity E,1
Activity P,1
Activity Q,1
Activity F,1
Activity T,1
Activity V,1
Activity U,1
Activity AF,1
Activity AI,1
Activity AH,1
Activity AJ,1
Activity AK,1
Activity AN,1
Activity AP,1
Activity AM,1
Activity AO,1
Activity AQ,1
Activity AL,1
Activity AG,1
Activity B,1
Activity A,2
Activity C,2
Activity D,2
Activity B,2
Activity A,3
Activity C,3
Activity D,3
Activity B,3
Activity A,4
Activity E,4
Activity R,4
Activity S,4
Activity F,4
Activity T,4
Activity Z,4
Activity AA,4
Activity U,4
Activity AF,4
Activity AH,4
Activity AI,4
Activity AJ,4
Activity A,5
Activity AK,4
Activity E,5
Activity P,5
Activity AN,4
Activity Q,5
Activity AP,4
Activity F,5
Activity AO,4
Activity T,5
Activity AM,4
Activity Z,5
Activity AQ,4
Activity AA,5
Activity U,5
Activity AL,4
Activity AF,5
Activity AG,4
Activity AI,5
Activity B,4
Activity AJ,5
Activity AH,5
Activity AK,5
Activity AN,5
Activity AP,5
Activity AQ,5
Activity AM,5
Activity AO,5
Activity AL,5
Activity A,6
Activity AG,5
Activity E,6
Activity B,5
Activity N,6
Activity O,6
Activity F,6
Activity A,7
Activity T,6
Activity E,7
Activity Z,6
Activity P,7
Activity AA,6
Activity Q,7
Activity U,6
Activity F,7
Activity AF,6
Activity T,7
Activity Z,7
Activity AH,6
Activity AA,7
Activity AI,6
Activity U,7
Activity AJ,6
Activity AF,7
Activity AK,6
Activity AI,7
Activity AQ,6
Activity AJ,7
Activity AM,6
Activity AK,7
Activity AN,6
Activity AH,7
Activity AP,6
Activity AO,6
Activity AQ,7
Activity AP,7
Activity AL,6
Activity AN,7
Activity AM,7
Activity AG,6
Activity AL,7
Activity B,6
Activity AO,7
Activity AG,7
Activity B,7
Activity A,8
Activity E,8
Activity R,8
Activity S,8
Activity F,8
Activity T,8
