concept:name,case:concept:name
A,0
A,1
F,0
A,2
B,1
A,3
D,0
B,2
C,1
A,4
E,0
B,3
C,2
A,5
A,1
B,4
C,3
A,6
G,0
B,5
A,2
C,4
A,7
F,1
A,3
B,6
H,0
C,5
A,8
F,2
D,1
A,4
B,7
F,3
C,6
A,9
A,5
F,8
D,2
B,4
A,10
E,1
C,7
A,6
D,3
F,9
D,8
E,2
B,5
A,11
G,1
B,10
C,4
A,7
F,6
A,12
E,3
B,11
E,8
G,2
D,9
C,5
A,4
H,1
A,13
C,10
F,7
G,3
B,12
D,6
G,8
I,2
C,11
A,5
E,9
A,14
B,4
A,10
B,13
D,7
I,3
E,6
A,15
J,2
C,12
A,11
I,8
F,5
F,14
G,9
C,4
A,16
C,13
E,7
F,10
G,6
A,12
F,11
F,15
J,3
J,8
L,2
D,14
D,5
I,9
F,16
A,13
D,11
G,7
D,10
I,6
D,15
A,18
K,3
B,12
E,14
K,8
M,2
E,5
J,9
A,19
F,13
D,16
I,7
E,11
E,10
J,6
M,3
B,18
E,15
G,14
M,8
C,12
A,20
G,5
N,2
L,9
E,16
B,19
D,13
G,11
J,7
G,10
G,15
C,18
A,21
L,6
N,3
O,8
A,12
F,20
H,5
C,19
M,9
E,17
A,22
G,16
E,13
I,11
M,6
A,18
I,10
B,21
H,15
L,7
D,20
B,12
A,23
I,16
O,9
G,17
A,19
F,22
G,13
C,21
J,11
F,18
J,10
A,24
M,7
C,12
N,6
F,23
E,20
J,16
F,19
A,25
I,13
H,17
D,22
D,18
L,11
A,21
D,23
F,24
L,10
O,7
G,20
L,16
A,26
J,13
D,19
B,25
E,22
M,11
E,18
E,23
A,27
M,10
F,21
F,26
I,20
D,24
M,16
E,19
K,13
A,28
G,22
C,25
O,11
N,10
D,21
G,23
B,27
G,18
J,20
A,29
D,26
O,16
E,24
G,19
H,22
F,28
M,13
A,25
A,30
C,27
E,21
I,23
H,18
L,20
B,29
E,26
N,13
G,24
H,19
D,28
B,25
J,23
G,21
B,30
M,20
A,27
C,29
A,32
G,26
H,24
I,21
C,25
L,23
A,33
C,30
O,20
B,27
B,32
I,26
A,29
A,34
J,21
A,25
F,33
M,23
A,30
C,32
A,35
J,26
C,27
F,29
F,34
K,21
D,33
A,36
B,25
O,23
F,30
A,32
F,35
D,29
A,27
K,26
D,34
M,21
A,37
E,33
F,36
C,25
D,30
B,32
B,27
A,38
D,35
M,26
E,29
B,37
E,34
O,21
G,33
D,36
A,39
E,30
A,25
C,32
B,38
E,35
G,29
C,27
C,37
G,34
N,26
A,40
H,33
E,36
B,39
G,30
B,25
C,38
A,32
A,27
A,41
G,35
B,31
H,29
A,37
F,40
H,34
G,36
I,30
C,39
A,42
C,25
B,27
B,41
A,38
C,31
F,32
I,35
D,40
B,37
J,30
F,42
I,36
A,39
A,25
B,38
D,32
C,27
C,41
A,44
A,31
J,35
E,40
C,37
K,30
A,45
D,42
J,36
B,39
F,25
F,31
C,38
E,32
A,27
F,44
A,41
A,46
G,40
L,35
A,37
M,30
D,25
E,42
F,45
K,36
C,39
G,32
D,31
A,38
A,47
B,41
F,27
D,44
M,35
B,46
H,40
F,37
D,45
A,48
O,30
G,42
M,36
E,25
F,38
H,32
D,27
E,31
A,39
E,44
C,41
F,47
A,49
F,43
C,46
O,35
D,37
B,48
E,45
H,42
N,36
G,25
E,27
G,31
D,38
A,41
G,44
B,39
D,47
D,43
F,49
C,48
E,37
G,27
A,46
G,45
H,25
H,31
E,38
F,41
C,39
H,44
E,47
E,43
D,49
G,37
B,46
H,27
A,48
H,45
G,47
G,38
A,39
D,41
E,49
G,43
C,46
H,37
H,47
B,48
I,38
F,39
E,41
H,43
G,49
A,46
C,48
J,38
D,39
G,41
