concept:name,case:concept:name
A,0
A,1
D,0
A,2
B,1
F,0
A,3
B,2
C,1
A,4
E,0
D,3
A,5
C,2
A,1
D,4
G,0
A,6
F,3
B,5
A,2
D,1
A,7
F,4
H,0
B,6
E,3
C,5
A,8
D,2
E,4
F,1
B,7
A,9
C,6
A,5
G,3
D,8
F,2
A,10
G,4
E,1
D,9
C,7
A,6
H,3
D,5
A,11
F,8
E,2
D,10
H,4
G,1
F,9
A,7
A,12
D,6
F,5
D,11
E,8
G,2
I,1
A,13
F,10
E,9
F,6
B,7
E,5
D,12
F,11
A,14
G,8
J,1
H,2
E,10
B,13
E,6
G,9
C,7
A,15
G,5
F,12
B,14
E,11
K,1
C,13
A,16
G,10
H,9
D,15
G,6
A,7
M,1
H,5
E,12
G,11
C,14
A,13
B,16
H,10
I,6
A,18
F,15
O,1
B,7
G,12
H,11
A,14
B,13
C,16
A,19
B,18
J,6
E,15
C,7
B,14
A,20
I,12
A,16
C,13
B,19
A,21
C,14
G,15
C,18
K,6
B,20
D,16
J,12
A,7
A,13
C,19
A,22
B,21
A,14
M,6
I,15
A,18
C,20
B,7
D,13
F,16
A,19
L,12
B,22
C,21
B,18
A,24
O,6
J,15
D,14
A,20
I,17
C,7
F,13
E,16
M,12
D,19
A,25
C,22
C,18
L,15
A,21
D,24
F,14
J,17
A,26
A,7
D,20
N,12
G,16
F,19
E,13
A,22
D,25
A,18
M,15
F,24
A,27
B,21
L,17
D,26
E,14
D,7
F,20
E,19
H,16
B,18
A,28
D,22
G,13
O,15
F,25
E,24
M,17
B,27
C,21
G,19
F,26
A,29
F,7
G,14
H,13
E,20
B,28
C,18
F,22
E,25
A,30
G,24
C,27
N,17
A,21
I,19
D,29
E,26
I,23
E,7
E,22
G,20
I,14
A,31
A,18
C,28
B,30
G,25
H,24
J,19
A,27
G,26
F,29
J,23
D,21
A,32
G,7
I,20
G,22
D,31
J,14
B,18
A,28
C,30
K,19
H,25
A,33
D,27
I,26
E,29
F,21
K,23
D,32
J,20
I,22
H,7
C,18
F,31
K,14
A,34
M,19
D,28
A,30
B,33
F,27
J,26
M,23
F,32
G,29
A,35
E,21
K,20
J,22
A,18
M,14
E,31
N,19
D,34
B,30
C,33
F,28
A,36
E,27
O,23
G,21
L,26
I,29
E,32
B,35
K,22
M,20
G,31
O,14
A,37
B,18
F,34
C,30
A,33
G,27
E,28
B,36
I,21
J,29
A,38
G,32
M,26
N,20
C,35
M,22
H,31
B,37
G,28
C,18
E,34
A,30
I,27
A,39
D,33
C,36
K,29
J,21
N,22
B,38
O,26
A,35
A,18
I,32
C,37
A,40
I,28
G,34
D,30
B,39
M,29
J,27
F,33
K,21
B,18
A,36
C,38
B,35
J,32
A,37
J,28
B,40
I,34
A,42
C,39
F,30
K,27
O,29
E,33
M,21
C,18
C,35
A,38
B,37
L,32
K,28
C,40
A,43
J,34
B,42
A,39
G,33
E,30
M,27
O,21
A,18
A,44
A,35
M,28
B,43
M,32
C,37
A,40
L,34
D,38
A,45
H,33
C,42
O,27
B,44
G,30
D,18
B,39
B,35
A,37
A,46
O,28
C,43
B,40
N,32
M,34
D,45
F,38
C,44
A,42
F,18
H,30
C,39
A,47
C,35
B,46
B,37
A,43
C,40
O,34
F,45
A,48
A,39
B,47
D,42
A,44
E,18
A,35
A,40
C,37
D,43
A,49
C,46
D,48
E,45
C,47
D,44
B,39
A,50
G,18
A,37
F,42
B,35
D,49
A,46
F,43
B,40
B,41
F,48
A,51
G,45
A,47
E,42
D,50
C,35
H,18
C,39
F,44
D,37
F,49
B,46
E,43
A,52
C,41
C,40
E,48
D,51
B,47
H,45
F,50
A,53
G,42
E,44
F,37
A,39
A,35
G,43
E,49
C,46
D,52
A,40
